classification,orientation,distance,time
same,0.16308,0.018,0.00670 
different,0.79056,0.45,0.21596 
same,0,0.007,0.00232 
different,0.79056,0.45,0.21815 
same,0,0.007,0.00219 
different,0.79056,0.451,0.22130 
same,0,0.006,0.00314 
different,0.79056,0.451,0.22171 
same,0,0,0.00041 
different,0.79056,0.451,0.22212 
same,0,0.006,0.00041 
different,0.1115,0.394,0.30631 
different,0.32094,0.486,0.08420 
different,0.1115,0.397,0.30672 
different,0.32094,0.489,0.08461 
same,0,0.003,0.00041 
different,0.1115,0.397,0.30741 
different,0.32094,0.489,0.08529 
same,0,0,0.00068 
different,0.1115,0.401,0.30878 
different,0.32094,0.493,0.08666 
same,0,0.004,0.00137 
different,0.1115,0.401,0.30932 
different,0.32094,0.493,0.08721 
same,0,0,0.00055 
different,0.1115,0.404,0.31165 
different,0.32094,0.497,0.08953 
same,0,0.004,0.00232 
different,0.1115,0.407,0.31411 
different,0.32094,0.5,0.09199 
same,0,0.004,0.00246 
different,0.96729,0.412,0.31629 
different,0.17673,0.504,0.09418 
same,0.14421,0.005,0.00219 
different,0.96729,0.416,0.31998 
different,0.17673,0.509,0.09787 
same,0,0.005,0.00369 
different,0.96729,0.421,0.32053 
different,0.17673,0.513,0.09841 
same,0,0.005,0.00055 
different,0.96729,0.421,0.32135 
different,0.17673,0.513,0.09923 
same,0,0,0.00082 
different,0.96729,0.427,0.32258 
different,0.17673,0.517,0.10046 
same,0,0.006,0.00123 
different,0.96729,0.427,0.32313 
different,0.17673,0.517,0.10101 
same,0,0,0.00055 
different,0.11536,0.432,0.32559 
different,0.3248,0.522,0.10347 
same,0.14807,0.005,0.00246 
different,0.11536,0.437,0.32709 
different,0.3248,0.527,0.10498 
same,0,0.006,0.00150 
different,0.11536,0.437,0.32777 
different,0.3248,0.527,0.10566 
same,0,0,0.00068 
different,0.11536,0.442,0.33010 
different,0.3248,0.531,0.10798 
same,0,0.006,0.00232 
different,0.11536,0.448,0.33352 
different,0.3248,0.535,0.11140 
same,0,0.006,0.00342 
different,0.11536,0.454,0.33406 
different,0.3248,0.54,0.11195 
same,0,0.006,0.00055 
different,0.11536,0.454,0.33488 
different,0.3248,0.54,0.11277 
same,0,0,0.00082 
different,0.11536,0.459,0.33625 
different,0.3248,0.545,0.11413 
same,0,0.005,0.00137 
different,0.11536,0.459,0.33680 
different,0.3248,0.545,0.11468 
same,0,0,0.00055 
different,0.11536,0.465,0.33912 
different,0.3248,0.549,0.11700 
same,0,0.006,0.00232 
different,0.11536,0.47,0.34144 
different,0.3248,0.554,0.11933 
same,0,0.005,0.00232 
different,0.11536,0.474,0.34377 
different,0.3248,0.557,0.12165 
same,0,0.004,0.00232 
different,0.11536,0.478,0.34718 
different,0.3248,0.561,0.12507 
same,0,0.005,0.00342 
different,0.11536,0.482,0.34773 
different,0.3248,0.564,0.12562 
same,0,0.004,0.00055 
different,0.11536,0.482,0.34855 
different,0.3248,0.564,0.12644 
same,0,0,0.00082 
different,0.11536,0.486,0.34992 
different,0.3248,0.567,0.12780 
same,0,0.004,0.00137 
different,0.11536,0.486,0.35060 
different,0.3248,0.567,0.12849 
same,0,0,0.00068 
different,0.11536,0.49,0.35224 
different,0.3248,0.57,0.13013 
same,0,0.004,0.00164 
different,0.11536,0.49,0.35279 
different,0.3248,0.57,0.13067 
same,0,0,0.00055 
different,0.11536,0.493,0.35443 
different,0.3248,0.572,0.13231 
same,0,0.003,0.00164 
different,0.11536,0.493,0.35511 
different,0.3248,0.572,0.13300 
same,0,0,0.00068 
different,0.11536,0.496,0.35675 
different,0.3248,0.575,0.13464 
same,0,0.003,0.00164 
different,0.11536,0.496,0.35730 
different,0.3248,0.575,0.13518 
same,0,0,0.00055 
different,0.11536,0.499,0.36072 
different,0.3248,0.577,0.13860 
same,0,0.003,0.00342 
different,0.11536,0.499,0.36113 
different,0.3248,0.577,0.13901 
same,0,0,0.00041 
different,0.11536,0.502,0.36181 
different,0.3248,0.579,0.13969 
same,0,0.003,0.00068 
different,0.11536,0.502,0.36236 
different,0.3248,0.579,0.14024 
same,0,0,0.00055 
different,0.11536,0.502,0.36277 
different,0.3248,0.579,0.14065 
same,0,0,0.00041 
different,0.11536,0.505,0.36345 
different,0.3248,0.581,0.14133 
same,0,0.003,0.00068 
different,0.11536,0.505,0.36372 
different,0.3248,0.581,0.14161 
same,0,0,0.00027 
different,0.11536,0.505,0.36400 
different,0.3248,0.581,0.14188 
same,0,0,0.00027 
different,0.11536,0.505,0.36427 
different,0.3248,0.581,0.14215 
same,0,0,0.00027 
different,0.11536,0.505,0.36468 
different,0.3248,0.581,0.14256 
same,0,0,0.00041 
different,0.11536,0.508,0.36577 
different,0.3248,0.583,0.14366 
same,0,0.003,0.00109 
different,0.11536,0.508,0.36769 
different,0.3248,0.583,0.14557 
same,0,0,0.00191 
different,0.11536,0.508,0.36796 
different,0.3248,0.583,0.14584 
same,0,0,0.00027 
different,0.11536,0.508,0.36837 
different,0.3248,0.583,0.14625 
same,0,0,0.00041 
different,0.11536,0.51,0.36878 
different,0.3248,0.585,0.14666 
same,0,0.003,0.00041 
different,0.11536,0.51,0.36905 
different,0.3248,0.585,0.14694 
same,0,0,0.00027 
different,0.11536,0.51,0.36933 
different,0.3248,0.585,0.14721 
same,0,0,0.00027 
different,0.11536,0.51,0.36974 
different,0.3248,0.585,0.14762 
same,0,0,0.00041 
different,0.11536,0.51,0.37001 
different,0.3248,0.585,0.14790 
same,0,0,0.00027 
different,0.11536,0.513,0.37028 
different,0.3248,0.587,0.14817 
same,0,0.003,0.00027 
different,0.11536,0.513,0.37069 
different,0.3248,0.587,0.14858 
same,0,0,0.00041 
different,0.11536,0.513,0.37329 
different,0.3248,0.587,0.15118 
same,0,0,0.00260 
different,0.11536,0.513,0.37370 
different,0.3248,0.587,0.15159 
same,0,0,0.00041 
different,0.11536,0.516,0.37425 
different,0.3248,0.588,0.15213 
same,0,0.002,0.00055 
different,0.11536,0.516,0.37466 
different,0.3248,0.588,0.15254 
same,0,0,0.00041 
different,0.11536,0.516,0.37507 
different,0.3248,0.588,0.15295 
same,0,0,0.00041 
different,0.11536,0.516,0.37548 
different,0.3248,0.588,0.15336 
same,0,0,0.00041 
different,0.11536,0.518,0.37589 
different,0.3248,0.59,0.15377 
same,0,0.003,0.00041 
different,0.11536,0.521,0.38491 
different,0.3248,0.592,0.16279 
same,0,0.002,0.00902 
different,0.11536,0.521,0.38532 
different,0.3248,0.592,0.16320 
same,0,0,0.00041 
different,0.11536,0.521,0.38587 
different,0.3248,0.592,0.16375 
same,0,0,0.00055 
different,0.11536,0.521,0.38628 
different,0.3248,0.592,0.16416 
same,0,0,0.00041 
different,0.11536,0.523,0.38669 
different,0.3248,0.594,0.16457 
same,0,0.002,0.00041 
different,0.11536,0.523,0.38723 
different,0.3248,0.594,0.16512 
same,0,0,0.00055 
different,0.11536,0.523,0.38778 
different,0.3248,0.594,0.16566 
same,0,0,0.00055 
different,0.11536,0.523,0.38846 
different,0.3248,0.594,0.16635 
same,0,0,0.00068 
different,0.11536,0.525,0.38901 
different,0.3248,0.595,0.16689 
same,0,0.002,0.00055 
different,0.11536,0.525,0.38997 
different,0.3248,0.595,0.16785 
same,0,0,0.00096 
different,0.11536,0.525,0.39065 
different,0.3248,0.595,0.16853 
same,0,0,0.00068 
different,0.11536,0.525,0.39106 
different,0.3248,0.595,0.16894 
same,0,0,0.00041 
different,0.11536,0.527,0.39174 
different,0.3248,0.597,0.16963 
same,0,0.002,0.00068 
different,0.11536,0.527,0.39243 
different,0.3248,0.597,0.17031 
same,0,0,0.00068 
different,0.11536,0.527,0.39325 
different,0.3248,0.597,0.17113 
same,0,0,0.00082 
different,0.11536,0.527,0.39434 
different,0.3248,0.597,0.17223 
same,0,0,0.00109 
different,0.11536,0.529,0.39530 
different,0.3248,0.598,0.17318 
same,0,0.002,0.00096 
different,0.11536,0.529,0.39584 
different,0.3248,0.598,0.17373 
same,0,0,0.00055 
different,0.11536,0.529,0.39680 
different,0.3248,0.598,0.17469 
same,0,0,0.00096 
different,0.11536,0.529,0.39762 
different,0.3248,0.598,0.17551 
same,0,0,0.00082 
different,0.11536,0.53,0.39844 
different,0.3248,0.599,0.17633 
same,0,0.001,0.00082 
different,0.11536,0.53,0.39940 
different,0.3248,0.599,0.17728 
same,0,0,0.00096 
different,0.11536,0.53,0.40022 
different,0.3248,0.599,0.17810 
same,0,0,0.00082 
different,0.11536,0.53,0.40131 
different,0.3248,0.599,0.17920 
same,0,0,0.00109 
different,0.11536,0.531,0.40254 
different,0.3248,0.6,0.18043 
same,0,0.001,0.00123 
different,0.11536,0.531,0.40364 
different,0.3248,0.6,0.18152 
same,0,0,0.00109 
different,0.11536,0.531,0.40459 
different,0.3248,0.6,0.18248 
same,0,0,0.00096 
different,0.11536,0.531,0.40555 
different,0.3248,0.6,0.18343 
same,0,0,0.00096 
different,0.11536,0.532,0.40678 
different,0.3248,0.601,0.18466 
same,0,0.001,0.00123 
different,0.11536,0.532,0.40774 
different,0.3248,0.601,0.18562 
same,0,0,0.00096 
different,0.11536,0.532,0.40856 
different,0.3248,0.601,0.18644 
same,0,0,0.00082 
different,0.11536,0.532,0.40938 
different,0.3248,0.601,0.18726 
same,0,0,0.00082 
different,0.11536,0.532,0.41006 
different,0.3248,0.601,0.18794 
same,0,0,0.00068 
different,0.11536,0.532,0.41088 
different,0.3248,0.601,0.18876 
same,0,0,0.00082 
different,0.11536,0.532,0.41156 
different,0.3248,0.601,0.18945 
same,0,0,0.00068 
different,0.11536,0.532,0.41225 
different,0.3248,0.601,0.19013 
same,0,0,0.00068 
different,0.11536,0.532,0.41307 
different,0.3248,0.601,0.19095 
same,0,0.001,0.00082 
different,0.11536,0.532,0.41375 
different,0.3248,0.601,0.19163 
same,0,0,0.00068 
different,0.11536,0.532,0.41443 
different,0.3248,0.601,0.19232 
same,0,0,0.00068 
different,0.11536,0.532,0.41525 
different,0.3248,0.601,0.19314 
same,0,0,0.00082 
different,0.11536,0.532,0.41580 
different,0.3248,0.601,0.19369 
same,0,0,0.00055 
different,0.11536,0.532,0.41635 
different,0.3248,0.601,0.19423 
same,0,0,0.00055 
different,0.11536,0.532,0.41703 
different,0.3248,0.601,0.19492 
same,0,0,0.00068 
different,0.11536,0.532,0.41758 
different,0.3248,0.601,0.19546 
same,0,0,0.00055 
different,0.11536,0.532,0.41812 
different,0.3248,0.601,0.19601 
same,0,0,0.00055 
different,0.11536,0.532,0.41867 
different,0.3248,0.601,0.19656 
same,0,0,0.00055 
different,0.11536,0.532,0.41922 
different,0.3248,0.601,0.19710 
same,0,0,0.00055 
different,0.11536,0.532,0.42059 
different,0.3248,0.601,0.19847 
same,0,0,0.00137 
different,0.11536,0.532,0.42100 
different,0.3248,0.601,0.19888 
same,0,0,0.00041 
different,0.11536,0.532,0.42154 
different,0.3248,0.601,0.19943 
same,0,0,0.00055 
different,0.11536,0.532,0.42195 
different,0.3248,0.601,0.19984 
same,0,0,0.00041 
different,0.11536,0.532,0.42236 
different,0.3248,0.601,0.20025 
same,0,0,0.00041 
different,0.96677,0.532,0.42277 
different,0.17621,0.601,0.20066 
same,0.14859,0,0.00041 
different,0.96677,0.532,0.42318 
different,0.17621,0.601,0.20107 
same,0,0,0.00041 
different,0.96677,0.532,0.42359 
different,0.17621,0.601,0.20148 
same,0,0,0.00041 
different,0.96677,0.532,0.42400 
different,0.17621,0.601,0.20189 
same,0,0,0.00041 
different,0.96677,0.531,0.42441 
different,0.17621,0.6,0.20230 
same,0,0.001,0.00041 
different,0.96677,0.531,0.42482 
different,0.17621,0.6,0.20271 
same,0,0,0.00041 
different,0.96677,0.531,0.42510 
different,0.17621,0.6,0.20298 
same,0,0,0.00027 
different,0.96677,0.531,0.42537 
different,0.17621,0.6,0.20325 
same,0,0,0.00027 
different,0.96677,0.531,0.42592 
different,0.17621,0.6,0.20380 
same,0,0,0.00055 
different,0.96677,0.531,0.42633 
different,0.17621,0.6,0.20421 
same,0,0,0.00041 
different,0.96677,0.531,0.42660 
different,0.17621,0.6,0.20448 
same,0,0,0.00027 
different,0.96677,0.531,0.42701 
different,0.17621,0.6,0.20489 
same,0,0,0.00041 
different,0.96677,0.531,0.42742 
different,0.17621,0.6,0.20530 
same,0,0.001,0.00041 
different,0.96677,0.531,0.42769 
different,0.17621,0.6,0.20558 
same,0,0,0.00027 
different,0.96677,0.531,0.42810 
different,0.17621,0.6,0.20599 
same,0,0,0.00041 
different,0.96677,0.531,0.42906 
different,0.17621,0.6,0.20694 
same,0,0,0.00096 
different,0.96677,0.531,0.42947 
different,0.17621,0.6,0.20735 
same,0,0,0.00041 
different,0.96677,0.531,0.42974 
different,0.17621,0.6,0.20763 
same,0,0,0.00027 
different,0.96677,0.531,0.43002 
different,0.17621,0.6,0.20790 
same,0,0,0.00027 
different,0.96677,0.531,0.43043 
different,0.17621,0.6,0.20831 
same,0,0,0.00041 
different,0.96677,0.53,0.43084 
different,0.17621,0.599,0.20872 
same,0,0.001,0.00041 
different,0.96677,0.53,0.43111 
different,0.17621,0.599,0.20899 
same,0,0,0.00027 
different,0.96677,0.53,0.43138 
different,0.17621,0.599,0.20927 
same,0,0,0.00027 
different,0.96677,0.53,0.43166 
different,0.17621,0.599,0.20954 
same,0,0,0.00027 
different,0.96677,0.53,0.43193 
different,0.17621,0.599,0.20981 
same,0,0,0.00027 
different,0.96677,0.53,0.43439 
different,0.17621,0.599,0.21227 
same,0,0,0.00246 
different,0.96677,0.529,0.43753 
different,0.17621,0.598,0.21542 
same,0,0.001,0.00314 
different,0.96677,0.529,0.43863 
different,0.17621,0.598,0.21651 
same,0,0,0.00109 
different,0.96677,0.529,0.43890 
different,0.17621,0.598,0.21679 
same,0,0,0.00027 
different,0.96677,0.529,0.43931 
different,0.17621,0.598,0.21720 
same,0,0,0.00041 
different,0.96677,0.529,0.43958 
different,0.17621,0.598,0.21747 
same,0,0,0.00027 
different,0.96677,0.529,0.43986 
different,0.17621,0.598,0.21774 
same,0,0,0.00027 
different,0.96677,0.529,0.44013 
different,0.17621,0.598,0.21802 
same,0,0,0.00027 
different,0.96677,0.529,0.44040 
different,0.17621,0.598,0.21829 
same,0,0,0.00027 
different,0.96677,0.528,0.44081 
different,0.17621,0.598,0.21870 
same,0,0.001,0.00041 
different,0.96677,0.528,0.44109 
different,0.17621,0.598,0.21897 
same,0,0,0.00027 
different,0.96677,0.528,0.44122 
different,0.17621,0.598,0.21911 
same,0,0,0.00014 
different,0.96677,0.528,0.44163 
different,0.17621,0.598,0.21952 
same,0,0,0.00041 
different,0.96677,0.528,0.44204 
different,0.17621,0.598,0.21993 
same,0,0,0.00041 
different,0.96677,0.528,0.44286 
different,0.17621,0.598,0.22075 
same,0,0,0.00082 
different,0.96677,0.528,0.44300 
different,0.17621,0.598,0.22089 
same,0,0,0.00014 
different,0.96677,0.528,0.44341 
different,0.17621,0.598,0.22130 
same,0,0,0.00041 
different,0.8164,0.527,0.44369 
different,0.02584,0.597,0.22157 
same,0.15037,0.001,0.00027 
different,0.8164,0.527,0.44396 
different,0.02584,0.597,0.22184 
same,0,0,0.00027 
different,0.8164,0.527,0.44423 
different,0.02584,0.597,0.22212 
same,0,0,0.00027 
different,0.8164,0.527,0.44451 
different,0.02584,0.597,0.22239 
same,0,0,0.00027 
different,0.8164,0.527,0.44478 
different,0.02584,0.596,0.22266 
same,0,0.001,0.00027 
different,0.8164,0.527,0.44505 
different,0.02584,0.596,0.22294 
same,0,0,0.00027 
different,0.8164,0.527,0.44519 
different,0.02584,0.596,0.22307 
same,0,0,0.00014 
different,0.8164,0.527,0.44546 
different,0.02584,0.596,0.22335 
same,0,0,0.00027 
different,0.8164,0.526,0.44574 
different,0.02584,0.595,0.22362 
same,0,0.001,0.00027 
different,0.8164,0.526,0.44615 
different,0.02584,0.595,0.22403 
same,0,0,0.00041 
different,0.8164,0.526,0.44642 
different,0.02584,0.595,0.22430 
same,0,0,0.00027 
different,0.8164,0.526,0.44697 
different,0.02584,0.595,0.22485 
same,0,0,0.00055 
different,0.8164,0.525,0.44724 
different,0.02584,0.594,0.22512 
same,0,0.001,0.00027 
different,0.8164,0.525,0.44765 
different,0.02584,0.594,0.22553 
same,0,0,0.00041 
different,0.8164,0.525,0.44792 
different,0.02584,0.594,0.22581 
same,0,0,0.00027 
different,0.8164,0.525,0.44820 
different,0.02584,0.594,0.22608 
same,0,0,0.00027 
different,0.8164,0.524,0.44847 
different,0.02584,0.593,0.22635 
same,0,0.001,0.00027 
different,0.8164,0.524,0.44861 
different,0.02584,0.593,0.22649 
same,0,0,0.00014 
different,0.8164,0.524,0.44902 
different,0.02584,0.593,0.22690 
same,0,0,0.00041 
different,0.8164,0.524,0.44929 
different,0.02584,0.593,0.22717 
same,0,0,0.00027 
different,0.8164,0.523,0.44956 
different,0.02584,0.592,0.22745 
same,0,0.001,0.00027 
different,0.8164,0.523,0.44970 
different,0.02584,0.592,0.22758 
same,0,0,0.00014 
different,0.8164,0.523,0.45011 
different,0.02584,0.592,0.22799 
same,0,0,0.00041 
different,0.8164,0.523,0.45025 
different,0.02584,0.592,0.22813 
same,0,0,0.00014 
different,0.8164,0.521,0.45052 
different,0.02584,0.59,0.22840 
same,0,0.002,0.00027 
different,0.8164,0.521,0.45093 
different,0.02584,0.59,0.22881 
same,0,0,0.00041 
different,0.8164,0.521,0.45161 
different,0.02584,0.59,0.22950 
same,0,0,0.00068 
different,0.8164,0.521,0.45189 
different,0.02584,0.59,0.22977 
same,0,0,0.00027 
different,0.8164,0.52,0.45230 
different,0.02584,0.589,0.23018 
same,0,0.002,0.00041 
different,0.8164,0.52,0.45257 
different,0.02584,0.589,0.23045 
same,0,0,0.00027 
different,0.8164,0.52,0.45284 
different,0.02584,0.589,0.23073 
same,0,0,0.00027 
different,0.8164,0.52,0.45312 
different,0.02584,0.589,0.23100 
same,0,0,0.00027 
different,0.8164,0.518,0.45339 
different,0.02584,0.587,0.23127 
same,0,0.002,0.00027 
different,0.8164,0.518,0.45366 
different,0.02584,0.587,0.23155 
same,0,0,0.00027 
different,0.8164,0.518,0.45394 
different,0.02584,0.587,0.23182 
same,0,0,0.00027 
different,0.8164,0.518,0.45435 
different,0.02584,0.587,0.23223 
same,0,0,0.00041 
different,0.8164,0.517,0.45448 
different,0.02584,0.586,0.23237 
same,0,0.002,0.00014 
different,0.8164,0.517,0.45489 
different,0.02584,0.586,0.23278 
same,0,0,0.00041 
different,0.8164,0.517,0.45503 
different,0.02584,0.586,0.23291 
same,0,0,0.00014 
different,0.8164,0.517,0.45530 
different,0.02584,0.586,0.23319 
same,0,0,0.00027 
different,0.8164,0.516,0.45571 
different,0.02584,0.585,0.23360 
same,0,0.001,0.00041 
different,0.8164,0.516,0.45599 
different,0.02584,0.585,0.23387 
same,0,0,0.00027 
different,0.8164,0.516,0.45612 
different,0.02584,0.585,0.23401 
same,0,0,0.00014 
different,0.8164,0.516,0.45653 
different,0.02584,0.585,0.23442 
same,0,0,0.00041 
different,0.8164,0.515,0.45776 
different,0.02584,0.584,0.23565 
same,0,0.001,0.00123 
different,0.8164,0.515,0.45804 
different,0.02584,0.584,0.23592 
same,0,0,0.00027 
different,0.8164,0.515,0.45831 
different,0.02584,0.584,0.23619 
same,0,0,0.00027 
different,0.8164,0.515,0.45858 
different,0.02584,0.584,0.23647 
same,0,0,0.00027 
different,0.8164,0.514,0.45968 
different,0.02584,0.583,0.23756 
same,0,0.001,0.00109 
different,0.8164,0.514,0.45995 
different,0.02584,0.583,0.23783 
same,0,0,0.00027 
different,0.8164,0.514,0.46036 
different,0.02584,0.583,0.23824 
same,0,0,0.00041 
different,0.8164,0.514,0.46063 
different,0.02584,0.583,0.23852 
same,0,0,0.00027 
different,0.8164,0.513,0.46159 
different,0.02584,0.582,0.23948 
same,0,0.001,0.00096 
different,0.8164,0.513,0.46186 
different,0.02584,0.582,0.23975 
same,0,0,0.00027 
different,0.8164,0.513,0.46214 
different,0.02584,0.582,0.24002 
same,0,0,0.00027 
different,0.8164,0.513,0.46378 
different,0.02584,0.582,0.24166 
same,0,0,0.00164 
different,0.66844,0.512,0.46460 
different,0.87788,0.581,0.24248 
same,0.14796,0.001,0.00082 
different,0.66844,0.512,0.46487 
different,0.87788,0.581,0.24276 
same,0,0,0.00027 
different,0.66844,0.512,0.46514 
different,0.87788,0.581,0.24303 
same,0,0,0.00027 
different,0.66844,0.512,0.46555 
different,0.87788,0.581,0.24344 
same,0,0,0.00041 
different,0.66844,0.511,0.46638 
different,0.87788,0.581,0.24426 
same,0,0.001,0.00082 
different,0.66844,0.511,0.46993 
different,0.87788,0.581,0.24781 
same,0,0,0.00355 
different,0.66844,0.511,0.47007 
different,0.87788,0.581,0.24795 
same,0,0,0.00014 
different,0.66844,0.511,0.47034 
different,0.87788,0.58,0.24822 
same,0,0.001,0.00027 
different,0.66844,0.511,0.47075 
different,0.87788,0.58,0.24863 
same,0,0,0.00041 
different,0.66844,0.511,0.47089 
different,0.87788,0.58,0.24877 
same,0,0,0.00014 
different,0.66844,0.511,0.47198 
different,0.87788,0.58,0.24986 
same,0,0,0.00109 
different,0.66844,0.51,0.47362 
different,0.87788,0.579,0.25150 
same,0,0.001,0.00164 
different,0.66844,0.51,0.47403 
different,0.87788,0.579,0.25191 
same,0,0,0.00041 
different,0.66844,0.51,0.47430 
different,0.87788,0.579,0.25219 
same,0,0,0.00027 
different,0.66844,0.51,0.47471 
different,0.87788,0.579,0.25260 
same,0,0,0.00041 
different,0.66844,0.509,0.47813 
different,0.87788,0.578,0.25601 
same,0,0.001,0.00342 
different,0.66844,0.509,0.47840 
different,0.87788,0.578,0.25629 
same,0,0,0.00027 
different,0.66844,0.509,0.47881 
different,0.87788,0.578,0.25670 
same,0,0,0.00041 
different,0.66844,0.507,0.47909 
different,0.87788,0.577,0.25697 
same,0,0.001,0.00027 
different,0.66844,0.507,0.47950 
