classification,orientation,distance,time
same,0.14556,0.008,0.00015 
same,0,0.007,0.00015 
same,0,0.005,0.00013 
same,0,0.007,0.00031 
same,0,0.001,0.00015 
same,0.16615,0.001,0.00015 
same,0,0.003,0.00015 
same,0,0.003,0.00014 
same,0,0.017,0.00046 
same,0,0.008,0.00015 
same,0,0.009,0.00015 
same,0,0.01,0.00014 
same,0,0.011,0.00015 
same,0,0.011,0.00014 
same,0,0.012,0.00015 
same,0,0.012,0.00015 
same,0,0.013,0.00014 
same,0,0.013,0.00015 
same,0,0.026,0.00030 
same,0,0.013,0.00014 
same,0.1426,0.025,0.00031 
same,0,0.012,0.00014 
same,0,0.013,0.00015 
same,0,0.013,0.00015 
same,0,0.013,0.00013 
same,0.14,0.025,0.00031 
same,0,0.012,0.00014 
same,0,0.012,0.00015 
same,0,0.023,0.00029 
same,0,0.01,0.00015 
same,0.159,0.018,0.00030 
same,0,0.008,0.00015 
same,0,0.007,0.00015 
same,0,0.007,0.00015 
same,0,0.006,0.00014 
same,0,0.005,0.00015 
same,0.14122,0.005,0.00015 
same,0,0.007,0.00029 
same,0,0.002,0.00015 
same,0,0.003,0.00031 
same,0.14693,0.001,0.00014 
same,0,0.003,0.00051 
same,0,0.002,0.00014 
same,0,0.003,0.00015 
same,0,0.003,0.00014 
same,0,0.01,0.00031 
same,0,0.012,0.00031 
same,0,0.007,0.00013 
same,0,0.016,0.00031 
same,0,0.009,0.00014 
same,0,0.009,0.00015 
same,0,0.01,0.00015 
same,0.17452,0.009,0.00014 
same,0,0.01,0.00015 
same,0,0.009,0.00014 
same,0,0.009,0.00015 
same,0,0.018,0.00032 
different,0.19514,0.487,0.00921 
different,0.19514,0.487,0.00935 
same,0,0.002,0.00014 
different,0.19514,0.486,0.00966 
same,0,0.004,0.00031 
different,0.19514,0.486,0.00997 
same,0,0.004,0.00031 
different,0.0392,0.485,0.01011 
same,0.15595,0.002,0.00014 
different,0.0392,0.485,0.01026 
same,0,0.002,0.00015 
different,0.0392,0.485,0.01041 
same,0,0.002,0.00014 
different,0.0392,0.484,0.01056 
same,0,0.004,0.00015 
different,0.0392,0.483,0.01071 
same,0,0.004,0.00015 
different,0.0392,0.482,0.01086 
same,0,0.004,0.00015 
different,0.0392,0.48,0.01101 
same,0,0.004,0.00014 
different,0.0392,0.479,0.01116 
same,0,0.004,0.00015 
different,0.0392,0.477,0.01131 
same,0,0.004,0.00015 
different,0.0392,0.476,0.01146 
same,0,0.004,0.00014 
different,0.0392,0.471,0.01176 
same,0,0.009,0.00031 
different,0.0392,0.47,0.01191 
same,0,0.004,0.00014 
different,0.0392,0.465,0.01221 
same,0,0.008,0.00031 
different,0.0392,0.463,0.01236 
same,0,0.003,0.00014 
different,0.0392,0.461,0.01251 
same,0,0.003,0.00015 
different,0.0392,0.459,0.01266 
same,0,0.003,0.00015 
different,0.0392,0.457,0.01280 
same,0,0.003,0.00014 
different,0.0392,0.456,0.01296 
same,0,0.003,0.00015 
different,0.0392,0.455,0.01311 
same,0,0.003,0.00015 
different,0.0392,0.453,0.01325 
same,0,0.004,0.00014 
different,0.88942,0.45,0.01356 
same,0.14978,0.007,0.00031 
different,0.88942,0.449,0.01371 
same,0,0.003,0.00015 
different,0.88942,0.447,0.01386 
same,0,0.003,0.00015 
different,0.25125,0.402,0.01849 
same,0.36183,0.076,0.00463 
different,0.25125,0.405,0.01865 
same,0,0.004,0.00015 
different,0.19972,0.41,0.01895 
same,0.05153,0.005,0.00031 
different,0.19972,0.412,0.01909 
same,0,0.003,0.00014 
different,0.19972,0.418,0.01940 
same,0,0.007,0.00031 
