classification,orientation,distance,time
different,0.39223,0.373,0.05503 
same,0,0.003,0.00040 
different,0.39223,0.373,0.05511 
same,0,0,0.00009 
different,0.39223,0.376,0.05546 
same,0,0.003,0.00034 
different,0.39223,0.376,0.05557 
same,0,0,0.00011 
different,0.39223,0.379,0.05595 
same,0,0.003,0.00037 
different,0.39223,0.379,0.05606 
same,0,0,0.00011 
different,0.39223,0.382,0.05649 
same,0,0.003,0.00043 
different,0.39223,0.382,0.05663 
same,0,0,0.00014 
different,0.21896,0.385,0.05692 
same,0.17327,0.003,0.00029 
different,0.21896,0.385,0.05703 
same,0,0,0.00011 
different,0.21896,0.388,0.05741 
same,0,0.003,0.00037 
different,0.21896,0.388,0.05758 
same,0,0,0.00017 
different,0.21896,0.391,0.05789 
same,0,0.003,0.00032 
different,0.21896,0.391,0.05798 
same,0,0,0.00009 
different,0.21896,0.393,0.05841 
same,0,0.004,0.00043 
different,0.21896,0.393,0.05850 
same,0,0,0.00009 
different,0.21896,0.397,0.05881 
same,0,0.004,0.00032 
different,0.21896,0.397,0.05890 
same,0,0,0.00009 
different,0.21896,0.4,0.05933 
same,0,0.004,0.00043 
different,0.21896,0.4,0.05941 
same,0,0,0.00009 
different,0.21896,0.402,0.05990 
same,0,0.004,0.00049 
different,0.21896,0.402,0.05996 
same,0,0,0.00006 
different,0.21896,0.405,0.06024 
same,0,0.004,0.00029 
different,0.21896,0.405,0.06033 
same,0,0,0.00009 
different,0.21896,0.408,0.06076 
same,0,0.004,0.00043 
different,0.21896,0.408,0.06088 
same,0,0,0.00011 
different,0.21896,0.411,0.06122 
same,0,0.004,0.00034 
different,0.21896,0.411,0.06128 
same,0,0,0.00006 
different,0.21896,0.415,0.06168 
same,0,0.004,0.00040 
different,0.21896,0.415,0.06182 
same,0,0,0.00014 
different,0.06367,0.418,0.06217 
same,0.15529,0.004,0.00034 
different,0.06367,0.418,0.06231 
same,0,0,0.00014 
different,0.06367,0.42,0.06262 
same,0,0.004,0.00032 
different,0.06367,0.42,0.06277 
same,0,0,0.00014 
different,0.06367,0.423,0.06320 
same,0,0.004,0.00043 
different,0.06367,0.423,0.06328 
same,0,0,0.00009 
different,0.06367,0.426,0.06360 
same,0,0.004,0.00032 
different,0.06367,0.426,0.06368 
same,0,0,0.00009 
different,0.06367,0.429,0.06414 
same,0,0.004,0.00046 
different,0.06367,0.429,0.06423 
same,0,0,0.00009 
different,0.06367,0.432,0.06454 
same,0,0.003,0.00032 
different,0.06367,0.432,0.06463 
same,0,0,0.00009 
different,0.06367,0.434,0.06509 
same,0,0.004,0.00046 
different,0.06367,0.434,0.06515 
same,0,0,0.00006 
different,0.06367,0.437,0.06549 
same,0,0.003,0.00034 
different,0.06367,0.437,0.06560 
same,0,0,0.00011 
different,0.06367,0.44,0.06601 
same,0,0.004,0.00040 
different,0.06367,0.44,0.06606 
same,0,0,0.00006 
different,0.06367,0.442,0.06646 
same,0,0.004,0.00040 
different,0.06367,0.442,0.06664 
same,0,0,0.00017 
different,0.06367,0.445,0.06698 
same,0,0.004,0.00034 
different,0.06367,0.445,0.06712 
same,0,0,0.00014 
different,0.90484,0.448,0.06741 
same,0.15883,0.004,0.00029 
different,0.90484,0.448,0.06750 
same,0,0,0.00009 
different,0.90484,0.45,0.06790 
same,0,0.003,0.00040 
different,0.90484,0.45,0.06798 
same,0,0,0.00009 
different,0.90484,0.452,0.06844 
same,0,0.003,0.00046 
different,0.90484,0.452,0.06850 
same,0,0,0.00006 
different,0.90484,0.454,0.06887 
same,0,0.003,0.00037 
different,0.90484,0.454,0.06899 
same,0,0,0.00011 
different,0.90484,0.456,0.06933 
same,0,0.003,0.00034 
different,0.90484,0.456,0.06939 
same,0,0,0.00006 
different,0.90484,0.457,0.06982 
same,0,0.003,0.00043 
different,0.90484,0.457,0.06996 
same,0,0,0.00014 
different,0.90484,0.459,0.07030 
same,0,0.004,0.00034 
different,0.90484,0.459,0.07039 
same,0,0,0.00009 
different,0.90484,0.461,0.07079 
same,0,0.003,0.00040 
different,0.90484,0.461,0.07091 
same,0,0,0.00011 
different,0.90484,0.464,0.07125 
same,0,0.003,0.00034 
different,0.90484,0.464,0.07134 
same,0,0,0.00009 
different,0.73143,0.465,0.07177 
same,0.17341,0.003,0.00043 
different,0.73143,0.465,0.07188 
same,0,0,0.00011 
different,0.73143,0.467,0.07220 
same,0,0.003,0.00032 
different,0.73143,0.467,0.07231 
same,0,0,0.00011 
different,0.73143,0.469,0.07268 
same,0,0.003,0.00037 
different,0.73143,0.469,0.07274 
same,0,0,0.00006 
different,0.73143,0.472,0.07331 
same,0,0.003,0.00057 
different,0.73143,0.474,0.07363 
same,0,0.003,0.00032 
different,0.73143,0.474,0.07372 
same,0,0,0.00009 
different,0.54984,0.476,0.07415 
same,0.18159,0.003,0.00043 
different,0.54984,0.476,0.07420 
same,0,0,0.00006 
different,0.54984,0.477,0.07460 
same,0,0.003,0.00040 
different,0.54984,0.477,0.07469 
same,0,0,0.00009 
different,0.54984,0.479,0.07506 
same,0,0.003,0.00037 
different,0.54984,0.479,0.07515 
same,0,0,0.00009 
different,0.54984,0.481,0.07555 
same,0,0.003,0.00040 
different,0.54984,0.481,0.07566 
same,0,0,0.00011 
different,0.54984,0.482,0.07601 
same,0,0.003,0.00034 
different,0.54984,0.482,0.07609 
same,0,0,0.00009 
different,0.54984,0.483,0.07650 
same,0,0.003,0.00040 
different,0.54984,0.485,0.07882 
same,0,0.003,0.00232 
different,0.54984,0.485,0.07890 
same,0,0,0.00009 
different,0.70309,0.486,0.07899 
same,0.15325,0.003,0.00009 
different,0.70309,0.486,0.07907 
same,0,0,0.00009 
different,0.70309,0.488,0.07916 
same,0,0.003,0.00009 
different,0.70309,0.488,0.07928 
same,0,0,0.00011 
different,0.70309,0.49,0.07945 
same,0,0.003,0.00017 
different,0.70309,0.49,0.07953 
same,0,0,0.00009 
different,0.70309,0.492,0.07959 
same,0,0.003,0.00006 
different,0.70309,0.492,0.07968 
same,0,0,0.00009 
different,0.70309,0.494,0.07979 
same,0,0.003,0.00011 
different,0.70309,0.494,0.07988 
same,0,0,0.00009 
different,0.70309,0.495,0.07996 
same,0,0.003,0.00009 
different,0.70309,0.495,0.08016 
same,0,0,0.00020 
different,0.70309,0.497,0.08031 
same,0,0.003,0.00014 
different,0.70309,0.497,0.08036 
same,0,0,0.00006 
different,0.5553,0.499,0.08082 
same,0.14779,0.003,0.00046 
different,0.5553,0.499,0.08088 
same,0,0,0.00006 
different,0.5553,0.502,0.08125 
same,0,0.003,0.00037 
different,0.5553,0.502,0.08140 
same,0,0,0.00014 
different,0.37585,0.503,0.08177 
same,0.17945,0.003,0.00037 
different,0.37585,0.503,0.08185 
same,0,0,0.00009 
different,0.37585,0.504,0.08226 
same,0,0.003,0.00040 
different,0.37585,0.504,0.08234 
same,0,0,0.00009 
different,0.37585,0.505,0.08271 
same,0,0.003,0.00037 
different,0.37585,0.505,0.08277 
same,0,0,0.00006 
different,0.37585,0.506,0.08337 
same,0,0.003,0.00060 
different,0.37585,0.507,0.08369 
same,0,0.003,0.00032 
different,0.37585,0.507,0.08375 
same,0,0,0.00006 
different,0.37585,0.508,0.08415 
same,0,0.003,0.00040 
different,0.37585,0.508,0.08423 
same,0,0,0.00009 
different,0.37585,0.508,0.08464 
same,0,0.003,0.00040 
different,0.37585,0.508,0.08472 
same,0,0,0.00009 
different,0.37585,0.509,0.08515 
same,0,0.003,0.00043 
different,0.37585,0.509,0.08524 
same,0,0,0.00009 
different,0.37585,0.509,0.08558 
same,0,0.003,0.00034 
different,0.37585,0.509,0.08567 
same,0,0,0.00009 
different,0.37585,0.51,0.08607 
same,0,0.003,0.00040 
different,0.37585,0.51,0.08618 
same,0,0,0.00011 
different,0.37585,0.511,0.08664 
same,0,0.002,0.00046 
different,0.37585,0.511,0.08670 
same,0,0,0.00006 
different,0.37585,0.511,0.08701 
same,0,0.002,0.00032 
different,0.37585,0.511,0.08710 
same,0,0,0.00009 
different,0.37585,0.511,0.08750 
same,0,0.002,0.00040 
different,0.37585,0.511,0.08759 
same,0,0,0.00009 
different,0.37585,0.511,0.08796 
same,0,0.002,0.00037 
different,0.37585,0.511,0.08805 
same,0,0,0.00009 
different,0.37585,0.511,0.08845 
same,0,0.002,0.00040 
different,0.37585,0.511,0.08850 
same,0,0,0.00006 
different,0.37585,0.511,0.08891 
same,0,0.002,0.00040 
different,0.37585,0.511,0.08899 
same,0,0,0.00009 
different,0.37585,0.511,0.08942 
same,0,0.002,0.00043 
different,0.37585,0.511,0.08948 
same,0,0,0.00006 
different,0.37585,0.511,0.08988 
same,0,0.001,0.00040 
different,0.37585,0.511,0.09002 
same,0,0,0.00014 
different,0.37585,0.511,0.09037 
same,0,0.001,0.00034 
different,0.37585,0.511,0.09045 
same,0,0,0.00009 
different,0.37585,0.511,0.09088 
same,0,0.002,0.00043 
different,0.37585,0.511,0.09100 
same,0,0,0.00011 
different,0.37585,0.511,0.09131 
same,0,0.001,0.00032 
different,0.37585,0.511,0.09140 
same,0,0,0.00009 
different,0.37585,0.511,0.09180 
same,0,0.001,0.00040 
different,0.37585,0.511,0.09189 
same,0,0,0.00009 
different,0.37585,0.511,0.09229 
same,0,0,0.00040 
different,0.37585,0.511,0.09237 
same,0,0,0.00009 
different,0.37585,0.51,0.09277 
same,0,0.001,0.00040 
different,0.37585,0.51,0.09283 
same,0,0,0.00006 
different,0.37585,0.51,0.09323 
same,0,0,0.00040 
different,0.37585,0.51,0.09338 
same,0,0,0.00014 
different,0.37585,0.51,0.09369 
same,0,0.001,0.00032 
different,0.37585,0.51,0.09378 
same,0,0,0.00009 
different,0.37585,0.51,0.09421 
same,0,0,0.00043 
different,0.37585,0.51,0.09426 
same,0,0,0.00006 
different,0.37585,0.51,0.09467 
same,0,0,0.00040 
different,0.37585,0.51,0.09472 
same,0,0,0.00006 
different,0.37585,0.51,0.09619 
same,0,0.001,0.00146 
different,0.37585,0.51,0.09656 
same,0,0,0.00037 
different,0.37585,0.51,0.09670 
same,0,0,0.00014 
different,0.37585,0.509,0.09762 
same,0,0.001,0.00092 
different,0.52343,0.509,0.09911 
same,0.14758,0,0.00149 
different,0.52343,0.509,0.09945 
same,0,0,0.00034 
different,0.52343,0.509,0.09951 
same,0,0,0.00006 
different,0.52343,0.509,0.09994 
same,0,0,0.00043 
different,0.52343,0.509,0.10000 
same,0,0,0.00006 
different,0.52343,0.509,0.10094 
same,0,0,0.00095 
different,0.52343,0.509,0.10134 
same,0,0,0.00040 
different,0.52343,0.509,0.10140 
same,0,0,0.00006 
different,0.52343,0.509,0.10240 
same,0,0,0.00100 
different,0.52343,0.509,0.10278 
same,0,0,0.00037 
different,0.52343,0.509,0.10286 
same,0,0,0.00009 
different,0.52343,0.509,0.10326 
same,0,0,0.00040 
different,0.52343,0.509,0.10341 
same,0,0,0.00014 
different,0.52343,0.509,0.10372 
same,0,0,0.00032 
different,0.52343,0.509,0.10387 
same,0,0,0.00014 
different,0.52343,0.509,0.10424 
same,0,0.001,0.00037 
different,0.52343,0.509,0.10430 
same,0,0,0.00006 
different,0.52343,0.509,0.10573 
same,0,0,0.00143 
different,0.52343,0.509,0.10762 
same,0,0,0.00189 
different,0.52343,0.509,0.10805 
same,0,0,0.00043 
different,0.52343,0.509,0.10814 
same,0,0,0.00009 
different,0.52343,0.508,0.10851 
same,0,0.001,0.00037 
different,0.52343,0.508,0.10857 
same,0,0,0.00006 
different,0.52343,0.508,0.10900 
same,0,0,0.00043 
different,0.52343,0.508,0.10917 
same,0,0,0.00017 
different,0.52343,0.508,0.10948 
same,0,0.001,0.00032 
same,0.11421,0.031,0.39446 
different,0.40922,0.528,0.28497 
same,0.211,0.249,0.11138 
different,0.62022,0.284,0.39635 
same,0.35118,0.33,0.27107 
different,0.9714,0.548,0.66742 
same,0,0.001,0.00146 
different,0.9714,0.548,0.66888 
same,0,0,0.00097 
different,0.9714,0.548,0.66986 
same,0,0.001,0.00049 
different,0.9714,0.547,0.67034 
same,0,0.001,0.00046 
different,0.9714,0.547,0.67080 
same,0,0.002,0.00097 
different,0.9714,0.545,0.67178 
same,0,0.002,0.00043 
different,0.9714,0.543,0.67221 
same,0,0.005,0.00097 
different,0.9714,0.538,0.67318 
same,0,0.003,0.00046 
different,0.9714,0.535,0.67364 
same,0,0.016,0.00195 
different,0.9714,0.52,0.67559 
same,0.14103,0.004,0.00046 
different,0.83037,0.516,0.67605 
same,0,0.009,0.00097 
different,0.83037,0.507,0.67702 
same,0,0.005,0.00046 
different,0.83037,0.503,0.67748 
same,0,0.013,0.00152 
different,0.83037,0.489,0.67900 
same,0,0.004,0.00046 
different,0.83037,0.485,0.67946 
same,0,0.009,0.00089 
different,0.83037,0.477,0.68035 
same,0,0.004,0.00049 
different,0.83037,0.473,0.68083 
same,0.16058,0.004,0.00049 
different,0.99095,0.469,0.68132 
same,0,0.004,0.00049 
different,0.99095,0.464,0.68181 
same,0,0.004,0.00046 
different,0.99095,0.46,0.68227 
same,0.1618,0.008,0.00097 
different,0.82915,0.453,0.68324 
same,0,0.008,0.00106 
different,0.82915,0.445,0.68430 
same,0,0.004,0.00040 
different,0.82915,0.441,0.68470 
same,0,0.004,0.00046 
different,0.82915,0.437,0.68516 
same,0,0.003,0.00049 
different,0.82915,0.434,0.68565 
same,0,0.007,0.00097 
different,0.82915,0.427,0.68662 
same,0.20261,0.004,0.00046 
different,0.03176,0.424,0.68708 
same,0,0.003,0.00046 
different,0.03176,0.42,0.68754 
same,0,0.003,0.00049 
different,0.03176,0.417,0.68803 
same,0.14203,0.003,0.00049 
different,0.88973,0.414,0.68852 
same,0,0.002,0.00049 
different,0.88973,0.412,0.68900 
same,0,0.002,0.00043 
different,0.88973,0.41,0.68943 
same,0.18059,0.004,0.00097 
different,0.70914,0.406,0.69041 
same,0.17063,0.002,0.00097 
different,0.53851,0.404,0.69138 
same,0,0.001,0.00043 
different,0.53851,0.404,0.69181 
same,0,0.001,0.00192 
different,0.53851,0.402,0.69373 
same,0.14131,0.001,0.00095 
different,0.3972,0.403,0.69468 
same,0,0.002,0.00100 
different,0.3972,0.405,0.69568 
same,0,0.001,0.00046 
different,0.3972,0.406,0.69614 
same,0,0.002,0.00049 
different,0.3972,0.408,0.69663 
same,0,0.002,0.00046 
different,0.3972,0.41,0.69709 
same,0.17502,0.005,0.00097 
different,0.57222,0.415,0.69806 
same,0,0.003,0.00046 
different,0.57222,0.417,0.69852 
same,0.17537,0.006,0.00100 
different,0.74759,0.424,0.69952 
same,0,0.003,0.00046 
different,0.74759,0.427,0.69998 
same,0,0.007,0.00097 
different,0.74759,0.434,0.70095 
same,0,0.004,0.00049 
different,0.74759,0.438,0.70144 
same,0,0.004,0.00043 
different,0.74759,0.442,0.70187 
same,0.15141,0.004,0.00046 
different,0.59618,0.446,0.70233 
same,0,0.004,0.00049 
different,0.59618,0.45,0.70282 
same,0,0.005,0.00049 
different,0.59618,0.455,0.70330 
same,0,0.005,0.00049 
different,0.59618,0.46,0.70379 
same,0,0.005,0.00046 
different,0.59618,0.465,0.70425 
same,0,0.005,0.00049 
different,0.59618,0.47,0.70474 
same,0,0.01,0.00097 
different,0.59618,0.48,0.70571 
same,0,0.005,0.00049 
different,0.59618,0.486,0.70620 
same,0,0.01,0.00100 
different,0.59618,0.495,0.70720 
same,0,0.005,0.00046 
different,0.59618,0.5,0.70766 
same,0,0.005,0.00040 
different,0.59618,0.505,0.70806 
same,0.15044,0.009,0.00097 
different,0.74662,0.514,0.70904 
same,0,0.004,0.00049 
different,0.74662,0.518,0.70952 
same,0,0.005,0.00049 
different,0.74662,0.523,0.71001 
same,0,0.005,0.00049 
different,0.74662,0.527,0.71050 
same,0,0.005,0.00046 
different,0.74662,0.532,0.71096 
same,0,0.005,0.00049 
different,0.74662,0.537,0.71144 
same,0.5903,0.473,0.03247 
different,0.15632,0.21,0.74392 
same,0.2529,0.277,0.14342 
different,0.40922,0.424,0.88733 
different,0.59197,0.58,0.13064 
different,0.59197,0.58,0.13072 
same,0,0,0.00009 
different,0.79111,0.579,0.13101 
same,0.19914,0.001,0.00029 
different,0.79111,0.579,0.13109 
same,0,0,0.00009 
different,0.93277,0.58,0.13155 
same,0.14166,0.001,0.00046 
different,0.93277,0.58,0.13178 
same,0,0,0.00023 
different,0.93277,0.579,0.13198 
same,0,0.002,0.00020 
different,0.93277,0.579,0.13218 
same,0,0,0.00020 
different,0.93277,0.58,0.13247 
same,0,0.001,0.00029 
different,0.93277,0.58,0.13253 
same,0,0,0.00006 
different,0.93277,0.579,0.13290 
same,0,0.001,0.00037 
different,0.93277,0.579,0.13299 
same,0,0,0.00009 
different,0.93277,0.578,0.13342 
same,0,0.002,0.00043 
different,0.93277,0.578,0.13350 
same,0,0,0.00009 
different,0.93277,0.577,0.13387 
same,0,0.002,0.00037 
different,0.93277,0.577,0.13396 
same,0,0,0.00009 
different,0.93277,0.575,0.13436 
same,0,0.004,0.00040 
different,0.93277,0.575,0.13448 
same,0,0,0.00011 
different,0.93277,0.574,0.13554 
same,0,0.004,0.00106 
different,0.93277,0.572,0.13568 
same,0,0.005,0.00014 
different,0.93277,0.572,0.13591 
same,0,0,0.00023 
different,0.93277,0.569,0.13617 
same,0,0.005,0.00026 
different,0.93277,0.566,0.13628 
same,0,0.006,0.00011 
different,0.93277,0.563,0.13674 
same,0,0.006,0.00046 
different,0.93277,0.556,0.13777 
same,0,0.012,0.00103 
different,0.93277,0.553,0.13817 
same,0,0.006,0.00040 
different,0.93277,0.545,0.13915 
same,0,0.013,0.00097 
different,0.93277,0.541,0.13961 
same,0,0.007,0.00046 
different,0.93277,0.537,0.14009 
same,0,0.006,0.00049 
different,0.93277,0.533,0.14055 
same,0,0.007,0.00046 
different,0.74422,0.524,0.14153 
same,0.18855,0.014,0.00097 
different,0.74422,0.52,0.14199 
same,0,0.007,0.00046 
different,0.74422,0.509,0.14345 
same,0,0.02,0.00146 
different,0.56063,0.505,0.14393 
same,0.18359,0.006,0.00049 
different,0.56063,0.502,0.14442 
same,0,0.007,0.00049 
different,0.56063,0.499,0.14491 
same,0,0.006,0.00049 
different,0.56063,0.493,0.14585 
same,0,0.012,0.00095 
different,0.56063,0.489,0.14631 
same,0,0.006,0.00046 
different,0.74222,0.486,0.14677 
same,0.18159,0.005,0.00046 
different,0.74222,0.483,0.14726 
same,0,0.005,0.00049 
different,0.74222,0.48,0.14775 
same,0,0.005,0.00049 
different,0.74222,0.476,0.14820 
same,0,0.005,0.00046 
different,0.74222,0.472,0.14869 
same,0,0.004,0.00049 
different,0.98313,0.462,0.14964 
same,0.24091,0.01,0.00095 
different,0.31444,0.418,0.15159 
same,0.33131,0.044,0.00195 
different,0.14825,0.412,0.15256 
same,0.16619,0.007,0.00097 
different,0.00274,0.407,0.15299 
same,0.14551,0.004,0.00043 
different,0.00274,0.399,0.15397 
same,0,0.009,0.00097 
different,0.00274,0.395,0.15442 
same,0,0.004,0.00046 
different,0.00274,0.391,0.15491 
same,0,0.004,0.00049 
different,0.00274,0.375,0.15589 
same,0,0.016,0.00097 
different,0.00274,0.367,0.15634 
same,0,0.009,0.00046 
different,0.15587,0.309,0.15829 
same,0.15313,0.058,0.00195 
different,0.15587,0.307,0.15878 
same,0,0.002,0.00049 
different,0.15587,0.301,0.15970 
same,0,0.005,0.00092 
different,0.15587,0.299,0.16018 
same,0,0.003,0.00049 
different,0.15587,0.294,0.16116 
same,0,0.005,0.00097 
different,0.15587,0.292,0.16162 
same,0,0.002,0.00046 
different,0.15587,0.288,0.16210 
same,0,0.004,0.00049 
different,0.15587,0.281,0.16305 
same,0,0.007,0.00095 
different,0.30862,0.277,0.16403 
same,0.15275,0.004,0.00097 
different,0.30862,0.275,0.16503 
same,0,0.003,0.00100 
different,0.96348,0.537,0.18650 
same,0.34514,0.323,0.02147 
different,0.54024,0.602,0.20137 
same,0.42324,0.33,0.01487 
different,0.70291,0.602,0.20183 
same,0.16267,0,0.00046 
different,0.70291,0.602,0.20232 
same,0,0,0.00049 
different,0.70291,0.602,0.20243 
same,0,0,0.00011 
different,0.70291,0.602,0.20289 
same,0,0,0.00046 
different,0.70291,0.602,0.20295 
same,0,0,0.00006 
different,0.70291,0.602,0.20326 
same,0,0,0.00032 
different,0.70291,0.602,0.20335 
same,0,0,0.00009 
different,0.70291,0.602,0.20381 
same,0,0.001,0.00046 
different,0.70291,0.602,0.20386 
same,0,0,0.00006 
different,0.70291,0.602,0.20418 
same,0,0,0.00032 
different,0.70291,0.602,0.20432 
same,0,0,0.00014 
different,0.70291,0.603,0.20472 
same,0,0.001,0.00040 
different,0.70291,0.603,0.20481 
