classification,orientation,distance,time
same,0,0.008,0.00014 
different,0.21834,0.169,0.10833 
same,0,0.024,0.00049 
different,0.21834,0.166,0.10865 
same,0,0.015,0.00032 
different,0.21834,0.165,0.10913 
same,0,0.02,0.00048 
different,0.21834,0.165,0.10945 
same,0,0.013,0.00032 
different,0.21834,0.165,0.10979 
same,0,0.012,0.00034 
different,0.07795,0.166,0.10994 
same,0.14038,0.006,0.00015 
different,0.07795,0.169,0.11025 
same,0,0.011,0.00031 
different,0.42036,0.173,0.11073 
same,0.34241,0.017,0.00048 
different,0.42036,0.174,0.11106 
same,0,0.011,0.00033 
different,0.42036,0.175,0.11121 
same,0,0.006,0.00015 
different,0.26059,0.179,0.11172 
same,0.15977,0.018,0.00050 
different,0.26059,0.18,0.11187 
same,0,0.006,0.00015 
different,0.26059,0.181,0.11202 
same,0,0.006,0.00015 
different,0.07948,0.183,0.11234 
same,0.34007,0.013,0.00032 
different,0.07948,0.188,0.11282 
same,0,0.018,0.00048 
different,0.07948,0.189,0.11298 
same,0,0.005,0.00015 
different,0.07948,0.192,0.11331 
same,0,0.01,0.00033 
different,0.06219,0.193,0.11346 
same,0.14167,0.005,0.00015 
different,0.06219,0.195,0.11381 
same,0,0.009,0.00035 
different,0.06219,0.196,0.11396 
same,0,0.004,0.00015 
different,0.06219,0.196,0.11411 
same,0,0.004,0.00014 
different,0.06219,0.197,0.11459 
same,0,0.011,0.00048 
different,0.1568,0.197,0.11507 
same,0.21899,0.01,0.00048 
different,0.1568,0.196,0.11540 
same,0,0.006,0.00033 
different,0.1568,0.196,0.11555 
same,0,0.003,0.00015 
different,0.1568,0.195,0.11604 
same,0,0.007,0.00049 
different,0.69325,0.148,0.12056 
same,0.85006,0.206,0.00452 
different,0.69325,0.148,0.12070 
same,0,0,0.00014 
different,0.69325,0.148,0.12073 
same,0,0,0.00003 
different,0.69325,0.148,0.12085 
same,0,0,0.00012 
different,0.69325,0.148,0.12089 
same,0,0,0.00004 
different,0.69325,0.148,0.12101 
same,0,0,0.00013 
different,0.69325,0.148,0.12103 
same,0,0,0.00002 
different,0.69325,0.149,0.12118 
same,0,0.001,0.00014 
different,0.69325,0.149,0.12121 
same,0,0,0.00003 
different,0.69325,0.15,0.12134 
same,0,0.001,0.00013 
different,0.69325,0.15,0.12138 
same,0,0,0.00004 
different,0.69325,0.151,0.12149 
same,0,0.001,0.00012 
different,0.69325,0.151,0.12157 
same,0,0,0.00008 
different,0.69325,0.152,0.12165 
same,0,0.002,0.00008 
different,0.69325,0.152,0.12168 
same,0,0,0.00003 
different,0.69325,0.153,0.12182 
same,0,0.002,0.00014 
different,0.69325,0.153,0.12185 
same,0,0,0.00003 
different,0.69325,0.155,0.12199 
same,0,0.002,0.00013 
different,0.69325,0.155,0.12201 
same,0,0,0.00002 
different,0.69325,0.157,0.12214 
same,0,0.003,0.00013 
different,0.69325,0.157,0.12217 
same,0,0,0.00003 
different,0.69325,0.159,0.12229 
same,0,0.004,0.00013 
different,0.69325,0.159,0.12232 
same,0,0,0.00003 
different,0.69325,0.163,0.12260 
same,0,0.004,0.00028 
different,0.69325,0.166,0.12265 
same,0,0.004,0.00005 
different,0.69325,0.166,0.12267 
same,0,0,0.00002 
different,0.69325,0.169,0.12280 
same,0,0.004,0.00013 
different,0.69325,0.169,0.12281 
same,0,0,0.00002 
different,0.69325,0.173,0.12295 
same,0,0.004,0.00013 
different,0.69325,0.173,0.12298 
same,0,0,0.00003 
different,0.69325,0.176,0.12309 
same,0,0.004,0.00012 
different,0.69325,0.176,0.12315 
same,0,0,0.00006 
different,0.69325,0.18,0.12327 
same,0,0.004,0.00012 
different,0.69325,0.18,0.12329 
same,0,0,0.00002 
different,0.69325,0.184,0.12342 
same,0,0.004,0.00013 
different,0.69325,0.184,0.12345 
same,0,0,0.00003 
different,0.84896,0.188,0.12359 
same,0.15571,0.005,0.00013 
different,0.84896,0.188,0.12360 
same,0,0,0.00002 
different,0.84896,0.192,0.12380 
same,0,0.004,0.00019 
different,0.84896,0.196,0.12391 
same,0,0.005,0.00012 
different,0.84896,0.196,0.12395 
same,0,0,0.00004 
different,0.84896,0.199,0.12407 
same,0,0.005,0.00012 
different,0.84896,0.199,0.12409 
same,0,0,0.00002 
different,0.84896,0.203,0.12423 
same,0,0.005,0.00014 
different,0.84896,0.203,0.12426 
same,0,0,0.00003 
different,0.84896,0.206,0.12439 
same,0,0.004,0.00013 
different,0.84896,0.206,0.12441 
same,0,0,0.00002 
different,0.84896,0.21,0.12455 
same,0,0.004,0.00013 
different,0.84896,0.21,0.12458 
same,0,0,0.00003 
different,0.84896,0.213,0.12471 
same,0,0.004,0.00013 
different,0.84896,0.213,0.12475 
same,0,0,0.00004 
different,0.84896,0.216,0.12490 
same,0,0.005,0.00015 
different,0.84896,0.216,0.12492 
same,0,0,0.00002 
different,0.84896,0.219,0.12504 
same,0,0.004,0.00012 
different,0.84896,0.219,0.12506 
same,0,0,0.00002 
different,0.84896,0.222,0.12520 
same,0,0.005,0.00014 
different,0.84896,0.222,0.12523 
same,0,0,0.00003 
different,0.84896,0.225,0.12535 
same,0,0.005,0.00012 
different,0.84896,0.225,0.12538 
same,0,0,0.00003 
different,0.00643,0.228,0.12552 
same,0.15747,0.005,0.00014 
different,0.00643,0.228,0.12554 
same,0,0,0.00002 
different,0.00643,0.23,0.12568 
same,0,0.005,0.00013 
different,0.00643,0.23,0.12570 
same,0,0,0.00003 
different,0.19694,0.233,0.12583 
same,0.19051,0.005,0.00013 
different,0.19694,0.233,0.12586 
same,0,0,0.00003 
different,0.19694,0.235,0.12599 
same,0,0.005,0.00013 
different,0.19694,0.235,0.12605 
same,0,0,0.00006 
different,0.19694,0.237,0.12616 
same,0,0.005,0.00011 
different,0.19694,0.237,0.12618 
same,0,0,0.00002 
different,0.19694,0.239,0.12632 
same,0,0.004,0.00014 
different,0.19694,0.239,0.12636 
same,0,0,0.00004 
different,0.19694,0.24,0.12648 
same,0,0.004,0.00012 
different,0.19694,0.24,0.12651 
same,0,0,0.00004 
different,0.41891,0.241,0.12664 
same,0.22197,0.003,0.00013 
different,0.41891,0.241,0.12666 
same,0,0,0.00002 
different,0.41891,0.242,0.12679 
same,0,0.003,0.00013 
different,0.41891,0.242,0.12683 
same,0,0,0.00004 
different,0.41891,0.242,0.12696 
same,0,0.003,0.00013 
different,0.41891,0.242,0.12698 
same,0,0,0.00002 
different,0.5745,0.242,0.12718 
same,0.15559,0.001,0.00020 
different,0.5745,0.242,0.12728 
same,0,0.002,0.00011 
different,0.5745,0.242,0.12731 
same,0,0,0.00003 
different,0.5745,0.242,0.12745 
same,0,0.001,0.00013 
different,0.5745,0.242,0.12748 
same,0,0,0.00003 
different,0.5745,0.242,0.12760 
same,0,0.001,0.00013 
different,0.5745,0.242,0.12762 
same,0,0,0.00002 
different,0.5745,0.241,0.12777 
same,0,0.001,0.00014 
different,0.5745,0.241,0.12780 
same,0,0,0.00003 
different,0.5745,0.242,0.12792 
same,0,0.001,0.00013 
different,0.5745,0.242,0.12796 
same,0,0,0.00004 
different,0.7212,0.241,0.12809 
same,0.1467,0.001,0.00013 
different,0.7212,0.241,0.12812 
same,0,0,0.00003 
different,0.7212,0.241,0.12827 
same,0,0,0.00014 
different,0.7212,0.241,0.12829 
same,0,0,0.00002 
different,0.86233,0.241,0.12840 
same,0.14113,0.001,0.00012 
different,0.86233,0.241,0.12842 
same,0,0,0.00002 
different,0.86233,0.24,0.12858 
same,0,0.001,0.00015 
different,0.86233,0.24,0.12860 
same,0,0,0.00003 
different,0.86233,0.24,0.12872 
same,0,0,0.00012 
different,0.86233,0.24,0.12875 
same,0,0,0.00003 
different,0.86233,0.239,0.12889 
same,0,0.001,0.00014 
different,0.86233,0.239,0.12891 
same,0,0,0.00002 
different,0.86233,0.238,0.12906 
same,0,0.001,0.00014 
different,0.86233,0.238,0.12908 
same,0,0,0.00002 
different,0.06316,0.237,0.12921 
same,0.20083,0.001,0.00013 
different,0.06316,0.237,0.12923 
same,0,0,0.00002 
different,0.06316,0.237,0.12937 
same,0,0.001,0.00013 
different,0.06316,0.237,0.12942 
same,0,0,0.00006 
different,0.06316,0.235,0.12953 
same,0,0.001,0.00011 
different,0.06316,0.235,0.12958 
same,0,0,0.00005 
different,0.06316,0.234,0.12969 
same,0,0.001,0.00012 
different,0.06316,0.234,0.12972 
same,0,0,0.00003 
different,0.06316,0.233,0.12987 
same,0,0.001,0.00014 
different,0.06316,0.233,0.12990 
same,0,0,0.00003 
different,0.06316,0.232,0.13001 
same,0,0.001,0.00012 
different,0.06316,0.232,0.13003 
same,0,0,0.00002 
different,0.06316,0.231,0.13017 
same,0,0.001,0.00014 
different,0.06316,0.231,0.13020 
same,0,0,0.00003 
different,0.06316,0.23,0.13033 
same,0,0.001,0.00013 
different,0.06316,0.23,0.13036 
same,0,0,0.00003 
different,0.90752,0.229,0.13054 
same,0.15564,0.001,0.00018 
different,0.90752,0.227,0.13066 
same,0,0.002,0.00012 
different,0.90752,0.227,0.13068 
same,0,0,0.00002 
different,0.72397,0.226,0.13083 
same,0.18355,0.001,0.00015 
different,0.72397,0.226,0.13085 
same,0,0,0.00002 
different,0.72397,0.225,0.13098 
same,0,0.001,0.00013 
different,0.72397,0.225,0.13100 
same,0,0,0.00002 
different,0.72397,0.224,0.13115 
same,0,0.001,0.00014 
different,0.72397,0.224,0.13120 
same,0,0,0.00005 
different,0.72397,0.222,0.13129 
same,0,0.002,0.00010 
different,0.72397,0.222,0.13132 
same,0,0,0.00003 
different,0.55664,0.221,0.13146 
same,0.16733,0.002,0.00013 
different,0.55664,0.221,0.13148 
same,0,0,0.00002 
different,0.55664,0.219,0.13167 
same,0,0.002,0.00019 
different,0.55664,0.217,0.13177 
same,0,0.002,0.00011 
different,0.55664,0.217,0.13179 
same,0,0,0.00002 
different,0.40402,0.215,0.13198 
same,0.15262,0.002,0.00018 
different,0.40402,0.213,0.13210 
same,0,0.002,0.00013 
different,0.40402,0.213,0.13212 
same,0,0,0.00002 
different,0.40402,0.21,0.13227 
same,0,0.003,0.00015 
different,0.40402,0.21,0.13230 
same,0,0,0.00003 
different,0.2449,0.208,0.13242 
same,0.15912,0.003,0.00012 
different,0.2449,0.208,0.13245 
same,0,0,0.00003 
different,0.2449,0.205,0.13259 
same,0,0.003,0.00014 
different,0.2449,0.205,0.13261 
same,0,0,0.00002 
different,0.2449,0.202,0.13274 
same,0,0.003,0.00013 
different,0.2449,0.202,0.13283 
same,0,0,0.00010 
different,0.2449,0.2,0.13290 
same,0,0.002,0.00007 
different,0.2449,0.2,0.13293 
same,0,0,0.00003 
different,0.2449,0.197,0.13307 
same,0,0.003,0.00014 
different,0.2449,0.197,0.13309 
same,0,0,0.00002 
different,0.2449,0.195,0.13323 
same,0,0.002,0.00013 
different,0.2449,0.195,0.13325 
same,0,0,0.00002 
different,0.10514,0.193,0.13339 
same,0.13976,0.002,0.00014 
different,0.10514,0.193,0.13342 
same,0,0,0.00003 
different,0.10514,0.192,0.13355 
same,0,0.002,0.00013 
different,0.10514,0.192,0.13358 
same,0,0,0.00003 
different,0.10514,0.191,0.13371 
same,0,0.001,0.00013 
different,0.10514,0.191,0.13373 
same,0,0,0.00002 
different,0.10514,0.189,0.13386 
same,0,0.001,0.00013 
different,0.10514,0.189,0.13395 
same,0,0,0.00009 
different,0.95831,0.188,0.13402 
same,0.14683,0.001,0.00007 
different,0.95831,0.188,0.13405 
same,0,0,0.00003 
different,0.95831,0.188,0.13420 
same,0,0.001,0.00015 
different,0.95831,0.188,0.13422 
same,0,0,0.00002 
different,0.95831,0.186,0.13436 
same,0,0.002,0.00013 
different,0.95831,0.186,0.13443 
same,0,0,0.00008 
different,0.36502,0.127,0.13454 
same,0.59329,0.082,0.00011 
different,0.36502,0.124,0.13467 
same,0,0.003,0.00013 
different,0.36502,0.113,0.13516 
same,0,0.011,0.00048 
different,0.36502,0.11,0.13531 
same,0,0.004,0.00015 
different,0.36502,0.099,0.13579 
same,0,0.011,0.00048 
different,0.69346,0.085,0.13644 
same,0.32844,0.016,0.00065 
different,0.69346,0.078,0.13676 
same,0,0.007,0.00033 
different,0.86455,0.069,0.13725 
same,0.17109,0.011,0.00048 
different,0.13484,0.511,0.13756 
different,0.72971,0.536,0.00032 
different,0.13484,0.512,0.13804 
different,0.72971,0.536,0.00079 
same,0,0.004,0.00047 
different,0.13484,0.515,0.13852 
different,0.72971,0.539,0.00127 
same,0,0.003,0.00048 
different,0.13484,0.518,0.13885 
different,0.72971,0.542,0.00160 
same,0,0.004,0.00033 
different,0.13484,0.524,0.13917 
different,0.72971,0.548,0.00193 
same,0,0.006,0.00033 
different,0.13484,0.528,0.13933 
different,0.72971,0.552,0.00208 
same,0,0.004,0.00015 
different,0.96775,0.538,0.13965 
different,0.8968,0.561,0.00241 
same,0.16709,0.01,0.00033 
different,0.96775,0.544,0.13981 
different,0.8968,0.567,0.00256 
same,0,0.006,0.00015 
different,0.55943,0.563,0.14029 
different,0.30512,0.586,0.00304 
same,0.40832,0.019,0.00048 
different,0.55943,0.576,0.14062 
different,0.30512,0.6,0.00337 
same,0,0.013,0.00033 
different,0.55943,0.582,0.14077 
different,0.30512,0.606,0.00353 
same,0,0.007,0.00015 
different,0.55943,0.6,0.14125 
different,0.30512,0.625,0.00401 
same,0,0.019,0.00048 
different,0.55943,0.611,0.14157 
different,0.30512,0.636,0.00433 
same,0,0.011,0.00032 
different,0.70643,0.619,0.14190 
different,0.15812,0.644,0.00465 
same,0.147,0.009,0.00033 
different,0.70643,0.623,0.14205 
different,0.15812,0.648,0.00481 
same,0,0.004,0.00015 
different,0.70643,0.623,0.14208 
different,0.15812,0.648,0.00484 
same,0,0,0.00003 
different,0.70643,0.626,0.14223 
different,0.15812,0.651,0.00498 
same,0,0.004,0.00014 
different,0.70643,0.626,0.14229 
different,0.15812,0.651,0.00505 
same,0,0,0.00007 
different,0.70643,0.628,0.14238 
different,0.15812,0.654,0.00513 
same,0,0.003,0.00009 
different,0.70643,0.628,0.14241 
different,0.15812,0.654,0.00516 
same,0,0,0.00003 
different,0.70643,0.628,0.14244 
different,0.15812,0.654,0.00519 
same,0,0,0.00003 
different,0.89714,0.631,0.14255 
different,0.96741,0.657,0.00531 
same,0.19071,0.003,0.00012 
different,0.89714,0.631,0.14257 
different,0.96741,0.657,0.00533 
same,0,0,0.00002 
different,0.89714,0.631,0.14263 
different,0.96741,0.657,0.00539 
same,0,0,0.00006 
different,0.17676,0.216,0.14273 
same,0.04131,0.171,0.00548 
different,0.0739,0.582,0.00010 
different,0.17676,0.216,0.14278 
same,0,0,0.00005 
different,0.0739,0.582,0.00014 
different,0.17676,0.216,0.14287 
same,0,0,0.00010 
different,0.0739,0.582,0.00024 
different,0.17676,0.216,0.14294 
same,0,0,0.00007 
different,0.0739,0.582,0.00031 
different,0.17676,0.216,0.14303 
same,0,0.001,0.00009 
different,0.0739,0.583,0.00039 
different,0.17676,0.216,0.14308 
same,0,0,0.00006 
different,0.0739,0.583,0.00045 
different,0.17676,0.216,0.14320 
same,0,0,0.00012 
different,0.0739,0.583,0.00057 
different,0.17676,0.216,0.14323 
same,0,0,0.00003 
different,0.0739,0.583,0.00060 
different,0.17676,0.216,0.14335 
same,0,0.001,0.00013 
different,0.0739,0.584,0.00072 
different,0.17676,0.216,0.14339 
same,0,0,0.00004 
different,0.0739,0.584,0.00076 
different,0.17676,0.216,0.14351 
same,0,0.001,0.00012 
different,0.0739,0.585,0.00088 
different,0.17676,0.216,0.14354 
same,0,0,0.00003 
different,0.0739,0.585,0.00091 
different,0.17676,0.216,0.14367 
same,0,0.001,0.00013 
different,0.0739,0.586,0.00104 
different,0.17676,0.216,0.14371 
same,0,0,0.00004 
different,0.0739,0.586,0.00108 
different,0.17676,0.216,0.14385 
same,0,0.001,0.00014 
different,0.0739,0.588,0.00122 
different,0.17676,0.216,0.14389 
same,0,0,0.00004 
different,0.0739,0.588,0.00126 
different,0.17676,0.217,0.14399 
same,0,0.002,0.00010 
different,0.0739,0.59,0.00136 
different,0.17676,0.217,0.14402 
same,0,0,0.00003 
different,0.0739,0.59,0.00139 
different,0.17676,0.217,0.14415 
same,0,0.002,0.00013 
different,0.0739,0.592,0.00152 
different,0.17676,0.217,0.14419 
same,0,0,0.00004 
different,0.0739,0.592,0.00156 
different,0.17676,0.218,0.14435 
same,0,0.002,0.00015 
different,0.0739,0.594,0.00171 
different,0.17676,0.218,0.14437 
same,0,0,0.00002 
different,0.0739,0.594,0.00173 
different,0.17676,0.219,0.14447 
same,0,0.003,0.00011 
different,0.0739,0.597,0.00184 
different,0.17676,0.219,0.14452 
same,0,0,0.00005 
different,0.0739,0.597,0.00189 
different,0.17676,0.219,0.14464 
same,0,0.003,0.00012 
different,0.0739,0.599,0.00200 
different,0.17676,0.219,0.14467 
same,0,0,0.00004 
different,0.0739,0.599,0.00204 
different,0.17676,0.22,0.14480 
same,0,0.003,0.00013 
different,0.0739,0.602,0.00217 
different,0.17676,0.22,0.14483 
same,0,0,0.00003 
different,0.0739,0.602,0.00220 
different,0.17676,0.221,0.14496 
same,0,0.003,0.00013 
different,0.0739,0.604,0.00233 
different,0.17676,0.221,0.14500 
same,0,0,0.00004 
different,0.0739,0.604,0.00237 
different,0.17676,0.222,0.14512 
same,0,0.003,0.00012 
different,0.0739,0.607,0.00249 
different,0.17676,0.222,0.14515 
same,0,0,0.00003 
different,0.0739,0.607,0.00251 
different,0.17676,0.223,0.14527 
same,0,0.003,0.00013 
different,0.0739,0.61,0.00264 
different,0.17676,0.223,0.14531 
same,0,0,0.00004 
different,0.0739,0.61,0.00268 
different,0.17676,0.224,0.14551 
same,0,0.003,0.00020 
different,0.0739,0.612,0.00288 
different,0.17676,0.225,0.14560 
same,0,0.003,0.00009 
different,0.0739,0.615,0.00297 
different,0.17676,0.225,0.14564 
same,0,0,0.00004 
different,0.0739,0.615,0.00301 
different,0.17676,0.226,0.14575 
same,0,0.003,0.00012 
different,0.0739,0.618,0.00312 
different,0.17676,0.226,0.14579 
same,0,0,0.00004 
different,0.0739,0.618,0.00316 
different,0.17676,0.226,0.14600 
same,0,0.003,0.00021 
different,0.0739,0.621,0.00337 
different,0.17676,0.227,0.14608 
same,0,0.003,0.00008 
different,0.0739,0.624,0.00345 
different,0.17676,0.227,0.14613 
same,0,0,0.00005 
different,0.0739,0.624,0.00350 
different,0.17676,0.227,0.14626 
same,0,0.003,0.00013 
different,0.0739,0.626,0.00363 
different,0.17676,0.227,0.14630 
same,0,0,0.00004 
different,0.0739,0.626,0.00367 
different,0.17676,0.228,0.14640 
same,0,0.003,0.00010 
different,0.0739,0.629,0.00377 
different,0.17676,0.228,0.14648 
same,0,0,0.00008 
different,0.0739,0.629,0.00384 
different,0.17676,0.228,0.14656 
same,0,0.003,0.00009 
different,0.0739,0.632,0.00393 
different,0.17676,0.228,0.14659 
same,0,0,0.00003 
different,0.0739,0.632,0.00396 
different,0.17676,0.229,0.14672 
same,0,0.003,0.00013 
different,0.0739,0.635,0.00408 
different,0.17676,0.229,0.14675 
same,0,0,0.00004 
different,0.0739,0.635,0.00412 
different,0.17676,0.229,0.14688 
same,0,0.002,0.00013 
different,0.0739,0.637,0.00425 
different,0.17676,0.229,0.14692 
same,0,0,0.00004 
different,0.0739,0.637,0.00429 
different,0.17676,0.229,0.14706 
same,0,0.002,0.00014 
different,0.0739,0.639,0.00443 
different,0.17676,0.229,0.14708 
same,0,0,0.00002 
different,0.0739,0.639,0.00445 
different,0.17676,0.23,0.14721 
same,0,0.002,0.00013 
different,0.0739,0.641,0.00458 
different,0.17676,0.23,0.14726 
same,0,0,0.00005 
different,0.0739,0.641,0.00462 
different,0.17676,0.23,0.14739 
same,0,0.002,0.00013 
different,0.0739,0.643,0.00476 
different,0.17676,0.23,0.14743 
same,0,0,0.00004 
different,0.0739,0.643,0.00480 
different,0.02373,0.23,0.14753 
same,0.15302,0.001,0.00010 
different,0.92088,0.644,0.00489 
different,0.02373,0.23,0.14756 
same,0,0,0.00004 
different,0.92088,0.644,0.00493 
different,0.02373,0.229,0.14769 
same,0,0.002,0.00013 
different,0.92088,0.645,0.00506 
different,0.02373,0.229,0.14773 
same,0,0,0.00004 
different,0.92088,0.645,0.00510 
different,0.02373,0.23,0.14784 
same,0,0.001,0.00012 
different,0.92088,0.646,0.00521 
different,0.02373,0.23,0.14790 
same,0,0,0.00006 
different,0.92088,0.646,0.00527 
different,0.02373,0.229,0.14804 
same,0,0.001,0.00013 
different,0.92088,0.648,0.00540 
different,0.02373,0.229,0.14807 
same,0,0,0.00003 
different,0.92088,0.648,0.00543 
different,0.02373,0.229,0.14817 
same,0,0.001,0.00011 
different,0.92088,0.648,0.00554 
different,0.02373,0.229,0.14821 
same,0,0,0.00004 
different,0.92088,0.648,0.00558 
different,0.02373,0.228,0.14833 
same,0,0.001,0.00012 
different,0.92088,0.649,0.00569 
different,0.02373,0.228,0.14836 
same,0,0,0.00004 
different,0.92088,0.649,0.00573 
different,0.02373,0.228,0.14850 
same,0,0.001,0.00013 
different,0.92088,0.65,0.00587 
different,0.02373,0.228,0.14855 
same,0,0,0.00005 
different,0.92088,0.65,0.00592 
different,0.13293,0.227,0.14866 
same,0.15666,0.001,0.00012 
different,0.76421,0.651,0.00603 
different,0.13293,0.227,0.14869 
same,0,0,0.00003 
different,0.76421,0.651,0.00606 
different,0.13293,0.226,0.14887 
same,0,0.001,0.00018 
different,0.76421,0.652,0.00624 
different,0.13293,0.226,0.14898 
same,0,0.001,0.00011 
different,0.76421,0.653,0.00635 
different,0.13293,0.226,0.14902 
same,0,0,0.00004 
different,0.76421,0.653,0.00639 
different,0.13293,0.225,0.14916 
same,0,0.001,0.00014 
different,0.76421,0.653,0.00653 
different,0.13293,0.225,0.14920 
same,0,0,0.00004 
different,0.76421,0.653,0.00657 
different,0.13293,0.224,0.14932 
same,0,0.001,0.00012 
different,0.76421,0.654,0.00669 
different,0.13293,0.224,0.14935 
same,0,0,0.00003 
different,0.76421,0.654,0.00671 
different,0.13293,0.223,0.14947 
same,0,0.001,0.00013 
different,0.76421,0.654,0.00684 
different,0.13293,0.223,0.14951 
same,0,0,0.00004 
different,0.76421,0.654,0.00688 
different,0.13293,0.222,0.14964 
same,0,0.002,0.00013 
different,0.76421,0.655,0.00701 
different,0.13293,0.222,0.14967 
same,0,0,0.00003 
different,0.76421,0.655,0.00704 
different,0.13293,0.221,0.14979 
same,0,0.001,0.00012 
different,0.76421,0.656,0.00716 
different,0.13293,0.221,0.14981 
same,0,0,0.00002 
different,0.76421,0.656,0.00718 
different,0.13293,0.221,0.15002 
same,0,0.001,0.00021 
different,0.76421,0.656,0.00739 
different,0.13293,0.22,0.15014 
same,0,0.001,0.00012 
different,0.76421,0.657,0.00750 
different,0.13293,0.22,0.15019 
same,0,0,0.00006 
different,0.76421,0.657,0.00756 
different,0.13293,0.22,0.15027 
same,0,0,0.00008 
different,0.76421,0.657,0.00764 
different,0.13293,0.22,0.15031 
same,0,0,0.00004 
different,0.76421,0.657,0.00768 
different,0.02286,0.219,0.15044 
same,0.15579,0.002,0.00013 
different,0.92,0.658,0.00781 
different,0.02286,0.219,0.15048 
same,0,0,0.00004 
different,0.92,0.658,0.00785 
different,0.02286,0.219,0.15060 
same,0,0,0.00012 
different,0.92,0.658,0.00797 
different,0.02286,0.219,0.15063 
same,0,0,0.00003 
different,0.92,0.658,0.00800 
different,0.02286,0.219,0.15078 
same,0,0.001,0.00015 
different,0.92,0.659,0.00815 
different,0.02286,0.219,0.15080 
same,0,0,0.00002 
different,0.92,0.659,0.00817 
