classification,orientation,distance,time
different,0.46439,0.236,0.11271 
same,0,0.005,0.00003 
different,0.46439,0.236,0.11272 
same,0,0,0.00001 
different,0.46439,0.236,0.11273 
same,0,0,0.00001 
different,0.46439,0.238,0.11278 
same,0,0.005,0.00006 
different,0.46439,0.238,0.11279 
same,0,0,0.00001 
different,0.46439,0.241,0.11287 
same,0,0.004,0.00007 
different,0.46439,0.241,0.11287 
same,0,0,0.00000 
different,0.46439,0.243,0.11300 
same,0,0.003,0.00013 
different,0.46439,0.244,0.11302 
same,0,0.002,0.00002 
different,0.46439,0.244,0.11304 
same,0,0,0.00001 
different,0.46439,0.246,0.11310 
same,0,0.002,0.00006 
different,0.46439,0.246,0.11311 
same,0,0,0.00001 
different,0.46439,0.248,0.11318 
same,0,0.002,0.00007 
different,0.46439,0.249,0.11326 
same,0,0.001,0.00008 
different,0.39706,0.201,0.12159 
different,0.06732,0.338,0.00834 
different,0.39706,0.201,0.12164 
different,0.06732,0.337,0.00838 
same,0,0.001,0.00005 
different,0.00125,0.321,0.12375 
different,0.46313,0.232,0.01050 
same,0.39581,0.248,0.00211 
different,0.00125,0.321,0.12379 
different,0.46313,0.232,0.01053 
same,0,0,0.00004 
different,0.00125,0.321,0.12379 
different,0.46313,0.232,0.01054 
same,0,0,0.00000 
different,0.85874,0.321,0.12387 
different,0.60565,0.232,0.01061 
same,0.14252,0,0.00007 
different,0.85874,0.321,0.12388 
different,0.60565,0.232,0.01062 
same,0,0,0.00001 
different,0.85874,0.321,0.12395 
different,0.60565,0.232,0.01069 
same,0,0,0.00007 
different,0.85874,0.321,0.12396 
different,0.60565,0.232,0.01071 
same,0,0,0.00001 
different,0.85874,0.321,0.12402 
different,0.60565,0.233,0.01077 
same,0,0.001,0.00006 
different,0.85874,0.321,0.12405 
different,0.60565,0.233,0.01080 
same,0,0,0.00003 
different,0.85874,0.321,0.12415 
different,0.60565,0.233,0.01089 
same,0,0,0.00010 
different,0.71754,0.321,0.12429 
different,0.74685,0.233,0.01103 
same,0.1412,0.001,0.00014 
different,0.71754,0.321,0.12430 
different,0.74685,0.233,0.01104 
same,0,0,0.00001 
different,0.71754,0.321,0.12432 
different,0.74685,0.233,0.01107 
same,0,0,0.00002 
different,0.71754,0.321,0.12437 
different,0.74685,0.233,0.01112 
same,0,0,0.00005 
different,0.71754,0.321,0.12438 
different,0.74685,0.233,0.01113 
same,0,0,0.00001 
different,0.71754,0.32,0.12444 
different,0.74685,0.234,0.01118 
same,0,0.001,0.00005 
different,0.71754,0.32,0.12445 
different,0.74685,0.234,0.01119 
same,0,0,0.00001 
different,0.71754,0.32,0.12450 
different,0.74685,0.234,0.01124 
same,0,0,0.00005 
different,0.71754,0.32,0.12451 
different,0.74685,0.234,0.01125 
same,0,0,0.00001 
different,0.71754,0.32,0.12457 
different,0.74685,0.234,0.01131 
same,0,0.001,0.00006 
different,0.71754,0.32,0.12463 
different,0.74685,0.234,0.01138 
same,0,0,0.00006 
different,0.71754,0.32,0.12469 
different,0.74685,0.234,0.01143 
same,0,0,0.00006 
different,0.71754,0.318,0.12482 
different,0.74685,0.232,0.01157 
same,0,0.001,0.00014 
different,0.71754,0.318,0.12485 
different,0.74685,0.232,0.01159 
same,0,0,0.00003 
different,0.71754,0.318,0.12486 
different,0.74685,0.231,0.01160 
same,0,0.002,0.00001 
different,0.71754,0.318,0.12487 
different,0.74685,0.231,0.01161 
same,0,0,0.00001 
different,0.71754,0.316,0.12488 
different,0.74685,0.228,0.01163 
same,0,0.002,0.00001 
different,0.71754,0.316,0.12489 
different,0.74685,0.228,0.01164 
same,0,0,0.00001 
different,0.71754,0.316,0.12501 
different,0.74685,0.225,0.01175 
same,0,0.004,0.00011 
different,0.71754,0.315,0.12512 
different,0.74685,0.222,0.01186 
same,0,0.004,0.00011 
different,0.71754,0.316,0.12514 
different,0.74685,0.218,0.01188 
same,0,0.005,0.00002 
different,0.71754,0.316,0.12516 
different,0.74685,0.218,0.01190 
same,0,0,0.00001 
different,0.71754,0.316,0.12523 
different,0.74685,0.215,0.01197 
same,0,0.005,0.00007 
different,0.71754,0.316,0.12524 
different,0.74685,0.215,0.01198 
same,0,0,0.00001 
different,0.29697,0.197,0.13755 
same,0.16742,0.214,0.02429 
different,0.57943,0.133,0.01231 
different,0.29697,0.204,0.13769 
same,0,0.009,0.00015 
different,0.57943,0.124,0.01246 
different,0.29697,0.214,0.13784 
same,0,0.013,0.00014 
different,0.57943,0.111,0.01260 
different,0.29697,0.221,0.13791 
same,0,0.008,0.00007 
different,0.57943,0.104,0.01267 
different,0.08594,0.231,0.13799 
same,0.21103,0.012,0.00008 
different,0.36841,0.091,0.01275 
different,0.86544,0.243,0.13806 
same,0.2205,0.014,0.00007 
different,0.1479,0.077,0.01282 
different,0.66706,0.257,0.13814 
same,0.19838,0.016,0.00008 
different,0.05047,0.062,0.01290 
different,0.48711,0.271,0.13821 
same,0.17995,0.016,0.00007 
different,0.23043,0.046,0.01297 
different,0.19561,0.286,0.13829 
same,0.2915,0.017,0.00008 
different,0.52193,0.03,0.01305 
different,0.25272,0.219,0.14017 
same,0.05711,0.071,0.00188 
different,0.53518,0.101,0.01493 
different,0.25272,0.228,0.14078 
same,0,0.01,0.00061 
different,0.53518,0.091,0.01554 
different,0.25272,0.232,0.14084 
same,0,0.005,0.00006 
different,0.53518,0.086,0.01560 
different,0.25272,0.237,0.14092 
same,0,0.005,0.00007 
different,0.53518,0.082,0.01568 
different,0.25272,0.248,0.14108 
same,0,0.013,0.00016 
different,0.53518,0.069,0.01584 
different,0.25272,0.265,0.14126 
same,0,0.019,0.00018 
different,0.53518,0.051,0.01602 
different,0.25272,0.292,0.14160 
same,0,0.03,0.00034 
different,0.53518,0.027,0.01636 
different,0.25272,0.31,0.14173 
same,0,0.019,0.00013 
different,0.53518,0.022,0.01649 
different,0.25272,0.328,0.14188 
same,0,0.019,0.00016 
different,0.53518,0.03,0.01664 
different,0.62862,0.226,0.14367 
same,0.88134,0.107,0.00179 
different,0.34616,0.091,0.01843 
different,0.62862,0.227,0.14374 
same,0,0.001,0.00007 
different,0.34616,0.09,0.01851 
different,0.62862,0.231,0.14397 
same,0,0.004,0.00022 
different,0.34616,0.086,0.01873 
different,0.62862,0.236,0.14423 
same,0,0.006,0.00026 
different,0.34616,0.08,0.01899 
different,0.90893,0.257,0.14446 
same,0.53755,0.023,0.00023 
different,0.1914,0.059,0.01922 
different,0.27975,0.319,0.15182 
same,0.37082,0.075,0.00736 
different,0.56222,0.051,0.02658 
different,0.27975,0.323,0.15190 
same,0,0.004,0.00008 
different,0.56222,0.053,0.02666 
different,0.27975,0.331,0.15207 
same,0,0.008,0.00016 
different,0.56222,0.057,0.02683 
different,0.27975,0.335,0.15214 
same,0,0.004,0.00007 
different,0.56222,0.059,0.02690 
different,0.27975,0.343,0.15230 
same,0,0.008,0.00016 
different,0.56222,0.064,0.02706 
different,0.27975,0.347,0.15237 
same,0,0.004,0.00007 
different,0.56222,0.067,0.02713 
different,0.27975,0.36,0.15260 
same,0,0.013,0.00024 
different,0.56222,0.076,0.02737 
different,0.27975,0.364,0.15268 
same,0,0.004,0.00008 
different,0.56222,0.079,0.02744 
different,0.27975,0.367,0.15276 
same,0,0.004,0.00008 
different,0.56222,0.083,0.02752 
different,0.43813,0.374,0.15298 
same,0.15838,0.007,0.00022 
different,0.7206,0.088,0.02774 
different,0.43813,0.38,0.15312 
same,0,0.006,0.00014 
different,0.7206,0.094,0.02788 
different,0.35763,0.384,0.17503 
same,0.79577,0.218,0.02191 
different,0.07517,0.149,0.04979 
different,0.35763,0.384,0.17509 
same,0,0,0.00006 
different,0.07517,0.149,0.04985 
different,0.35763,0.384,0.17516 
same,0,0,0.00007 
different,0.07517,0.149,0.04992 
different,0.35763,0.384,0.17522 
same,0,0,0.00007 
different,0.07517,0.149,0.04998 
different,0.35763,0.384,0.17530 
same,0,0,0.00008 
different,0.07517,0.149,0.05006 
different,0.35763,0.384,0.17531 
same,0,0,0.00001 
different,0.07517,0.149,0.05007 
different,0.35763,0.384,0.17533 
same,0,0,0.00001 
different,0.07517,0.149,0.05009 
different,0.35763,0.384,0.17536 
same,0,0,0.00004 
different,0.07517,0.149,0.05012 
different,0.35763,0.384,0.17543 
same,0,0,0.00007 
different,0.07517,0.149,0.05019 
different,0.35763,0.384,0.17545 
same,0,0,0.00001 
different,0.07517,0.149,0.05021 
different,0.51547,0.258,0.22656 
same,0.15784,0.299,0.05111 
different,0.23301,0.155,0.10132 
different,0.51547,0.258,0.22656 
same,0,0,0.00001 
different,0.23301,0.155,0.10133 
different,0.51547,0.26,0.22664 
same,0,0.002,0.00007 
different,0.23301,0.156,0.10140 
different,0.51547,0.26,0.22665 
same,0,0,0.00001 
different,0.23301,0.156,0.10141 
different,0.51547,0.26,0.22666 
same,0,0,0.00001 
different,0.23301,0.156,0.10142 
different,0.51547,0.261,0.22681 
same,0,0.002,0.00015 
different,0.23301,0.157,0.10157 
different,0.51547,0.282,0.22897 
same,0,0.025,0.00216 
different,0.23301,0.172,0.10373 
different,0.51547,0.282,0.22898 
same,0,0,0.00001 
different,0.23301,0.172,0.10374 
different,0.51547,0.282,0.22906 
same,0,0,0.00007 
different,0.23301,0.172,0.10382 
different,0.51547,0.282,0.22907 
same,0,0,0.00001 
different,0.23301,0.172,0.10383 
different,0.51547,0.282,0.22911 
same,0,0,0.00005 
different,0.23301,0.172,0.10387 
different,0.51547,0.282,0.22913 
same,0,0,0.00001 
different,0.23301,0.172,0.10389 
different,0.51547,0.282,0.22919 
same,0,0.001,0.00007 
different,0.23301,0.171,0.10395 
different,0.51547,0.282,0.22920 
same,0,0,0.00001 
different,0.23301,0.171,0.10396 
different,0.51547,0.282,0.22942 
same,0,0.001,0.00022 
different,0.23301,0.17,0.10418 
different,0.13742,0.284,0.22974 
same,0.37805,0.085,0.00033 
different,0.85496,0.086,0.10450 
different,0.28937,0.284,0.22982 
same,0.15195,0,0.00008 
different,0.00691,0.086,0.10458 
different,0.28937,0.284,0.22983 
same,0,0,0.00001 
different,0.00691,0.086,0.10459 
different,0.28937,0.284,0.23015 
same,0,0.001,0.00032 
different,0.00691,0.087,0.10491 
different,0.28937,0.284,0.23016 
same,0,0,0.00001 
different,0.00691,0.087,0.10492 
different,0.28937,0.284,0.23017 
same,0,0,0.00001 
different,0.00691,0.087,0.10493 
different,0.28937,0.285,0.23018 
same,0,0.001,0.00001 
different,0.00691,0.087,0.10494 
different,0.28937,0.286,0.23019 
same,0,0.001,0.00001 
different,0.00691,0.088,0.10495 
different,0.28937,0.287,0.23020 
same,0,0.002,0.00001 
different,0.00691,0.09,0.10496 
different,0.28937,0.289,0.23024 
same,0,0.002,0.00004 
different,0.00691,0.091,0.10500 
different,0.28937,0.291,0.23028 
same,0,0.004,0.00004 
different,0.00691,0.093,0.10504 
different,0.43465,0.298,0.23087 
same,0.14528,0.01,0.00059 
different,0.15219,0.099,0.10563 
different,0.43465,0.312,0.23112 
same,0,0.018,0.00025 
different,0.15219,0.112,0.10588 
different,0.43465,0.317,0.23113 
same,0,0.007,0.00000 
different,0.15219,0.117,0.10589 
different,0.43465,0.322,0.23114 
same,0,0.006,0.00001 
different,0.15219,0.122,0.10590 
different,0.43465,0.332,0.23137 
same,0,0.012,0.00023 
different,0.15219,0.132,0.10613 
different,0.43465,0.336,0.23138 
same,0,0.006,0.00001 
different,0.15219,0.137,0.10614 
different,0.43465,0.344,0.23168 
same,0,0.011,0.00031 
different,0.15219,0.146,0.10644 
different,0.43465,0.348,0.23169 
same,0,0.005,0.00000 
different,0.15219,0.151,0.10645 
different,0.39438,0.287,0.23413 
same,0.04027,0.082,0.00245 
different,0.11192,0.088,0.10889 
different,0.39438,0.288,0.23421 
same,0,0.003,0.00008 
different,0.11192,0.09,0.10897 
different,0.39438,0.293,0.23436 
same,0,0.007,0.00015 
different,0.11192,0.095,0.10912 
different,0.39438,0.296,0.23443 
same,0,0.004,0.00007 
different,0.11192,0.098,0.10919 
different,0.39438,0.312,0.23497 
same,0,0.024,0.00054 
different,0.11192,0.116,0.10973 
different,0.39438,0.312,0.23498 
same,0,0,0.00001 
different,0.11192,0.116,0.10974 
different,0.39438,0.312,0.23500 
same,0,0,0.00002 
different,0.11192,0.116,0.10976 
different,0.39438,0.317,0.23505 
same,0,0.006,0.00005 
different,0.11192,0.121,0.10981 
different,0.39438,0.317,0.23506 
same,0,0,0.00000 
different,0.11192,0.121,0.10982 
different,0.39438,0.321,0.23512 
same,0,0.006,0.00007 
different,0.11192,0.126,0.10988 
different,0.39438,0.321,0.23513 
same,0,0,0.00001 
different,0.11192,0.126,0.10989 
different,0.39438,0.321,0.23519 
same,0,0,0.00006 
different,0.11192,0.126,0.10995 
different,0.39438,0.321,0.23520 
same,0,0,0.00001 
different,0.11192,0.126,0.10996 
different,0.39438,0.326,0.23525 
same,0,0.006,0.00005 
different,0.11192,0.132,0.11001 
different,0.39438,0.326,0.23532 
same,0,0,0.00007 
different,0.11192,0.132,0.11008 
different,0.39438,0.33,0.23534 
same,0,0.006,0.00002 
different,0.11192,0.136,0.11011 
different,0.39438,0.33,0.23535 
same,0,0,0.00001 
different,0.11192,0.136,0.11011 
different,0.39438,0.334,0.23546 
same,0,0.006,0.00011 
different,0.11192,0.141,0.11022 
different,0.58792,0.1,0.25341 
different,0.9823,0.424,0.01795 
different,0.87039,0.415,0.12817 
different,0.58792,0.1,0.25349 
different,0.9823,0.424,0.01802 
different,0.87039,0.416,0.12825 
same,0,0.001,0.00007 
different,0.58792,0.1,0.25356 
different,0.9823,0.424,0.01810 
different,0.87039,0.416,0.12833 
same,0,0,0.00008 
different,0.58792,0.1,0.25364 
different,0.9823,0.424,0.01818 
different,0.87039,0.416,0.12840 
same,0,0.001,0.00007 
different,0.43796,0.066,0.25887 
different,0.83234,0.354,0.02341 
different,0.72042,0.36,0.13363 
same,0.14996,0.075,0.00523 
different,0.52957,0.158,0.27229 
different,0.92395,0.492,0.03683 
different,0.81204,0.468,0.14705 
same,0.09161,0.152,0.01342 
different,0.52957,0.158,0.27236 
different,0.92395,0.492,0.03690 
different,0.81204,0.468,0.14712 
same,0,0,0.00007 
different,0.59726,0.177,0.27557 
different,0.20288,0.51,0.04011 
different,0.3148,0.476,0.15033 
same,0.12683,0.04,0.00321 
different,0.59726,0.177,0.27591 
different,0.20288,0.51,0.04045 
different,0.3148,0.476,0.15067 
same,0,0.001,0.00034 
different,0.59726,0.177,0.27613 
different,0.20288,0.51,0.04067 
different,0.3148,0.476,0.15089 
same,0,0,0.00022 
different,0.59726,0.177,0.27620 
different,0.20288,0.51,0.04074 
different,0.3148,0.476,0.15096 
same,0,0,0.00007 
different,0.59726,0.177,0.27635 
different,0.20288,0.51,0.04089 
different,0.3148,0.476,0.15111 
same,0,0,0.00014 
different,0.59726,0.177,0.27702 
different,0.20288,0.51,0.04155 
different,0.3148,0.476,0.15178 
same,0,0,0.00067 
different,0.59726,0.177,0.27711 
different,0.20288,0.51,0.04165 
different,0.3148,0.476,0.15188 
same,0,0,0.00010 
different,0.59726,0.177,0.27715 
different,0.20288,0.51,0.04169 
different,0.3148,0.476,0.15191 
same,0,0,0.00004 
different,0.59726,0.177,0.27716 
different,0.20288,0.51,0.04170 
different,0.3148,0.476,0.15192 
same,0,0,0.00000 
different,0.59726,0.177,0.27724 
different,0.20288,0.51,0.04177 
different,0.3148,0.476,0.15200 
same,0,0,0.00008 
different,0.59726,0.177,0.27729 
different,0.20288,0.51,0.04183 
different,0.3148,0.476,0.15205 
same,0,0,0.00006 
different,0.59726,0.177,0.27731 
different,0.20288,0.51,0.04184 
different,0.3148,0.476,0.15207 
same,0,0,0.00001 
different,0.59726,0.177,0.27732 
different,0.20288,0.51,0.04185 
different,0.3148,0.476,0.15208 
same,0,0,0.00001 
different,0.51533,0.177,0.27740 
different,0.90971,0.51,0.04193 
different,0.79779,0.476,0.15216 
same,0.11259,0,0.00008 
different,0.51533,0.177,0.27741 
different,0.90971,0.51,0.04195 
different,0.79779,0.476,0.15217 
same,0,0,0.00002 
different,0.51533,0.177,0.27742 
different,0.90971,0.51,0.04196 
different,0.79779,0.476,0.15218 
same,0,0,0.00001 
different,0.51533,0.177,0.27746 
different,0.90971,0.51,0.04200 
different,0.79779,0.476,0.15222 
same,0,0,0.00004 
different,0.51533,0.177,0.27747 
different,0.90971,0.51,0.04201 
different,0.79779,0.476,0.15224 
same,0,0,0.00001 
different,0.51533,0.177,0.27748 
different,0.90971,0.51,0.04202 
different,0.79779,0.476,0.15224 
same,0,0,0.00000 
different,0.51533,0.177,0.27755 
different,0.90971,0.51,0.04209 
different,0.79779,0.476,0.15231 
same,0,0,0.00007 
different,0.51533,0.177,0.27756 
different,0.90971,0.51,0.04210 
different,0.79779,0.476,0.15232 
same,0,0,0.00001 
different,0.51533,0.177,0.27757 
different,0.90971,0.51,0.04211 
different,0.79779,0.476,0.15233 
same,0,0,0.00001 
different,0.51533,0.177,0.27765 
different,0.90971,0.51,0.04219 
different,0.79779,0.476,0.15241 
same,0,0,0.00007 
different,0.51533,0.177,0.27773 
different,0.90971,0.51,0.04227 
different,0.79779,0.476,0.15249 
same,0,0,0.00008 
different,0.51533,0.177,0.27774 
different,0.90971,0.51,0.04227 
different,0.79779,0.476,0.15250 
same,0,0,0.00001 
different,0.51533,0.177,0.27774 
different,0.90971,0.51,0.04228 
different,0.79779,0.476,0.15250 
same,0,0,0.00000 
different,0.51533,0.177,0.27776 
different,0.90971,0.51,0.04229 
different,0.79779,0.476,0.15252 
same,0,0,0.00001 
different,0.51533,0.177,0.27776 
different,0.90971,0.51,0.04230 
different,0.79779,0.476,0.15253 
same,0,0,0.00001 
different,0.51533,0.177,0.27780 
different,0.90971,0.51,0.04234 
different,0.79779,0.476,0.15256 
same,0,0,0.00003 
different,0.51533,0.177,0.27780 
different,0.90971,0.51,0.04234 
different,0.79779,0.476,0.15256 
same,0,0,0.00000 
different,0.51533,0.177,0.27781 
different,0.90971,0.51,0.04235 
different,0.79779,0.476,0.15257 
same,0,0,0.00001 
different,0.51533,0.177,0.27812 
different,0.90971,0.51,0.04266 
different,0.79779,0.476,0.15289 
same,0,0.001,0.00031 
different,0.51533,0.177,0.27813 
different,0.90971,0.51,0.04267 
different,0.79779,0.476,0.15289 
same,0,0,0.00000 
different,0.51533,0.177,0.27822 
different,0.90971,0.51,0.04276 
different,0.79779,0.476,0.15298 
same,0,0,0.00009 
different,0.51533,0.177,0.27823 
different,0.90971,0.51,0.04277 
different,0.79779,0.476,0.15299 
same,0,0.001,0.00001 
different,0.51533,0.177,0.27825 
different,0.90971,0.51,0.04278 
different,0.79779,0.476,0.15301 
same,0,0,0.00001 
different,0.51533,0.177,0.27830 
different,0.90971,0.511,0.04284 
different,0.79779,0.475,0.15306 
same,0,0.001,0.00006 
different,0.51533,0.177,0.27834 
different,0.90971,0.511,0.04287 
different,0.79779,0.475,0.15310 
same,0,0,0.00003 
different,0.51533,0.177,0.27834 
different,0.90971,0.511,0.04288 
different,0.79779,0.475,0.15310 
same,0,0.002,0.00000 
different,0.51533,0.177,0.27841 
different,0.90971,0.511,0.04294 
different,0.79779,0.475,0.15317 
same,0,0,0.00007 
different,0.51533,0.177,0.27841 
different,0.90971,0.51,0.04295 
different,0.79779,0.474,0.15317 
same,0,0.002,0.00000 
different,0.51533,0.177,0.27842 
different,0.90971,0.51,0.04296 
different,0.79779,0.474,0.15318 
same,0,0,0.00001 
different,0.51533,0.177,0.27843 
different,0.90971,0.51,0.04297 
different,0.79779,0.474,0.15319 
same,0,0.002,0.00001 
different,0.51533,0.177,0.27844 
different,0.90971,0.51,0.04298 
different,0.79779,0.474,0.15320 
same,0,0,0.00000 
different,0.51533,0.177,0.27850 
different,0.90971,0.509,0.04304 
different,0.79779,0.472,0.15326 
same,0,0.002,0.00006 
different,0.51533,0.177,0.27860 
different,0.90971,0.51,0.04314 
different,0.79779,0.472,0.15336 
same,0,0.002,0.00010 
different,0.51533,0.177,0.27861 
different,0.90971,0.51,0.04314 
different,0.79779,0.472,0.15337 
same,0,0,0.00001 
different,0.51533,0.176,0.27862 
different,0.90971,0.508,0.04315 
different,0.79779,0.47,0.15338 
same,0,0.002,0.00001 
different,0.51533,0.176,0.27862 
different,0.90971,0.508,0.04316 
different,0.79779,0.47,0.15338 
same,0,0,0.00000 
different,0.51533,0.176,0.27869 
different,0.90971,0.508,0.04323 
different,0.79779,0.469,0.15345 
same,0,0.002,0.00007 
different,0.51533,0.176,0.27870 
different,0.90971,0.508,0.04324 
different,0.79779,0.469,0.15346 
same,0,0,0.00001 
different,0.51533,0.175,0.27892 
different,0.90971,0.506,0.04346 
different,0.79779,0.467,0.15368 
same,0,0.004,0.00022 
different,0.51533,0.175,0.27893 
different,0.90971,0.506,0.04347 
different,0.79779,0.467,0.15369 
same,0,0,0.00001 
different,0.51533,0.174,0.27896 
different,0.90971,0.505,0.04350 
different,0.79779,0.465,0.15372 
same,0,0.002,0.00002 
different,0.51533,0.174,0.27896 
different,0.90971,0.505,0.04350 
different,0.79779,0.465,0.15372 
same,0,0,0.00000 
different,0.51533,0.174,0.27900 
different,0.90971,0.505,0.04354 
different,0.79779,0.465,0.15376 
same,0,0,0.00004 
different,0.51533,0.174,0.27901 
different,0.90971,0.505,0.04355 
different,0.79779,0.464,0.15377 
same,0,0.001,0.00001 
different,0.51533,0.174,0.27903 
different,0.90971,0.505,0.04357 
different,0.79779,0.464,0.15379 
same,0,0,0.00001 
different,0.51533,0.174,0.27904 
different,0.90971,0.505,0.04357 
different,0.79779,0.464,0.15380 
same,0,0,0.00001 
different,0.51533,0.173,0.27908 
different,0.90971,0.504,0.04362 
different,0.79779,0.463,0.15384 
same,0,0.001,0.00005 
different,0.51533,0.173,0.27909 
different,0.90971,0.504,0.04363 
different,0.79779,0.463,0.15385 
same,0,0,0.00000 
different,0.51533,0.173,0.27915 
different,0.90971,0.504,0.04369 
different,0.79779,0.463,0.15391 
same,0,0,0.00007 
different,0.51533,0.172,0.27916 
different,0.90971,0.503,0.04370 
different,0.79779,0.462,0.15392 
same,0,0.001,0.00001 
different,0.51533,0.172,0.27917 
different,0.90971,0.503,0.04371 
different,0.79779,0.462,0.15393 
same,0,0,0.00001 
different,0.51533,0.172,0.27918 
different,0.90971,0.503,0.04372 
different,0.79779,0.462,0.15394 
same,0,0,0.00001 
different,0.51533,0.172,0.27924 
different,0.90971,0.502,0.04378 
different,0.79779,0.461,0.15400 
same,0,0.001,0.00006 
different,0.61829,0.203,0.28676 
different,0.22391,0.531,0.05130 
different,0.33583,0.484,0.16152 
same,0.13362,0.034,0.00752 
different,0.61829,0.203,0.28677 
different,0.22391,0.531,0.05131 
different,0.33583,0.484,0.16153 
same,0,0,0.00001 
different,0.61829,0.203,0.28678 
different,0.22391,0.531,0.05132 
different,0.33583,0.484,0.16154 
same,0,0,0.00001 
different,0.61829,0.2,0.28691 
different,0.22391,0.527,0.05145 
different,0.33583,0.481,0.16167 
same,0,0.004,0.00013 
different,0.61829,0.2,0.28692 
different,0.22391,0.527,0.05146 
different,0.33583,0.481,0.16168 
same,0,0,0.00001 
different,0.61829,0.196,0.28697 
different,0.22391,0.523,0.05151 
different,0.33583,0.477,0.16173 
same,0,0.004,0.00005 
different,0.61829,0.196,0.28698 
different,0.22391,0.523,0.05152 
different,0.33583,0.477,0.16174 
same,0,0,0.00001 
different,0.61829,0.196,0.28699 
different,0.22391,0.523,0.05153 
different,0.33583,0.477,0.16175 
same,0,0,0.00001 
different,0.61829,0.192,0.28707 
different,0.22391,0.519,0.05161 
different,0.33583,0.473,0.16183 
same,0,0.004,0.00008 
different,0.61829,0.192,0.28709 
different,0.22391,0.519,0.05163 
different,0.33583,0.473,0.16185 
same,0,0,0.00002 
different,0.61829,0.192,0.28711 
different,0.22391,0.519,0.05164 
different,0.33583,0.473,0.16187 
same,0,0,0.00001 
different,0.61829,0.187,0.28712 
different,0.22391,0.515,0.05165 
different,0.33583,0.469,0.16188 
same,0,0.005,0.00001 
different,0.61829,0.187,0.28712 
different,0.22391,0.515,0.05166 
different,0.33583,0.469,0.16189 
same,0,0,0.00001 
different,0.61829,0.187,0.28718 
different,0.22391,0.515,0.05172 
different,0.33583,0.469,0.16194 
