classification,orientation,distance,time
different,0.19622,0.776,0.16301 
different,0.41393,0.191,0.11901 
same,0,0,0.00007 
different,0.81202,0.707,0.00352 
different,0.19622,0.776,0.16308 
different,0.41393,0.191,0.11908 
same,0,0,0.00007 
different,0.81202,0.707,0.00359 
different,0.19622,0.776,0.16314 
different,0.41393,0.191,0.11922 
same,0,0,0.00014 
different,0.81202,0.707,0.00373 
different,0.19622,0.776,0.16328 
different,0.41393,0.191,0.11935 
same,0,0,0.00014 
different,0.81202,0.707,0.00387 
different,0.19622,0.776,0.16342 
different,0.41393,0.191,0.11942 
same,0,0,0.00007 
different,0.81202,0.707,0.00394 
different,0.19622,0.776,0.16349 
different,0.41393,0.191,0.11949 
same,0,0,0.00007 
different,0.81202,0.707,0.00401 
different,0.19622,0.776,0.16356 
different,0.41393,0.192,0.11963 
same,0,0.004,0.00014 
different,0.81202,0.71,0.00414 
different,0.19622,0.78,0.16370 
different,0.41393,0.192,0.11977 
same,0,0,0.00014 
different,0.81202,0.71,0.00428 
different,0.19622,0.78,0.16383 
different,0.41393,0.192,0.11991 
same,0,0,0.00014 
different,0.81202,0.71,0.00442 
different,0.19622,0.78,0.16397 
different,0.41393,0.192,0.12004 
same,0,0,0.00014 
different,0.81202,0.71,0.00456 
different,0.19622,0.78,0.16411 
different,0.41393,0.192,0.12011 
same,0,0,0.00007 
different,0.81202,0.71,0.00463 
different,0.19622,0.78,0.16418 
different,0.25233,0.195,0.12018 
same,0.16161,0.004,0.00007 
different,0.65042,0.714,0.00470 
different,0.03461,0.784,0.16425 
different,0.25233,0.195,0.12032 
same,0,0,0.00014 
different,0.65042,0.714,0.00483 
different,0.03461,0.784,0.16439 
different,0.25233,0.195,0.12046 
same,0,0,0.00014 
different,0.65042,0.714,0.00497 
different,0.03461,0.784,0.16453 
different,0.25233,0.195,0.12053 
same,0,0,0.00007 
different,0.65042,0.714,0.00504 
different,0.03461,0.784,0.16459 
different,0.25233,0.195,0.12067 
same,0,0,0.00014 
different,0.65042,0.714,0.00518 
different,0.03461,0.784,0.16473 
different,0.25233,0.197,0.12080 
same,0,0.004,0.00014 
different,0.65042,0.717,0.00532 
different,0.03461,0.787,0.16487 
different,0.25233,0.197,0.12094 
same,0,0,0.00014 
different,0.65042,0.717,0.00546 
different,0.03461,0.787,0.16501 
different,0.25233,0.197,0.12101 
same,0,0,0.00007 
different,0.65042,0.717,0.00553 
different,0.03461,0.787,0.16508 
different,0.25233,0.197,0.12115 
same,0,0,0.00014 
different,0.65042,0.717,0.00566 
different,0.03461,0.787,0.16522 
different,0.25233,0.197,0.12122 
same,0,0,0.00007 
different,0.65042,0.717,0.00573 
different,0.03461,0.787,0.16529 
different,0.25233,0.199,0.12143 
same,0,0.003,0.00021 
different,0.65042,0.72,0.00594 
different,0.03461,0.791,0.16549 
different,0.25233,0.199,0.12149 
same,0,0,0.00007 
different,0.65042,0.72,0.00601 
different,0.03461,0.791,0.16556 
different,0.25233,0.199,0.12170 
same,0,0,0.00021 
different,0.65042,0.72,0.00622 
different,0.03461,0.791,0.16577 
different,0.25233,0.199,0.12177 
same,0,0,0.00007 
different,0.65042,0.72,0.00629 
different,0.03461,0.791,0.16584 
different,0.25233,0.199,0.12191 
same,0,0,0.00014 
different,0.65042,0.72,0.00642 
different,0.03461,0.791,0.16598 
different,0.25233,0.201,0.12205 
same,0,0.003,0.00014 
different,0.65042,0.723,0.00656 
different,0.03461,0.794,0.16611 
different,0.25233,0.201,0.12219 
same,0,0,0.00014 
different,0.65042,0.723,0.00670 
different,0.03461,0.794,0.16625 
different,0.25233,0.201,0.12225 
same,0,0,0.00007 
different,0.65042,0.723,0.00677 
different,0.03461,0.794,0.16632 
different,0.25233,0.201,0.12239 
same,0,0,0.00014 
different,0.65042,0.723,0.00691 
different,0.03461,0.794,0.16646 
different,0.25233,0.201,0.12253 
same,0,0,0.00014 
different,0.65042,0.723,0.00705 
different,0.03461,0.794,0.16660 
different,0.25233,0.204,0.12267 
same,0,0.004,0.00014 
different,0.65042,0.727,0.00718 
different,0.03461,0.798,0.16674 
different,0.25233,0.204,0.12288 
same,0,0,0.00021 
different,0.65042,0.727,0.00739 
different,0.03461,0.798,0.16694 
different,0.25233,0.204,0.12295 
same,0,0,0.00007 
different,0.65042,0.727,0.00746 
different,0.03461,0.798,0.16701 
different,0.25233,0.204,0.12308 
same,0,0,0.00014 
different,0.65042,0.727,0.00760 
different,0.03461,0.798,0.16715 
different,0.25233,0.204,0.12322 
same,0,0,0.00014 
different,0.65042,0.727,0.00774 
different,0.03461,0.798,0.16729 
different,0.25233,0.206,0.12336 
same,0,0.004,0.00014 
different,0.65042,0.73,0.00787 
different,0.03461,0.801,0.16743 
different,0.25233,0.206,0.12350 
same,0,0,0.00014 
different,0.65042,0.73,0.00801 
different,0.03461,0.801,0.16756 
different,0.25233,0.206,0.12364 
same,0,0,0.00014 
different,0.65042,0.73,0.00815 
different,0.03461,0.801,0.16770 
different,0.25233,0.206,0.12377 
same,0,0,0.00014 
different,0.65042,0.73,0.00829 
different,0.03461,0.801,0.16784 
different,0.25233,0.206,0.12398 
same,0,0,0.00021 
different,0.65042,0.73,0.00850 
different,0.03461,0.801,0.16805 
different,0.10739,0.209,0.12405 
same,0.14494,0.004,0.00007 
different,0.50548,0.734,0.00856 
different,0.11032,0.805,0.16812 
different,0.10739,0.209,0.12419 
same,0,0,0.00014 
different,0.50548,0.734,0.00870 
different,0.11032,0.805,0.16826 
different,0.10739,0.209,0.12440 
same,0,0,0.00021 
different,0.50548,0.734,0.00891 
different,0.11032,0.805,0.16846 
different,0.10739,0.209,0.12446 
same,0,0,0.00007 
different,0.50548,0.734,0.00898 
different,0.11032,0.805,0.16853 
different,0.10739,0.209,0.12460 
same,0,0,0.00014 
different,0.50548,0.734,0.00912 
different,0.11032,0.805,0.16867 
different,0.10739,0.211,0.12474 
same,0,0.004,0.00014 
different,0.50548,0.738,0.00926 
different,0.11032,0.809,0.16881 
different,0.10739,0.211,0.12716 
same,0,0,0.00242 
different,0.50548,0.738,0.01167 
different,0.11032,0.809,0.17123 
different,0.10739,0.211,0.12737 
same,0,0,0.00021 
different,0.50548,0.738,0.01188 
different,0.11032,0.809,0.17143 
different,0.10739,0.214,0.12750 
same,0,0.004,0.00014 
different,0.50548,0.741,0.01202 
different,0.11032,0.813,0.17157 
different,0.10739,0.214,0.12764 
same,0,0,0.00014 
different,0.50548,0.741,0.01216 
different,0.11032,0.813,0.17171 
different,0.10739,0.214,0.12785 
same,0,0,0.00021 
different,0.50548,0.741,0.01236 
different,0.11032,0.813,0.17192 
different,0.9641,0.216,0.13116 
same,0.14329,0.004,0.00332 
different,0.36219,0.744,0.01568 
different,0.25362,0.816,0.17523 
different,0.9641,0.216,0.13137 
same,0,0,0.00021 
different,0.36219,0.744,0.01589 
different,0.25362,0.816,0.17544 
different,0.9641,0.216,0.13144 
same,0,0,0.00007 
different,0.36219,0.744,0.01596 
different,0.25362,0.816,0.17551 
different,0.9641,0.216,0.13158 
same,0,0,0.00014 
different,0.36219,0.744,0.01609 
different,0.25362,0.816,0.17565 
different,0.9641,0.216,0.13172 
same,0,0,0.00014 
different,0.36219,0.744,0.01623 
different,0.25362,0.816,0.17578 
different,0.9641,0.219,0.13192 
same,0,0.004,0.00021 
different,0.36219,0.748,0.01644 
different,0.25362,0.82,0.17599 
different,0.9641,0.219,0.13206 
same,0,0,0.00014 
different,0.36219,0.748,0.01658 
different,0.25362,0.82,0.17613 
different,0.9641,0.219,0.13220 
same,0,0,0.00014 
different,0.36219,0.748,0.01672 
different,0.25362,0.82,0.17627 
different,0.9641,0.219,0.13241 
same,0,0,0.00021 
different,0.36219,0.748,0.01692 
different,0.25362,0.82,0.17647 
different,0.9641,0.219,0.13255 
same,0,0,0.00014 
different,0.36219,0.748,0.01706 
different,0.25362,0.82,0.17661 
different,0.9641,0.221,0.13268 
same,0,0.003,0.00014 
different,0.36219,0.751,0.01720 
different,0.25362,0.823,0.17675 
different,0.9641,0.221,0.13282 
same,0,0,0.00014 
different,0.36219,0.751,0.01734 
different,0.25362,0.823,0.17689 
different,0.9641,0.221,0.13296 
same,0,0,0.00014 
different,0.36219,0.751,0.01747 
different,0.25362,0.823,0.17703 
different,0.9641,0.221,0.13317 
same,0,0,0.00021 
different,0.36219,0.751,0.01768 
different,0.25362,0.823,0.17723 
different,0.9641,0.221,0.13331 
same,0,0,0.00014 
different,0.36219,0.751,0.01782 
different,0.25362,0.823,0.17737 
different,0.81027,0.224,0.13496 
same,0.15383,0.003,0.00166 
different,0.20836,0.754,0.01948 
different,0.40744,0.827,0.17903 
different,0.81027,0.224,0.13510 
same,0,0,0.00014 
different,0.20836,0.754,0.01962 
different,0.40744,0.827,0.17917 
different,0.81027,0.224,0.13524 
same,0,0,0.00014 
different,0.20836,0.754,0.01975 
different,0.40744,0.827,0.17931 
different,0.81027,0.226,0.13600 
same,0,0.002,0.00076 
different,0.20836,0.756,0.02051 
different,0.40744,0.829,0.18007 
different,0.81027,0.226,0.13614 
same,0,0,0.00014 
different,0.20836,0.756,0.02065 
different,0.40744,0.829,0.18020 
different,0.81027,0.226,0.13628 
same,0,0,0.00014 
different,0.20836,0.756,0.02079 
different,0.40744,0.829,0.18034 
different,0.81027,0.226,0.13634 
same,0,0,0.00007 
different,0.20836,0.756,0.02086 
different,0.40744,0.829,0.18041 
different,0.35244,0.204,0.13717 
same,0.54217,0.055,0.00083 
different,0.75053,0.714,0.02169 
different,0.13472,0.776,0.18124 
different,0.35244,0.206,0.13738 
same,0,0.001,0.00021 
different,0.75053,0.715,0.02190 
different,0.13472,0.777,0.18145 
different,0.24583,0.158,0.13752 
different,0.10661,0.338,0.00014 
same,0.35608,0.397,0.02203 
different,0.97188,0.559,0.18159 
different,0.24583,0.16,0.13766 
different,0.10661,0.339,0.00028 
same,0,0.001,0.00014 
different,0.97188,0.558,0.18172 
different,0.24583,0.162,0.13786 
different,0.10661,0.34,0.00048 
same,0,0.002,0.00021 
different,0.97188,0.555,0.18193 
different,0.24583,0.162,0.13793 
different,0.10661,0.34,0.00055 
same,0,0,0.00007 
different,0.97188,0.555,0.18200 
different,0.24583,0.165,0.13807 
different,0.10661,0.343,0.00069 
same,0,0.003,0.00014 
different,0.97188,0.553,0.18214 
different,0.24583,0.165,0.13814 
different,0.10661,0.343,0.00076 
same,0,0,0.00007 
different,0.97188,0.553,0.18221 
different,0.06947,0.167,0.13828 
different,0.28296,0.345,0.00090 
same,0.17636,0.003,0.00014 
different,0.14824,0.551,0.18235 
different,0.06947,0.167,0.13842 
different,0.28296,0.345,0.00104 
same,0,0,0.00014 
different,0.14824,0.551,0.18248 
different,0.06947,0.17,0.13849 
different,0.28296,0.347,0.00111 
same,0,0.002,0.00007 
different,0.14824,0.548,0.18255 
different,0.06947,0.17,0.13862 
different,0.28296,0.347,0.00124 
same,0,0,0.00014 
different,0.14824,0.548,0.18269 
different,0.06947,0.172,0.13876 
different,0.28296,0.349,0.00138 
same,0,0.003,0.00014 
different,0.14824,0.546,0.18283 
different,0.06947,0.172,0.13890 
different,0.28296,0.349,0.00152 
same,0,0,0.00014 
different,0.14824,0.546,0.18297 
different,0.09097,0.175,0.13897 
different,0.4434,0.352,0.00159 
same,0.16044,0.003,0.00007 
different,0.30868,0.544,0.18304 
different,0.09097,0.175,0.13911 
different,0.4434,0.352,0.00173 
same,0,0,0.00014 
different,0.30868,0.544,0.18317 
different,0.09097,0.178,0.13925 
different,0.4434,0.355,0.00186 
same,0,0.003,0.00014 
different,0.30868,0.542,0.18331 
different,0.09097,0.178,0.13931 
different,0.4434,0.355,0.00193 
same,0,0,0.00007 
different,0.30868,0.542,0.18338 
different,0.23344,0.183,0.13945 
different,0.58588,0.359,0.00207 
same,0.14247,0.005,0.00014 
different,0.45115,0.539,0.18352 
different,0.23344,0.183,0.13952 
different,0.58588,0.359,0.00214 
same,0,0,0.00007 
different,0.45115,0.539,0.18359 
different,0.23344,0.189,0.13966 
different,0.58588,0.365,0.00228 
same,0,0.006,0.00014 
different,0.45115,0.534,0.18373 
different,0.23344,0.189,0.13980 
different,0.58588,0.365,0.00242 
same,0,0,0.00014 
different,0.45115,0.534,0.18387 
different,0.23344,0.194,0.13987 
different,0.58588,0.37,0.00249 
same,0,0.006,0.00007 
different,0.45115,0.53,0.18393 
different,0.23344,0.194,0.14001 
different,0.58588,0.37,0.00262 
same,0,0,0.00014 
different,0.45115,0.53,0.18407 
different,0.23344,0.2,0.14014 
different,0.58588,0.376,0.00276 
same,0,0.006,0.00014 
different,0.45115,0.526,0.18421 
different,0.23344,0.2,0.14021 
different,0.58588,0.376,0.00283 
same,0,0,0.00007 
different,0.45115,0.526,0.18428 
different,0.38457,0.206,0.14028 
different,0.73701,0.382,0.00290 
same,0.15113,0.006,0.00007 
different,0.60229,0.522,0.18435 
different,0.38457,0.206,0.14049 
different,0.73701,0.382,0.00311 
same,0,0,0.00021 
different,0.60229,0.522,0.18456 
different,0.38457,0.213,0.14056 
different,0.73701,0.388,0.00318 
same,0,0.006,0.00007 
different,0.60229,0.517,0.18462 
different,0.38457,0.213,0.14070 
different,0.73701,0.388,0.00332 
same,0,0,0.00014 
different,0.60229,0.517,0.18476 
different,0.38457,0.218,0.14090 
different,0.73701,0.394,0.00352 
same,0,0.006,0.00021 
different,0.60229,0.513,0.18497 
different,0.38457,0.218,0.14104 
different,0.73701,0.394,0.00366 
same,0,0,0.00014 
different,0.60229,0.513,0.18511 
different,0.38457,0.224,0.14291 
different,0.73701,0.399,0.00553 
same,0,0.005,0.00186 
different,0.60229,0.51,0.18697 
different,0.38457,0.224,0.14415 
different,0.73701,0.399,0.00677 
same,0,0,0.00124 
different,0.60229,0.51,0.18822 
different,0.38457,0.229,0.14532 
different,0.73701,0.404,0.00794 
same,0,0.005,0.00117 
different,0.60229,0.507,0.18939 
different,0.38457,0.234,0.14657 
different,0.73701,0.409,0.00919 
same,0,0.005,0.00124 
different,0.60229,0.503,0.19063 
different,0.38457,0.24,0.14753 
different,0.73701,0.414,0.01015 
same,0,0.005,0.00097 
different,0.60229,0.5,0.19160 
different,0.38457,0.244,0.14864 
different,0.73701,0.419,0.01126 
same,0,0.005,0.00111 
different,0.60229,0.496,0.19271 
different,0.21931,0.253,0.15099 
different,0.57175,0.427,0.01361 
same,0.16526,0.009,0.00235 
different,0.43703,0.491,0.19505 
different,0.21931,0.256,0.15202 
different,0.57175,0.431,0.01464 
same,0,0.004,0.00104 
different,0.43703,0.489,0.19609 
different,0.03258,0.261,0.15334 
different,0.31986,0.435,0.01596 
same,0.25189,0.004,0.00131 
different,0.18513,0.486,0.19740 
different,0.03258,0.265,0.15423 
different,0.31986,0.439,0.01685 
same,0,0.004,0.00090 
different,0.18513,0.483,0.19830 
different,0.3733,0.499,0.18083 
different,0.97913,0.637,0.04345 
same,0.34072,0.249,0.02659 
different,0.84441,0.261,0.22489 
different,0.3733,0.496,0.18200 
different,0.97913,0.635,0.04462 
same,0,0.003,0.00117 
different,0.84441,0.264,0.22607 
different,0.21697,0.494,0.18324 
different,0.13546,0.633,0.04586 
same,0.15633,0.004,0.00124 
different,0.00074,0.268,0.22731 
different,0.21697,0.492,0.18421 
different,0.13546,0.632,0.04683 
same,0,0.003,0.00097 
different,0.00074,0.271,0.22828 
different,0.21697,0.489,0.18532 
different,0.13546,0.63,0.04793 
same,0,0.004,0.00111 
different,0.00074,0.275,0.22938 
different,0.21697,0.486,0.18635 
different,0.13546,0.628,0.04897 
same,0,0.004,0.00104 
different,0.00074,0.28,0.23042 
different,0.21697,0.484,0.18801 
different,0.13546,0.627,0.05063 
same,0,0.004,0.00166 
different,0.00074,0.284,0.23208 
different,0.21697,0.484,0.18815 
different,0.13546,0.627,0.05077 
same,0,0,0.00014 
different,0.00074,0.284,0.23221 
different,0.21697,0.482,0.18842 
different,0.13546,0.626,0.05104 
same,0,0.004,0.00028 
different,0.00074,0.288,0.23249 
different,0.21697,0.482,0.18856 
different,0.13546,0.626,0.05118 
same,0,0,0.00014 
different,0.00074,0.288,0.23263 
different,0.21697,0.482,0.18870 
different,0.13546,0.626,0.05132 
same,0,0,0.00014 
different,0.00074,0.288,0.23277 
different,0.21697,0.48,0.18974 
different,0.13546,0.625,0.05236 
same,0,0.004,0.00104 
different,0.00074,0.292,0.23380 
different,0.21697,0.48,0.18987 
different,0.13546,0.625,0.05249 
same,0,0,0.00014 
different,0.00074,0.292,0.23394 
different,0.35945,0.477,0.19091 
different,0.99299,0.624,0.05353 
same,0.14248,0.004,0.00104 
different,0.85826,0.297,0.23498 
different,0.35945,0.477,0.19105 
different,0.99299,0.624,0.05367 
same,0,0,0.00014 
different,0.85826,0.297,0.23512 
different,0.35945,0.475,0.19264 
different,0.99299,0.622,0.05526 
same,0,0.005,0.00159 
different,0.85826,0.301,0.23670 
different,0.35945,0.475,0.19278 
different,0.99299,0.622,0.05539 
same,0,0,0.00014 
different,0.85826,0.301,0.23684 
different,0.51958,0.472,0.19312 
different,0.83285,0.621,0.05574 
same,0.16013,0.005,0.00035 
different,0.69813,0.306,0.23719 
different,0.51958,0.472,0.19326 
different,0.83285,0.621,0.05588 
same,0,0,0.00014 
different,0.69813,0.306,0.23733 
different,0.51958,0.472,0.19347 
different,0.83285,0.621,0.05609 
same,0,0,0.00021 
different,0.69813,0.306,0.23753 
different,0.51958,0.47,0.19429 
different,0.83285,0.62,0.05691 
same,0,0.005,0.00083 
different,0.69813,0.311,0.23836 
different,0.51958,0.47,0.19443 
different,0.83285,0.62,0.05705 
same,0,0,0.00014 
different,0.69813,0.311,0.23850 
different,0.51958,0.468,0.19575 
different,0.83285,0.619,0.05836 
same,0,0.005,0.00131 
different,0.69813,0.315,0.23981 
different,0.51958,0.468,0.19595 
different,0.83285,0.619,0.05857 
same,0,0,0.00021 
different,0.69813,0.315,0.24002 
different,0.51958,0.466,0.19761 
different,0.83285,0.618,0.06023 
same,0,0.005,0.00166 
different,0.69813,0.32,0.24168 
different,0.51958,0.466,0.19796 
different,0.83285,0.618,0.06057 
same,0,0,0.00035 
different,0.69813,0.32,0.24202 
different,0.51958,0.464,0.19830 
different,0.83285,0.617,0.06092 
same,0,0.005,0.00035 
different,0.69813,0.325,0.24237 
different,0.51958,0.464,0.19851 
different,0.83285,0.617,0.06113 
same,0,0,0.00021 
different,0.69813,0.325,0.24257 
different,0.51958,0.464,0.19885 
different,0.83285,0.617,0.06147 
same,0,0,0.00035 
different,0.69813,0.325,0.24292 
different,0.66856,0.461,0.19906 
different,0.68388,0.616,0.06168 
same,0.14898,0.005,0.00021 
different,0.54915,0.331,0.24313 
different,0.66856,0.461,0.19934 
different,0.68388,0.616,0.06196 
same,0,0,0.00028 
different,0.54915,0.331,0.24340 
different,0.66856,0.461,0.19954 
different,0.68388,0.616,0.06216 
same,0,0,0.00021 
different,0.54915,0.331,0.24361 
different,0.66856,0.458,0.20017 
different,0.68388,0.614,0.06278 
same,0,0.006,0.00062 
different,0.54915,0.336,0.24423 
different,0.66856,0.458,0.20044 
different,0.68388,0.614,0.06306 
same,0,0,0.00028 
different,0.54915,0.336,0.24451 
different,0.66856,0.456,0.20203 
different,0.68388,0.613,0.06465 
same,0,0.006,0.00159 
different,0.54915,0.342,0.24610 
different,0.82515,0.454,0.20320 
different,0.52729,0.613,0.06582 
same,0.15659,0.005,0.00117 
different,0.39256,0.348,0.24727 
different,0.82515,0.454,0.20341 
different,0.52729,0.613,0.06603 
same,0,0,0.00021 
different,0.39256,0.348,0.24748 
different,0.82515,0.454,0.20362 
different,0.52729,0.613,0.06624 
same,0,0,0.00021 
different,0.39256,0.348,0.24769 
different,0.82515,0.452,0.20479 
different,0.52729,0.612,0.06741 
same,0,0.005,0.00117 
different,0.39256,0.353,0.24886 
different,0.82515,0.45,0.20507 
different,0.52729,0.612,0.06769 
same,0,0.005,0.00028 
different,0.39256,0.358,0.24914 
different,0.82515,0.45,0.20528 
different,0.52729,0.612,0.06790 
same,0,0,0.00021 
different,0.39256,0.358,0.24934 
different,0.82515,0.449,0.20714 
different,0.52729,0.611,0.06976 
same,0,0.005,0.00186 
different,0.39256,0.363,0.25121 
different,0.82515,0.449,0.20742 
different,0.52729,0.611,0.07004 
same,0,0,0.00028 
different,0.39256,0.363,0.25149 
different,0.82515,0.448,0.20825 
different,0.52729,0.611,0.07087 
same,0,0.005,0.00083 
different,0.39256,0.368,0.25231 
different,0.82515,0.447,0.20859 
different,0.52729,0.612,0.07121 
same,0,0.005,0.00035 
different,0.39256,0.372,0.25266 
different,0.82515,0.447,0.20873 
different,0.52729,0.612,0.07135 
same,0,0,0.00014 
different,0.39256,0.372,0.25280 
different,0.82515,0.447,0.21018 
different,0.52729,0.613,0.07280 
same,0,0.005,0.00145 
different,0.39256,0.377,0.25425 
different,0.85912,0.449,0.22213 
different,0.49331,0.621,0.08475 
same,0.03397,0.026,0.01195 
different,0.35859,0.4,0.26620 
different,0.85912,0.451,0.22344 
different,0.49331,0.623,0.08606 
same,0,0.003,0.00131 
different,0.35859,0.402,0.26751 
different,0.01906,0.74,0.24043 
different,0.33337,0.879,0.10305 
same,0.84006,0.317,0.01699 
different,0.19865,0.259,0.28450 
different,0.01906,0.74,0.24064 
different,0.33337,0.88,0.10326 
same,0,0.001,0.00021 
different,0.19865,0.259,0.28471 
different,0.01906,0.74,0.24099 
different,0.33337,0.88,0.10361 
same,0,0,0.00035 
different,0.19865,0.259,0.28505 
different,0.01906,0.74,0.24119 
different,0.33337,0.88,0.10381 
same,0,0,0.00021 
different,0.19865,0.259,0.28526 
different,0.01906,0.741,0.24147 
different,0.33337,0.88,0.10409 
same,0,0.001,0.00028 
different,0.19865,0.258,0.28554 
different,0.01906,0.741,0.24168 
different,0.33337,0.88,0.10430 
same,0,0,0.00021 
different,0.19865,0.258,0.28574 
different,0.01906,0.741,0.24188 
different,0.33337,0.88,0.10450 
same,0,0,0.00021 
different,0.19865,0.258,0.28595 
different,0.01906,0.741,0.24368 
different,0.33337,0.881,0.10630 
same,0,0.001,0.00180 
different,0.19865,0.257,0.28775 
different,0.01906,0.741,0.24382 
different,0.33337,0.881,0.10644 
same,0,0,0.00014 
different,0.19865,0.257,0.28789 
different,0.01906,0.741,0.24396 
different,0.33337,0.881,0.10658 
same,0,0,0.00014 
different,0.19865,0.257,0.28802 
different,0.01906,0.742,0.24541 
different,0.33337,0.881,0.10803 
same,0,0.001,0.00145 
different,0.19865,0.256,0.28947 
different,0.01906,0.742,0.24554 
different,0.33337,0.881,0.10816 
same,0,0,0.00014 
different,0.19865,0.256,0.28961 
different,0.01906,0.742,0.24582 
different,0.33337,0.881,0.10844 
same,0,0,0.00028 
different,0.19865,0.256,0.28989 
different,0.01906,0.743,0.24665 
different,0.33337,0.881,0.10927 
same,0,0.002,0.00083 
different,0.19865,0.255,0.29072 
different,0.01906,0.743,0.24679 
different,0.33337,0.881,0.10941 
same,0,0,0.00014 
different,0.19865,0.255,0.29086 
different,0.01906,0.743,0.24700 
different,0.33337,0.881,0.10961 
same,0,0,0.00021 
different,0.19865,0.255,0.29106 
different,0.01906,0.743,0.24824 
different,0.33337,0.881,0.11086 
same,0,0.002,0.00124 
different,0.19865,0.253,0.29231 
different,0.01906,0.743,0.24838 
different,0.33337,0.881,0.11100 
same,0,0,0.00014 
different,0.19865,0.253,0.29244 
different,0.01906,0.743,0.24851 
different,0.33337,0.881,0.11113 
same,0,0,0.00014 
different,0.19865,0.253,0.29258 
different,0.24444,0.744,0.24990 
different,0.10799,0.882,0.11252 
same,0.22538,0.003,0.00138 
different,0.97327,0.252,0.29396 
different,0.24444,0.744,0.25010 
different,0.10799,0.882,0.11272 
same,0,0,0.00021 
different,0.97327,0.252,0.29417 
different,0.24444,0.744,0.25031 
different,0.10799,0.882,0.11293 
same,0,0,0.00021 
different,0.97327,0.252,0.29438 
different,0.24444,0.745,0.25093 
different,0.10799,0.882,0.11355 
same,0,0.003,0.00062 
different,0.97327,0.249,0.29500 
different,0.24444,0.745,0.25114 
different,0.10799,0.882,0.11376 
same,0,0,0.00021 
different,0.97327,0.249,0.29521 
different,0.46401,0.745,0.25197 
different,0.88843,0.882,0.11459 
same,0.21957,0.003,0.00083 
different,0.75371,0.246,0.29604 
different,0.46401,0.745,0.25218 
different,0.88843,0.882,0.11479 
same,0,0,0.00021 
different,0.75371,0.246,0.29624 
different,0.46401,0.746,0.25294 
different,0.88843,0.882,0.11555 
same,0,0.004,0.00076 
different,0.75371,0.243,0.29700 
different,0.67764,0.747,0.25397 
different,0.6748,0.882,0.11659 
same,0.21363,0.003,0.00104 
different,0.54007,0.24,0.29804 
different,0.67764,0.747,0.25418 
different,0.6748,0.882,0.11680 
same,0,0,0.00021 
different,0.54007,0.24,0.29825 
different,0.67764,0.747,0.25542 
different,0.6748,0.882,0.11804 
same,0,0,0.00124 
different,0.54007,0.24,0.29949 
different,0.67764,0.747,0.25577 
different,0.6748,0.882,0.11839 
same,0,0.004,0.00035 
different,0.54007,0.237,0.29983 
different,0.67764,0.747,0.25597 
different,0.6748,0.882,0.11859 
same,0,0,0.00021 
different,0.54007,0.237,0.30004 
different,0.67764,0.747,0.25611 
different,0.6748,0.882,0.11873 
same,0,0,0.00014 
different,0.54007,0.237,0.30018 
different,0.67764,0.747,0.25632 
different,0.6748,0.882,0.11894 
same,0,0,0.00021 
different,0.54007,0.237,0.30039 
different,0.67764,0.748,0.25770 
different,0.6748,0.882,0.12032 
same,0,0.004,0.00138 
different,0.54007,0.234,0.30177 
different,0.82773,0.749,0.25888 
different,0.5247,0.882,0.12149 
same,0.15009,0.004,0.00117 
different,0.38998,0.23,0.30294 
different,0.82773,0.749,0.25901 
different,0.5247,0.882,0.12163 
same,0,0,0.00014 
different,0.38998,0.23,0.30308 
different,0.82773,0.749,0.25936 
different,0.5247,0.882,0.12198 
same,0,0,0.00035 
different,0.38998,0.23,0.30343 
different,0.82773,0.749,0.25970 
different,0.5247,0.882,0.12232 
same,0,0,0.00035 
different,0.38998,0.23,0.30377 
different,0.82773,0.75,0.25984 
different,0.5247,0.882,0.12246 
same,0,0.004,0.00014 
different,0.38998,0.227,0.30391 
different,0.82773,0.75,0.26005 
different,0.5247,0.882,0.12267 
same,0,0,0.00021 
different,0.38998,0.227,0.30412 
different,0.82773,0.75,0.26019 
different,0.5247,0.882,0.12281 
same,0,0,0.00014 
different,0.38998,0.227,0.30425 
different,0.82773,0.751,0.26102 
different,0.5247,0.882,0.12364 
same,0,0.004,0.00083 
different,0.38998,0.223,0.30508 
different,0.82773,0.751,0.26122 
different,0.5247,0.882,0.12384 
same,0,0,0.00021 
different,0.38998,0.223,0.30529 
different,0.82773,0.752,0.26281 
different,0.5247,0.882,0.12543 
same,0,0.004,0.00159 
different,0.38998,0.22,0.30688 
different,0.82773,0.753,0.26350 
different,0.5247,0.882,0.12612 
same,0,0.004,0.00069 
different,0.38998,0.216,0.30757 
different,0.82773,0.753,0.26364 
different,0.5247,0.882,0.12626 
same,0,0,0.00014 
different,0.38998,0.216,0.30771 
different,0.82773,0.754,0.26447 
different,0.5247,0.882,0.12709 
same,0,0.004,0.00083 
different,0.38998,0.213,0.30854 
different,0.82773,0.754,0.26468 
different,0.5247,0.882,0.12730 
same,0,0,0.00021 
different,0.38998,0.213,0.30874 
different,0.82773,0.754,0.26482 
different,0.5247,0.882,0.12743 
same,0,0,0.00014 
different,0.38998,0.213,0.30888 
different,0.82773,0.755,0.26564 
different,0.5247,0.883,0.12826 
same,0,0.005,0.00083 
different,0.38998,0.209,0.30971 
different,0.82773,0.755,0.26585 
different,0.5247,0.883,0.12847 
same,0,0,0.00021 
different,0.38998,0.209,0.30992 
different,0.82773,0.756,0.26696 
different,0.5247,0.883,0.12958 
