classification,orientation,distance,time
same,0,0,0.00005 
different,0.68625,0.589,0.02665 
same,0,0,0.00011 
different,0.68625,0.592,0.02766 
same,0,0.003,0.00101 
different,0.68625,0.592,0.02771 
same,0,0,0.00005 
different,0.68625,0.595,0.02893 
same,0,0.003,0.00122 
different,0.68625,0.595,0.02956 
same,0,0,0.00064 
different,0.68625,0.598,0.03004 
same,0,0.003,0.00048 
different,0.68625,0.598,0.03020 
same,0,0,0.00016 
different,0.68625,0.598,0.03025 
same,0,0,0.00005 
different,0.68625,0.598,0.03041 
same,0,0,0.00016 
different,0.68625,0.601,0.03078 
same,0,0.003,0.00037 
different,0.68625,0.601,0.03089 
same,0,0,0.00011 
different,0.68625,0.601,0.03094 
same,0,0,0.00005 
different,0.68625,0.601,0.03110 
same,0,0,0.00016 
different,0.68625,0.603,0.03174 
same,0,0.002,0.00064 
different,0.68625,0.603,0.03184 
same,0,0,0.00011 
different,0.68625,0.603,0.03200 
same,0,0,0.00016 
different,0.68625,0.603,0.03205 
same,0,0,0.00005 
different,0.53656,0.604,0.03306 
same,0.14969,0.001,0.00101 
different,0.53656,0.604,0.03317 
same,0,0,0.00011 
different,0.53656,0.604,0.03327 
same,0,0,0.00011 
different,0.53656,0.605,0.03343 
same,0,0.001,0.00016 
different,0.53656,0.605,0.03354 
same,0,0,0.00011 
different,0.53656,0.605,0.03364 
same,0,0,0.00011 
different,0.53656,0.605,0.03380 
same,0,0,0.00016 
different,0.53656,0.606,0.03518 
same,0,0.001,0.00138 
different,0.53656,0.606,0.03528 
same,0,0,0.00011 
different,0.53656,0.606,0.03587 
same,0,0,0.00058 
different,0.53656,0.607,0.03698 
same,0,0.001,0.00111 
different,0.53656,0.607,0.03703 
same,0,0,0.00005 
different,0.53656,0.607,0.03725 
same,0,0,0.00021 
different,0.53656,0.607,0.03846 
same,0,0.001,0.00122 
different,0.53656,0.607,0.03857 
same,0,0,0.00011 
different,0.53656,0.607,0.03862 
same,0,0,0.00005 
different,0.53656,0.608,0.03968 
same,0,0.001,0.00106 
different,0.53656,0.608,0.03989 
same,0,0,0.00021 
different,0.53656,0.608,0.04000 
same,0,0,0.00011 
different,0.53656,0.608,0.04090 
same,0,0.001,0.00090 
different,0.53656,0.608,0.04101 
same,0,0,0.00011 
different,0.53656,0.608,0.04117 
same,0,0,0.00016 
different,0.53656,0.609,0.04148 
same,0,0.001,0.00032 
different,0.53656,0.609,0.04159 
same,0,0,0.00011 
different,0.53656,0.609,0.04170 
same,0,0,0.00011 
different,0.53656,0.609,0.04180 
same,0,0,0.00011 
different,0.53656,0.609,0.04286 
same,0,0.001,0.00106 
different,0.53656,0.609,0.04297 
same,0,0,0.00011 
different,0.53656,0.609,0.04355 
same,0,0,0.00058 
different,0.53656,0.609,0.04498 
same,0,0,0.00143 
different,0.53656,0.609,0.04519 
same,0,0,0.00021 
different,0.53656,0.609,0.04530 
same,0,0,0.00011 
different,0.53656,0.609,0.04567 
same,0,0,0.00037 
different,0.53656,0.609,0.04572 
same,0,0,0.00005 
different,0.53656,0.609,0.04588 
same,0,0,0.00016 
different,0.53656,0.609,0.04599 
same,0,0,0.00011 
different,0.53656,0.609,0.04673 
same,0,0.001,0.00074 
different,0.53656,0.609,0.04683 
same,0,0,0.00011 
different,0.53656,0.609,0.04694 
same,0,0,0.00011 
different,0.53656,0.609,0.04705 
same,0,0,0.00011 
different,0.53656,0.609,0.04805 
same,0,0,0.00101 
different,0.53656,0.609,0.04816 
same,0,0,0.00011 
different,0.53656,0.609,0.04832 
same,0,0,0.00016 
different,0.53656,0.609,0.05934 
same,0,0,0.01102 
different,0.53656,0.609,0.05950 
same,0,0,0.00016 
different,0.53656,0.609,0.05960 
same,0,0,0.00011 
different,0.53656,0.609,0.05971 
same,0,0,0.00011 
different,0.53656,0.609,0.05981 
same,0,0,0.00011 
different,0.53656,0.609,0.05992 
same,0,0,0.00011 
different,0.53656,0.609,0.05997 
same,0,0,0.00005 
different,0.53656,0.609,0.06008 
same,0,0,0.00011 
different,0.53656,0.609,0.06024 
same,0,0,0.00016 
different,0.53656,0.609,0.06034 
same,0,0,0.00011 
different,0.53656,0.609,0.06040 
same,0,0,0.00005 
different,0.53656,0.609,0.06050 
same,0,0.001,0.00011 
different,0.53656,0.609,0.06061 
same,0,0,0.00011 
different,0.53656,0.609,0.06072 
same,0,0,0.00011 
different,0.53656,0.609,0.06082 
same,0,0,0.00011 
different,0.53656,0.608,0.06098 
same,0,0.001,0.00016 
different,0.53656,0.608,0.06114 
same,0,0,0.00016 
different,0.53656,0.608,0.06125 
same,0,0,0.00011 
different,0.53656,0.608,0.06135 
same,0,0,0.00011 
different,0.53656,0.608,0.06146 
same,0,0,0.00011 
different,0.53656,0.608,0.06156 
same,0,0,0.00011 
different,0.53656,0.608,0.06167 
same,0,0,0.00011 
different,0.53656,0.608,0.06177 
same,0,0,0.00011 
different,0.53656,0.608,0.06188 
same,0,0,0.00011 
different,0.53656,0.608,0.06199 
same,0,0,0.00011 
different,0.53656,0.608,0.06209 
same,0,0,0.00011 
different,0.53656,0.608,0.06220 
same,0,0,0.00011 
different,0.53656,0.609,0.06236 
same,0,0.001,0.00016 
different,0.53656,0.609,0.06241 
same,0,0,0.00005 
different,0.53656,0.609,0.06252 
same,0,0,0.00011 
different,0.53656,0.609,0.06268 
same,0,0,0.00016 
different,0.53656,0.608,0.06283 
same,0,0.001,0.00016 
different,0.53656,0.608,0.06294 
same,0,0,0.00011 
different,0.53656,0.608,0.06305 
same,0,0,0.00011 
different,0.53656,0.608,0.06315 
same,0,0,0.00011 
different,0.53656,0.608,0.06336 
same,0,0,0.00021 
different,0.53656,0.608,0.06347 
same,0,0,0.00011 
different,0.53656,0.608,0.06352 
same,0,0,0.00005 
different,0.53656,0.608,0.06368 
same,0,0,0.00016 
different,0.53656,0.608,0.06384 
same,0,0.001,0.00016 
different,0.53656,0.608,0.06395 
same,0,0,0.00011 
different,0.53656,0.608,0.06405 
same,0,0,0.00011 
different,0.53656,0.608,0.06416 
same,0,0,0.00011 
different,0.53656,0.608,0.06426 
same,0,0,0.00011 
different,0.53656,0.608,0.06437 
same,0,0,0.00011 
different,0.53656,0.608,0.06453 
same,0,0,0.00016 
different,0.53656,0.608,0.06464 
same,0,0,0.00011 
different,0.53656,0.608,0.06474 
same,0,0,0.00011 
different,0.53656,0.608,0.06490 
same,0,0,0.00016 
different,0.53656,0.608,0.06511 
same,0,0,0.00021 
different,0.53656,0.608,0.06527 
same,0,0,0.00016 
different,0.53656,0.607,0.06543 
same,0,0.001,0.00016 
different,0.53656,0.607,0.06559 
same,0,0,0.00016 
different,0.53656,0.607,0.06570 
same,0,0,0.00011 
different,0.53656,0.607,0.06580 
same,0,0,0.00011 
different,0.38274,0.607,0.06591 
same,0.15382,0,0.00011 
different,0.38274,0.607,0.06607 
same,0,0,0.00016 
different,0.38274,0.607,0.06617 
same,0,0,0.00011 
different,0.38274,0.607,0.06628 
same,0,0,0.00011 
different,0.38274,0.607,0.06644 
same,0,0.001,0.00016 
different,0.38274,0.607,0.06660 
same,0,0,0.00016 
different,0.38274,0.607,0.06670 
same,0,0,0.00011 
different,0.38274,0.607,0.06681 
same,0,0,0.00011 
different,0.38274,0.607,0.06697 
same,0,0,0.00016 
different,0.38274,0.607,0.06718 
same,0,0,0.00021 
different,0.38274,0.607,0.06734 
same,0,0,0.00016 
different,0.38274,0.607,0.06750 
same,0,0,0.00016 
different,0.38274,0.608,0.06766 
same,0,0.001,0.00016 
different,0.38274,0.608,0.06776 
same,0,0,0.00011 
different,0.38274,0.608,0.06787 
same,0,0,0.00011 
different,0.38274,0.608,0.06797 
same,0,0,0.00011 
different,0.38274,0.608,0.06813 
same,0,0.001,0.00016 
different,0.38274,0.608,0.06824 
same,0,0,0.00011 
different,0.38274,0.608,0.06834 
same,0,0,0.00011 
different,0.38274,0.608,0.06845 
same,0,0,0.00011 
different,0.38274,0.607,0.06861 
same,0,0.001,0.00016 
different,0.38274,0.607,0.06872 
same,0,0,0.00011 
different,0.38274,0.607,0.06882 
same,0,0,0.00011 
different,0.38274,0.607,0.06898 
same,0,0,0.00016 
different,0.70627,0.607,0.08901 
different,0.32353,0.266,0.02003 
different,0.70627,0.606,0.08911 
different,0.32353,0.265,0.02013 
same,0,0.001,0.00011 
different,0.70627,0.606,0.08927 
different,0.32353,0.265,0.02029 
same,0,0,0.00016 
different,0.70627,0.606,0.08938 
different,0.32353,0.265,0.02040 
same,0,0,0.00011 
different,0.70627,0.606,0.08943 
different,0.32353,0.265,0.02045 
same,0,0,0.00005 
different,0.70627,0.606,0.08975 
different,0.32353,0.265,0.02077 
same,0,0.001,0.00032 
different,0.70627,0.606,0.08980 
different,0.32353,0.265,0.02082 
same,0,0,0.00005 
different,0.70627,0.606,0.09038 
different,0.32353,0.265,0.02140 
same,0,0,0.00058 
different,0.70627,0.606,0.09049 
different,0.32353,0.265,0.02151 
same,0,0,0.00011 
different,0.70627,0.606,0.09060 
different,0.32353,0.264,0.02162 
same,0,0.001,0.00011 
different,0.70627,0.606,0.09075 
different,0.32353,0.264,0.02177 
same,0,0,0.00016 
different,0.70627,0.606,0.09086 
different,0.32353,0.264,0.02188 
same,0,0,0.00011 
different,0.70627,0.606,0.09091 
different,0.32353,0.264,0.02193 
same,0,0,0.00005 
different,0.70627,0.605,0.09134 
different,0.32353,0.264,0.02236 
same,0,0.001,0.00042 
different,0.70627,0.605,0.09144 
different,0.32353,0.264,0.02246 
same,0,0,0.00011 
different,0.70627,0.605,0.09155 
different,0.32353,0.264,0.02257 
same,0,0,0.00011 
different,0.70627,0.605,0.09160 
different,0.32353,0.264,0.02262 
same,0,0,0.00005 
different,0.87683,0.605,0.09213 
different,0.49409,0.264,0.02315 
same,0.17056,0.001,0.00053 
different,0.87683,0.605,0.09272 
different,0.49409,0.264,0.02374 
same,0,0,0.00058 
different,0.87683,0.605,0.09282 
different,0.49409,0.264,0.02384 
same,0,0,0.00011 
different,0.87683,0.605,0.09287 
different,0.49409,0.264,0.02389 
same,0,0,0.00005 
different,0.87683,0.604,0.09303 
different,0.49409,0.264,0.02405 
same,0,0.001,0.00016 
different,0.87683,0.604,0.09319 
different,0.49409,0.264,0.02421 
same,0,0,0.00016 
different,0.87683,0.604,0.09330 
different,0.49409,0.264,0.02432 
same,0,0,0.00011 
different,0.87683,0.604,0.09335 
different,0.49409,0.264,0.02437 
same,0,0,0.00005 
different,0.87683,0.603,0.09404 
different,0.49409,0.263,0.02506 
same,0,0.001,0.00069 
different,0.87683,0.603,0.09415 
different,0.49409,0.263,0.02517 
same,0,0,0.00011 
different,0.87683,0.603,0.09420 
different,0.49409,0.263,0.02522 
same,0,0,0.00005 
different,0.87683,0.603,0.09430 
different,0.49409,0.263,0.02532 
same,0,0,0.00011 
different,0.87683,0.603,0.09478 
different,0.49409,0.263,0.02580 
same,0,0.001,0.00048 
different,0.87683,0.603,0.09489 
different,0.49409,0.263,0.02591 
same,0,0,0.00011 
different,0.87683,0.603,0.09542 
different,0.49409,0.263,0.02644 
same,0,0,0.00053 
different,0.87683,0.603,0.09552 
different,0.49409,0.263,0.02654 
same,0,0,0.00011 
different,0.87683,0.602,0.09568 
different,0.49409,0.262,0.02670 
same,0,0.001,0.00016 
different,0.87683,0.602,0.09584 
different,0.49409,0.262,0.02686 
same,0,0,0.00016 
different,0.87683,0.602,0.09595 
different,0.49409,0.262,0.02697 
same,0,0,0.00011 
different,0.87683,0.602,0.09600 
different,0.49409,0.262,0.02702 
same,0,0,0.00005 
different,0.87683,0.602,0.09653 
different,0.49409,0.262,0.02755 
same,0,0.001,0.00053 
different,0.87683,0.602,0.09664 
different,0.49409,0.262,0.02766 
same,0,0,0.00011 
different,0.87683,0.602,0.09669 
different,0.49409,0.262,0.02771 
same,0,0,0.00005 
different,0.87683,0.602,0.09679 
different,0.49409,0.262,0.02781 
same,0,0,0.00011 
different,0.87683,0.602,0.09738 
different,0.49409,0.262,0.02840 
same,0,0.001,0.00058 
different,0.87683,0.602,0.09796 
different,0.49409,0.262,0.02898 
same,0,0,0.00058 
different,0.87683,0.602,0.09807 
different,0.49409,0.262,0.02909 
same,0,0,0.00011 
different,0.87683,0.602,0.09812 
different,0.49409,0.262,0.02914 
same,0,0,0.00005 
different,0.02758,0.602,0.09828 
different,0.64484,0.262,0.02930 
same,0.15075,0,0.00016 
different,0.02758,0.602,0.09844 
different,0.64484,0.262,0.02946 
same,0,0,0.00016 
different,0.02758,0.602,0.09854 
different,0.64484,0.262,0.02956 
same,0,0,0.00011 
different,0.02758,0.602,0.09865 
different,0.64484,0.262,0.02967 
same,0,0,0.00011 
different,0.02758,0.602,0.09918 
different,0.64484,0.262,0.03020 
same,0,0,0.00053 
different,0.02758,0.602,0.09928 
different,0.64484,0.262,0.03030 
same,0,0,0.00011 
different,0.02758,0.602,0.09934 
different,0.64484,0.262,0.03036 
same,0,0,0.00005 
different,0.02758,0.602,0.09944 
different,0.64484,0.262,0.03046 
same,0,0,0.00011 
different,0.02758,0.602,0.10003 
different,0.64484,0.262,0.03105 
same,0,0,0.00058 
different,0.02758,0.602,0.10008 
different,0.64484,0.262,0.03110 
same,0,0,0.00005 
different,0.02758,0.602,0.10066 
different,0.64484,0.262,0.03168 
same,0,0,0.00058 
different,0.02758,0.602,0.10077 
different,0.64484,0.262,0.03179 
same,0,0,0.00011 
different,0.54925,0.685,0.10087 
different,0.16651,0.269,0.03189 
same,0.52167,0.086,0.00011 
different,0.54925,0.685,0.10103 
different,0.16651,0.269,0.03205 
same,0,0,0.00016 
different,0.54925,0.685,0.10109 
different,0.16651,0.269,0.03211 
same,0,0,0.00005 
different,0.40861,0.669,0.10183 
same,0.02587,0.065,0.03285 
different,0.85936,0.292,0.00074 
different,0.40861,0.669,0.10193 
same,0,0,0.00011 
different,0.85936,0.292,0.00085 
different,0.40861,0.668,0.10268 
same,0,0.001,0.00074 
different,0.85936,0.292,0.00159 
different,0.40861,0.668,0.10273 
same,0,0,0.00005 
different,0.85936,0.292,0.00164 
different,0.40861,0.667,0.10374 
same,0,0.001,0.00101 
different,0.85936,0.292,0.00265 
different,0.40861,0.666,0.10548 
same,0,0.001,0.00175 
different,0.85936,0.291,0.00440 
different,0.40861,0.666,0.10649 
same,0,0.001,0.00101 
different,0.85936,0.291,0.00540 
different,0.40861,0.664,0.10713 
same,0,0.002,0.00064 
different,0.85936,0.29,0.00604 
different,0.40861,0.664,0.10718 
same,0,0,0.00005 
different,0.85936,0.29,0.00609 
different,0.40861,0.662,0.10797 
same,0,0.002,0.00079 
different,0.85936,0.289,0.00689 
different,0.40861,0.662,0.10819 
same,0,0,0.00021 
different,0.85936,0.289,0.00710 
different,0.40861,0.66,0.10893 
same,0,0.003,0.00074 
different,0.85936,0.288,0.00784 
different,0.40861,0.66,0.10898 
same,0,0,0.00005 
different,0.85936,0.288,0.00789 
different,0.40861,0.657,0.10972 
same,0,0.003,0.00074 
different,0.85936,0.287,0.00864 
different,0.40861,0.657,0.10983 
same,0,0,0.00011 
different,0.85936,0.287,0.00874 
different,0.40861,0.654,0.11062 
same,0,0.003,0.00079 
different,0.85936,0.286,0.00954 
different,0.40861,0.65,0.11163 
same,0,0.004,0.00101 
different,0.85936,0.285,0.01054 
different,0.40861,0.65,0.11174 
same,0,0,0.00011 
different,0.85936,0.285,0.01065 
different,0.57401,0.646,0.11380 
same,0.1654,0.004,0.00207 
different,0.02476,0.284,0.01272 
different,0.57401,0.642,0.11438 
same,0,0.004,0.00058 
different,0.02476,0.283,0.01330 
different,0.57401,0.642,0.11449 
same,0,0,0.00011 
different,0.02476,0.283,0.01340 
different,0.57401,0.638,0.11518 
same,0,0.004,0.00069 
different,0.02476,0.282,0.01409 
different,0.57401,0.638,0.11528 
same,0,0,0.00011 
different,0.02476,0.282,0.01420 
different,0.57401,0.635,0.11597 
same,0,0.003,0.00069 
different,0.02476,0.282,0.01489 
different,0.57401,0.635,0.11608 
same,0,0,0.00011 
different,0.02476,0.282,0.01499 
different,0.57401,0.63,0.11746 
same,0,0.005,0.00138 
different,0.02476,0.28,0.01637 
different,0.40206,0.628,0.11836 
same,0.17195,0.003,0.00090 
different,0.85281,0.279,0.01727 
different,0.40206,0.626,0.11910 
same,0,0.002,0.00074 
different,0.85281,0.278,0.01801 
different,0.40206,0.626,0.11921 
same,0,0,0.00011 
different,0.85281,0.278,0.01812 
different,0.40206,0.624,0.11989 
same,0,0.002,0.00069 
different,0.85281,0.277,0.01881 
different,0.40206,0.624,0.12000 
same,0,0,0.00011 
different,0.85281,0.277,0.01891 
different,0.40206,0.623,0.12074 
same,0,0.001,0.00074 
different,0.85281,0.276,0.01966 
different,0.40206,0.62,0.12350 
same,0,0.004,0.00275 
different,0.85281,0.274,0.02241 
different,0.40206,0.62,0.12487 
same,0,0.001,0.00138 
different,0.85281,0.273,0.02379 
different,0.40206,0.62,0.12514 
same,0,0,0.00026 
different,0.85281,0.273,0.02405 
different,0.40206,0.62,0.12535 
same,0,0,0.00021 
different,0.85281,0.273,0.02426 
different,0.55828,0.621,0.12604 
same,0.15622,0.001,0.00069 
different,0.00903,0.273,0.02495 
different,0.55828,0.621,0.12615 
same,0,0,0.00011 
different,0.00903,0.273,0.02506 
different,0.55828,0.623,0.12694 
same,0,0.002,0.00079 
different,0.00903,0.273,0.02585 
different,0.55828,0.623,0.12710 
same,0,0,0.00016 
different,0.00903,0.273,0.02601 
different,0.55828,0.626,0.12784 
same,0,0.003,0.00074 
different,0.00903,0.273,0.02675 
different,0.55828,0.626,0.12795 
same,0,0,0.00011 
different,0.00903,0.273,0.02686 
different,0.55828,0.629,0.12869 
same,0,0.003,0.00074 
different,0.00903,0.274,0.02760 
different,0.55828,0.629,0.12927 
same,0,0,0.00058 
different,0.00903,0.274,0.02819 
different,0.55828,0.633,0.12959 
same,0,0.004,0.00032 
different,0.00903,0.274,0.02850 
different,0.55828,0.633,0.12964 
same,0,0,0.00005 
different,0.00903,0.274,0.02856 
different,0.55828,0.636,0.13044 
same,0,0.004,0.00079 
different,0.00903,0.275,0.02935 
different,0.55828,0.636,0.13065 
same,0,0,0.00021 
different,0.00903,0.275,0.02956 
different,0.55828,0.641,0.13134 
same,0,0.004,0.00069 
different,0.00903,0.276,0.03025 
different,0.55828,0.641,0.13144 
same,0,0,0.00011 
different,0.00903,0.276,0.03036 
different,0.55828,0.645,0.13234 
same,0,0.004,0.00090 
different,0.00903,0.277,0.03126 
different,0.55828,0.648,0.13309 
same,0,0.004,0.00074 
different,0.00903,0.278,0.03200 
different,0.55828,0.648,0.13319 
same,0,0,0.00011 
different,0.00903,0.278,0.03211 
different,0.55828,0.652,0.13409 
same,0,0.004,0.00090 
different,0.00903,0.278,0.03301 
different,0.55828,0.655,0.13547 
same,0,0.003,0.00138 
