classification,orientation,distance,time
same,0,0.002,0.00005 
different,0.05484,0.465,0.00499 
same,0.08228,0.001,0.00035 
different,0.05484,0.466,0.00510 
same,0,0.001,0.00011 
different,0.05484,0.466,0.00539 
same,0,0,0.00029 
different,0.05484,0.466,0.00545 
same,0,0,0.00006 
different,0.05484,0.465,0.00551 
same,0,0.001,0.00006 
different,0.05484,0.465,0.00556 
same,0,0,0.00005 
different,0.05484,0.465,0.00572 
same,0,0,0.00016 
different,0.05484,0.466,0.00578 
same,0,0.001,0.00006 
different,0.20237,0.466,0.00593 
same,0.14753,0.001,0.00015 
different,0.20237,0.466,0.00598 
same,0,0,0.00005 
different,0.20237,0.466,0.00603 
same,0,0,0.00005 
different,0.20237,0.466,0.00609 
same,0,0.001,0.00006 
different,0.20237,0.466,0.00614 
same,0,0,0.00005 
different,0.20237,0.466,0.00644 
same,0,0.001,0.00029 
different,0.20237,0.467,0.00650 
same,0,0.001,0.00006 
different,0.20237,0.467,0.00656 
same,0,0.001,0.00006 
different,0.20237,0.467,0.00662 
same,0,0.001,0.00006 
different,0.20237,0.468,0.00668 
same,0,0.001,0.00006 
different,0.20237,0.468,0.00682 
same,0,0.002,0.00015 
different,0.20237,0.468,0.00688 
same,0,0.001,0.00005 
different,0.06653,0.476,0.00728 
same,0.13584,0.008,0.00040 
different,0.06653,0.476,0.00733 
same,0,0,0.00006 
different,0.06653,0.476,0.00739 
same,0,0,0.00006 
different,0.07854,0.445,0.01013 
same,0.14507,0.033,0.00274 
different,0.07854,0.443,0.01019 
same,0,0.003,0.00006 
different,0.07854,0.441,0.01025 
same,0,0.003,0.00006 
different,0.07854,0.439,0.01040 
same,0,0.004,0.00014 
different,0.07854,0.438,0.01045 
same,0,0.002,0.00005 
different,0.07854,0.438,0.01051 
same,0,0.002,0.00006 
different,0.07854,0.439,0.01055 
same,0,0.002,0.00004 
different,0.07854,0.439,0.01061 
same,0,0.002,0.00005 
different,0.07854,0.44,0.01067 
same,0,0.002,0.00006 
different,0.07854,0.44,0.01073 
same,0,0.002,0.00006 
different,0.07854,0.441,0.01079 
same,0,0.002,0.00006 
different,0.07854,0.443,0.01085 
same,0,0.002,0.00006 
different,0.07854,0.444,0.01091 
same,0,0.002,0.00006 
different,0.07854,0.446,0.01105 
same,0,0.003,0.00015 
different,0.07854,0.447,0.01110 
same,0,0.002,0.00005 
different,0.07854,0.448,0.01116 
same,0,0.001,0.00006 
different,0.07854,0.449,0.01122 
same,0,0.002,0.00005 
different,0.07854,0.449,0.01127 
same,0,0.001,0.00005 
different,0.06507,0.449,0.01132 
same,0.14361,0.001,0.00006 
different,0.06507,0.448,0.01139 
same,0,0.001,0.00006 
different,0.06507,0.446,0.01144 
same,0,0.002,0.00006 
different,0.06507,0.444,0.01150 
same,0,0.002,0.00006 
different,0.06507,0.442,0.01156 
same,0,0.002,0.00006 
different,0.06507,0.44,0.01163 
same,0,0.002,0.00006 
different,0.06507,0.438,0.01168 
same,0,0.002,0.00006 
different,0.06507,0.433,0.01183 
same,0,0.004,0.00015 
different,0.06507,0.432,0.01189 
same,0,0.002,0.00005 
different,0.06507,0.43,0.01194 
same,0,0.002,0.00006 
different,0.06507,0.428,0.01199 
same,0,0.002,0.00005 
different,0.06507,0.427,0.01204 
same,0,0.002,0.00005 
different,0.06507,0.425,0.01210 
same,0,0.002,0.00006 
different,0.06507,0.424,0.01217 
same,0,0.002,0.00006 
different,0.06507,0.422,0.01222 
same,0,0.002,0.00005 
different,0.06507,0.42,0.01228 
same,0,0.002,0.00006 
different,0.06507,0.418,0.01234 
same,0,0.002,0.00006 
different,0.06507,0.415,0.01249 
same,0,0.003,0.00015 
different,0.06507,0.414,0.01254 
same,0,0.001,0.00005 
different,0.06507,0.413,0.01260 
same,0,0.001,0.00006 
different,0.06507,0.413,0.01275 
same,0,0.001,0.00016 
different,0.06507,0.414,0.01294 
same,0,0.002,0.00018 
different,0.06507,0.414,0.01299 
same,0,0.001,0.00006 
different,0.06507,0.415,0.01305 
same,0,0.001,0.00006 
different,0.06507,0.415,0.01312 
same,0,0.001,0.00006 
different,0.06507,0.416,0.01317 
same,0,0.001,0.00006 
different,0.06507,0.416,0.01323 
same,0,0,0.00006 
different,0.06507,0.415,0.01359 
same,0,0.001,0.00035 
different,0.06507,0.415,0.01363 
same,0,0,0.00004 
different,0.06507,0.415,0.01368 
same,0,0,0.00005 
different,0.06507,0.415,0.01374 
same,0,0,0.00006 
different,0.06507,0.414,0.01380 
same,0,0.001,0.00006 
different,0.06507,0.414,0.01386 
same,0,0,0.00006 
different,0.06507,0.413,0.01392 
same,0,0.001,0.00006 
different,0.06507,0.413,0.01398 
same,0,0,0.00006 
different,0.06507,0.413,0.01410 
same,0,0.001,0.00012 
different,0.06507,0.412,0.01416 
same,0,0.001,0.00006 
different,0.06507,0.412,0.01423 
same,0,0,0.00007 
different,0.06507,0.412,0.01428 
same,0,0,0.00005 
different,0.06507,0.412,0.01434 
same,0,0.001,0.00006 
different,0.06507,0.412,0.01454 
same,0,0.001,0.00020 
different,0.06507,0.412,0.01458 
same,0,0,0.00005 
different,0.06507,0.412,0.01464 
same,0,0,0.00005 
different,0.06507,0.412,0.01469 
same,0,0,0.00006 
different,0.06507,0.412,0.01476 
same,0,0,0.00006 
different,0.06507,0.412,0.01482 
same,0,0,0.00006 
different,0.06507,0.412,0.01497 
same,0,0.001,0.00015 
different,0.03919,0.416,0.01935 
same,0.02588,0.007,0.00438 
different,0.03919,0.416,0.01940 
same,0,0.002,0.00005 
different,0.03919,0.416,0.01946 
same,0,0.001,0.00006 
different,0.03919,0.416,0.01951 
same,0,0,0.00006 
different,0.03919,0.415,0.01956 
same,0,0.001,0.00005 
different,0.03919,0.415,0.01962 
same,0,0,0.00006 
different,0.03919,0.414,0.01968 
same,0,0.001,0.00005 
different,0.03919,0.414,0.01973 
same,0,0.001,0.00006 
different,0.03919,0.414,0.01978 
same,0,0.001,0.00005 
different,0.03919,0.413,0.01988 
same,0,0.002,0.00010 
different,0.03919,0.413,0.01994 
same,0,0,0.00006 
different,0.03919,0.412,0.02001 
same,0,0.002,0.00007 
different,0.03919,0.413,0.02006 
same,0,0.001,0.00006 
different,0.03919,0.413,0.02012 
same,0,0.001,0.00006 
different,0.03919,0.414,0.02018 
same,0,0.002,0.00006 
different,0.03919,0.414,0.02024 
same,0,0.002,0.00006 
different,0.03919,0.415,0.02030 
same,0,0.002,0.00006 
different,0.18141,0.415,0.02036 
same,0.14222,0.002,0.00006 
different,0.18141,0.416,0.02042 
same,0,0.002,0.00007 
different,0.18141,0.416,0.02057 
same,0,0.005,0.00015 
different,0.18141,0.416,0.02061 
same,0,0.002,0.00004 
different,0.18141,0.415,0.02067 
same,0,0.003,0.00005 
different,0.18141,0.415,0.02071 
same,0,0.003,0.00005 
different,0.18141,0.413,0.02077 
same,0,0.003,0.00006 
different,0.18141,0.412,0.02083 
same,0,0.003,0.00006 
different,0.18141,0.41,0.02089 
same,0,0.003,0.00006 
different,0.18141,0.409,0.02095 
same,0,0.003,0.00006 
different,0.18141,0.408,0.02101 
same,0,0.003,0.00006 
different,0.18141,0.406,0.02107 
same,0,0.002,0.00006 
different,0.18141,0.405,0.02113 
same,0,0.002,0.00006 
different,0.18141,0.405,0.02119 
same,0,0.002,0.00006 
different,0.18141,0.405,0.02131 
same,0,0.003,0.00012 
different,0.18141,0.405,0.02137 
same,0,0.002,0.00006 
different,0.18141,0.406,0.02143 
same,0,0.002,0.00006 
different,0.18141,0.406,0.02149 
same,0,0.002,0.00005 
different,0.18141,0.407,0.02162 
same,0,0.004,0.00013 
different,0.18141,0.407,0.02167 
same,0,0.002,0.00005 
different,0.18141,0.407,0.02173 
same,0,0.002,0.00006 
different,0.18141,0.407,0.02178 
same,0,0.002,0.00006 
different,0.18141,0.407,0.02184 
same,0,0.002,0.00006 
different,0.18141,0.407,0.02191 
same,0,0.002,0.00006 
different,0.18141,0.406,0.02206 
same,0,0.004,0.00015 
different,0.18141,0.405,0.02212 
same,0,0.002,0.00006 
different,0.32155,0.404,0.02218 
same,0.14014,0.001,0.00006 
different,0.32155,0.403,0.02223 
same,0,0.002,0.00004 
different,0.32155,0.402,0.02230 
same,0,0.001,0.00007 
different,0.32155,0.402,0.02236 
same,0,0.002,0.00006 
different,0.32155,0.401,0.02240 
same,0,0.001,0.00005 
different,0.32155,0.4,0.02245 
same,0,0.001,0.00005 
different,0.32155,0.399,0.02250 
same,0,0.001,0.00005 
different,0.32155,0.398,0.02256 
same,0,0.001,0.00006 
different,0.32155,0.397,0.02268 
same,0,0.001,0.00012 
different,0.32155,0.396,0.02274 
same,0,0.001,0.00006 
different,0.32155,0.396,0.02280 
same,0,0.001,0.00006 
different,0.32155,0.396,0.02286 
same,0,0,0.00006 
different,0.32155,0.395,0.02292 
same,0,0.001,0.00006 
different,0.32155,0.395,0.02298 
same,0,0.001,0.00006 
different,0.32155,0.394,0.02304 
same,0,0.001,0.00006 
different,0.18185,0.393,0.02309 
same,0.1397,0.001,0.00006 
different,0.18185,0.393,0.02316 
same,0,0.001,0.00006 
different,0.18185,0.392,0.02322 
same,0,0.001,0.00006 
different,0.18185,0.392,0.02328 
same,0,0.001,0.00006 
different,0.18185,0.391,0.02333 
same,0,0.001,0.00006 
different,0.18185,0.39,0.02346 
same,0,0.002,0.00012 
different,0.18185,0.39,0.02351 
same,0,0.001,0.00006 
different,0.18185,0.389,0.02358 
same,0,0.001,0.00006 
different,0.18185,0.389,0.02363 
same,0,0.001,0.00005 
different,0.18185,0.388,0.02369 
same,0,0.001,0.00006 
different,0.18185,0.388,0.02375 
same,0,0.001,0.00006 
different,0.18185,0.387,0.02381 
same,0,0.001,0.00006 
different,0.18185,0.386,0.02387 
same,0,0.001,0.00006 
different,0.18185,0.386,0.02393 
same,0,0.001,0.00006 
different,0.18185,0.385,0.02399 
same,0,0.001,0.00006 
different,0.18185,0.384,0.02412 
same,0,0.001,0.00013 
different,0.18185,0.384,0.02417 
same,0,0,0.00005 
different,0.18185,0.384,0.02423 
same,0,0.001,0.00006 
different,0.18185,0.384,0.02462 
same,0,0.001,0.00038 
different,0.18185,0.384,0.02467 
same,0,0,0.00006 
different,0.18185,0.384,0.02473 
same,0,0.001,0.00006 
different,0.18185,0.385,0.02479 
same,0,0.001,0.00006 
different,0.18185,0.385,0.02485 
same,0,0.001,0.00006 
different,0.18185,0.385,0.02491 
same,0,0,0.00006 
different,0.18185,0.386,0.02507 
same,0,0.001,0.00016 
different,0.18185,0.387,0.02512 
same,0,0.001,0.00005 
different,0.18185,0.387,0.02517 
same,0,0,0.00006 
different,0.18185,0.387,0.02522 
same,0,0.001,0.00005 
different,0.18185,0.388,0.02551 
same,0,0.002,0.00029 
different,0.18185,0.388,0.02557 
same,0,0.001,0.00006 
different,0.18185,0.388,0.02563 
same,0,0,0.00006 
different,0.18185,0.389,0.02568 
same,0,0.001,0.00006 
different,0.18185,0.389,0.02598 
same,0,0.001,0.00030 
different,0.18185,0.39,0.02605 
same,0,0.001,0.00006 
different,0.18185,0.39,0.02611 
same,0,0,0.00006 
different,0.18185,0.389,0.02630 
same,0,0.001,0.00019 
different,0.58557,0.386,0.02811 
same,0.40372,0.003,0.00180 
different,0.58557,0.385,0.02816 
same,0,0.001,0.00005 
different,0.58557,0.385,0.02822 
same,0,0,0.00006 
different,0.58557,0.385,0.02828 
same,0,0,0.00006 
different,0.58557,0.384,0.02834 
same,0,0.001,0.00006 
different,0.58557,0.384,0.02858 
same,0,0.001,0.00024 
different,0.58557,0.384,0.02864 
same,0,0,0.00006 
different,0.43018,0.383,0.02876 
same,0.15539,0.002,0.00012 
different,0.43018,0.384,0.02882 
same,0,0.001,0.00006 
different,0.43018,0.383,0.02888 
same,0,0.001,0.00006 
different,0.43018,0.384,0.02893 
same,0,0.001,0.00006 
different,0.43018,0.383,0.02900 
same,0,0.001,0.00006 
different,0.43018,0.383,0.02905 
same,0,0.001,0.00006 
different,0.43018,0.383,0.02912 
same,0,0.001,0.00006 
different,0.43018,0.384,0.02917 
same,0,0.001,0.00006 
different,0.43018,0.384,0.02937 
same,0,0,0.00019 
different,0.43018,0.384,0.02941 
same,0,0,0.00005 
different,0.43018,0.384,0.02947 
same,0,0,0.00006 
different,0.43018,0.384,0.02953 
same,0,0,0.00006 
different,0.43018,0.384,0.02959 
same,0,0.001,0.00006 
different,0.43018,0.384,0.02965 
same,0,0,0.00006 
different,0.43018,0.384,0.02971 
same,0,0,0.00006 
different,0.43018,0.384,0.02977 
same,0,0,0.00005 
different,0.43018,0.385,0.02983 
same,0,0.001,0.00006 
different,0.43018,0.385,0.02989 
same,0,0,0.00006 
different,0.43018,0.385,0.03001 
same,0,0.001,0.00012 
different,0.43018,0.386,0.03007 
same,0,0.001,0.00006 
different,0.43018,0.386,0.03013 
same,0,0.001,0.00006 
different,0.43018,0.387,0.03019 
same,0,0.001,0.00006 
different,0.43018,0.387,0.03025 
same,0,0,0.00006 
different,0.43018,0.387,0.03031 
same,0,0.001,0.00006 
different,0.43018,0.387,0.03037 
same,0,0,0.00007 
different,0.43018,0.388,0.03043 
same,0,0.001,0.00005 
different,0.43018,0.388,0.03049 
same,0,0,0.00006 
different,0.43018,0.388,0.03054 
same,0,0.001,0.00005 
different,0.43018,0.388,0.03075 
same,0,0.001,0.00021 
different,0.43018,0.388,0.03111 
same,0,0,0.00036 
different,0.43018,0.389,0.03118 
same,0,0.001,0.00007 
different,0.43018,0.389,0.03122 
same,0,0,0.00004 
different,0.45727,0.433,0.03463 
same,0.88745,0.388,0.00341 
different,0.45377,0.234,0.03468 
different,0.9965,0.509,0.00005 
different,0.45377,0.234,0.03475 
different,0.9965,0.508,0.00011 
same,0,0.001,0.00006 
different,0.44991,0.234,0.03508 
different,0.99264,0.506,0.00045 
same,0.00386,0.003,0.00034 
different,0.44991,0.234,0.03513 
different,0.99264,0.506,0.00050 
same,0,0.001,0.00005 
different,0.44991,0.234,0.03520 
different,0.99264,0.506,0.00056 
same,0,0,0.00006 
different,0.41177,0.449,0.03699 
same,0.0455,0.161,0.00236 
different,0.03814,0.441,0.00179 
different,0.41177,0.449,0.03706 
same,0,0,0.00008 
different,0.03814,0.441,0.00187 
different,0.41177,0.449,0.03711 
same,0,0.001,0.00004 
different,0.03814,0.442,0.00191 
different,0.41177,0.449,0.03716 
same,0,0.002,0.00005 
different,0.03814,0.443,0.00196 
different,0.50551,0.43,0.03914 
same,0.09374,0.148,0.00199 
different,0.9444,0.498,0.00395 
different,0.50551,0.43,0.03927 
same,0,0.001,0.00013 
different,0.9444,0.499,0.00408 
different,0.50551,0.43,0.03931 
same,0,0.001,0.00004 
different,0.9444,0.499,0.00411 
different,0.58489,0.389,0.05802 
same,0.07938,0.167,0.01871 
different,0.86502,0.379,0.02282 
different,0.58489,0.389,0.05807 
same,0,0,0.00006 
different,0.86502,0.379,0.02288 
different,0.58489,0.389,0.05813 
same,0,0,0.00006 
different,0.86502,0.379,0.02294 
different,0.08561,0.31,0.07529 
different,0.50072,0.221,0.01715 
different,0.3643,0.432,0.04009 
different,0.76984,0.31,0.07535 
different,0.18495,0.221,0.01722 
different,0.68007,0.432,0.04015 
same,0.31577,0,0.00006 
different,0.76984,0.311,0.07549 
different,0.18495,0.222,0.01735 
different,0.68007,0.433,0.04029 
same,0,0.001,0.00014 
different,0.54245,0.405,0.08571 
same,0.04244,0.179,0.02757 
different,0.90746,0.487,0.05051 
different,0.22739,0.108,0.01022 
different,0.12881,0.424,0.09995 
same,0.41364,0.314,0.01425 
different,0.3211,0.333,0.06476 
different,0.64103,0.344,0.02447 
different,0.12881,0.425,0.10002 
same,0,0.001,0.00006 
different,0.3211,0.333,0.06482 
different,0.64103,0.345,0.02453 
different,0.12881,0.424,0.10007 
same,0,0.001,0.00006 
different,0.3211,0.332,0.06488 
different,0.64103,0.345,0.02458 
different,0.12881,0.424,0.10013 
same,0,0.001,0.00006 
different,0.3211,0.332,0.06494 
different,0.64103,0.345,0.02464 
different,0.12881,0.424,0.10036 
same,0,0,0.00023 
different,0.3211,0.332,0.06517 
different,0.64103,0.345,0.02487 
different,0.12881,0.424,0.10041 
same,0,0,0.00005 
different,0.3211,0.332,0.06522 
different,0.64103,0.345,0.02492 
different,0.10153,0.285,0.10550 
same,0.23034,0.149,0.00509 
different,0.55144,0.194,0.07031 
different,0.87137,0.308,0.03001 
different,0.10153,0.285,0.10555 
same,0,0.001,0.00005 
different,0.55144,0.193,0.07036 
different,0.87137,0.309,0.03007 
different,0.10153,0.285,0.10562 
same,0,0,0.00006 
different,0.55144,0.193,0.07042 
different,0.87137,0.309,0.03013 
different,0.10153,0.285,0.10567 
same,0,0,0.00006 
different,0.55144,0.193,0.07048 
different,0.87137,0.309,0.03018 
different,0.10153,0.285,0.10573 
same,0,0.001,0.00006 
different,0.55144,0.192,0.07054 
different,0.87137,0.31,0.03025 
different,0.10153,0.285,0.10579 
same,0,0,0.00006 
different,0.55144,0.192,0.07060 
different,0.87137,0.31,0.03031 
different,0.10153,0.285,0.10585 
same,0,0,0.00006 
different,0.55144,0.192,0.07066 
different,0.87137,0.31,0.03037 
different,0.28183,0.165,0.11259 
same,0.1803,0.127,0.00673 
different,0.73174,0.19,0.07739 
different,0.05167,0.244,0.03710 
different,0.28183,0.165,0.11265 
same,0,0.001,0.00006 
different,0.73174,0.189,0.07745 
different,0.05167,0.244,0.03716 
different,0.10703,0.165,0.11271 
same,0.1748,0.001,0.00006 
different,0.55694,0.189,0.07751 
different,0.87687,0.245,0.03722 
different,0.10703,0.164,0.11276 
same,0,0.001,0.00005 
different,0.55694,0.189,0.07757 
different,0.87687,0.245,0.03727 
different,0.12085,0.233,0.11503 
same,0.01382,0.136,0.00227 
different,0.57076,0.324,0.07984 
different,0.89069,0.11,0.03955 
different,0.05878,0.33,0.11813 
same,0.17963,0.163,0.00310 
different,0.39113,0.298,0.08294 
different,0.71106,0.239,0.04264 
different,0.05878,0.33,0.11819 
same,0,0.001,0.00006 
different,0.39113,0.297,0.08299 
different,0.71106,0.24,0.04270 
different,0.05878,0.33,0.11825 
same,0,0,0.00006 
different,0.39113,0.297,0.08305 
different,0.71106,0.24,0.04276 
different,0.05878,0.331,0.11831 
same,0,0.001,0.00006 
different,0.39113,0.297,0.08311 
different,0.71106,0.24,0.04282 
different,0.05878,0.33,0.11846 
same,0,0.001,0.00016 
different,0.39113,0.297,0.08327 
different,0.71106,0.24,0.04297 
different,0.00784,0.287,0.11980 
same,0.05094,0.115,0.00134 
different,0.44207,0.339,0.08461 
different,0.762,0.126,0.04431 
different,0.00784,0.287,0.11986 
same,0,0.001,0.00005 
different,0.44207,0.34,0.08466 
different,0.762,0.126,0.04437 
different,0.00784,0.287,0.11991 
same,0,0,0.00006 
different,0.44207,0.34,0.08472 
different,0.762,0.126,0.04442 
different,0.00784,0.288,0.11997 
same,0,0.001,0.00006 
different,0.44207,0.341,0.08478 
different,0.762,0.125,0.04449 
different,0.00784,0.288,0.12003 
same,0,0.001,0.00006 
different,0.44207,0.341,0.08484 
different,0.762,0.124,0.04455 
different,0.00784,0.288,0.12010 
same,0,0.001,0.00006 
different,0.44207,0.342,0.08490 
different,0.762,0.123,0.04461 
different,0.31184,0.346,0.12296 
same,0.304,0.133,0.00286 
different,0.13807,0.304,0.08776 
different,0.458,0.254,0.04747 
different,0.31184,0.347,0.12301 
same,0,0.001,0.00005 
different,0.13807,0.304,0.08782 
different,0.458,0.255,0.04753 
different,0.31184,0.347,0.12307 
same,0,0,0.00006 
different,0.13807,0.304,0.08788 
different,0.458,0.255,0.04759 
different,0.31184,0.347,0.12313 
same,0,0.001,0.00006 
different,0.13807,0.303,0.08794 
different,0.458,0.255,0.04764 
different,0.31184,0.347,0.12319 
same,0,0,0.00006 
different,0.13807,0.303,0.08800 
different,0.458,0.255,0.04770 
different,0.31184,0.346,0.12325 
same,0,0.001,0.00006 
different,0.13807,0.303,0.08805 
different,0.458,0.255,0.04776 
different,0.31184,0.346,0.12340 
same,0,0.002,0.00015 
different,0.13807,0.304,0.08820 
different,0.458,0.253,0.04791 
different,0.11331,0.333,0.12630 
same,0.19853,0.013,0.00290 
different,0.3366,0.295,0.09110 
different,0.65653,0.246,0.05081 
different,0.11331,0.333,0.12635 
same,0,0.001,0.00005 
different,0.3366,0.294,0.09115 
different,0.65653,0.247,0.05086 
different,0.11331,0.333,0.12641 
same,0,0,0.00006 
different,0.3366,0.294,0.09121 
different,0.65653,0.247,0.05092 
different,0.11331,0.333,0.12647 
same,0,0,0.00006 
different,0.3366,0.294,0.09127 
different,0.65653,0.247,0.05098 
different,0.11331,0.333,0.12653 
same,0,0,0.00006 
different,0.3366,0.294,0.09133 
different,0.65653,0.247,0.05104 
different,0.11331,0.332,0.12658 
same,0,0.001,0.00006 
different,0.3366,0.294,0.09139 
different,0.65653,0.247,0.05110 
different,0.11331,0.331,0.12665 
same,0,0.001,0.00007 
different,0.3366,0.293,0.09146 
different,0.65653,0.247,0.05116 
different,0.2121,0.327,0.13100 
same,0.32541,0.095,0.00434 
different,0.66201,0.223,0.09580 
different,0.98194,0.327,0.05551 
different,0.2121,0.327,0.13105 
same,0,0.001,0.00006 
different,0.66201,0.222,0.09586 
different,0.98194,0.328,0.05557 
different,0.2121,0.327,0.13118 
same,0,0,0.00013 
different,0.66201,0.222,0.09598 
different,0.98194,0.328,0.05569 
different,0.2121,0.327,0.13123 
same,0,0.001,0.00005 
different,0.66201,0.222,0.09604 
different,0.98194,0.329,0.05574 
different,0.2121,0.328,0.13129 
same,0,0.001,0.00006 
different,0.66201,0.223,0.09610 
different,0.98194,0.329,0.05580 
different,0.2121,0.33,0.13135 
same,0,0.002,0.00006 
different,0.66201,0.224,0.09616 
different,0.98194,0.33,0.05587 
different,0.2121,0.332,0.13141 
same,0,0.002,0.00006 
different,0.66201,0.226,0.09621 
different,0.98194,0.33,0.05592 
different,0.2121,0.335,0.13147 
same,0,0.003,0.00006 
different,0.66201,0.228,0.09628 
different,0.98194,0.332,0.05598 
different,0.2121,0.338,0.13153 
same,0,0.003,0.00006 
different,0.66201,0.231,0.09634 
different,0.98194,0.333,0.05604 
different,0.2121,0.341,0.13159 
same,0,0.004,0.00006 
different,0.66201,0.234,0.09639 
different,0.98194,0.334,0.05610 
different,0.2121,0.346,0.13165 
same,0,0.005,0.00006 
different,0.66201,0.238,0.09645 
different,0.98194,0.336,0.05616 
different,0.2121,0.351,0.13171 
same,0,0.005,0.00006 
different,0.66201,0.243,0.09651 
different,0.98194,0.337,0.05622 
different,0.2121,0.356,0.13177 
same,0,0.005,0.00006 
different,0.66201,0.247,0.09658 
different,0.98194,0.339,0.05628 
different,0.2121,0.365,0.13189 
same,0,0.01,0.00012 
different,0.66201,0.257,0.09669 
different,0.98194,0.342,0.05640 
different,0.2121,0.369,0.13195 
same,0,0.005,0.00006 
different,0.66201,0.261,0.09675 
different,0.98194,0.343,0.05646 
different,0.2121,0.374,0.13201 
same,0,0.004,0.00007 
different,0.66201,0.266,0.09682 
different,0.98194,0.345,0.05653 
different,0.2121,0.378,0.13207 
same,0,0.004,0.00005 
different,0.66201,0.27,0.09687 
different,0.98194,0.346,0.05658 
different,0.06536,0.382,0.13213 
same,0.14674,0.005,0.00006 
different,0.51527,0.274,0.09693 
different,0.8352,0.347,0.05664 
different,0.00394,0.428,0.13350 
same,0.06142,0.062,0.00137 
different,0.45385,0.336,0.09830 
different,0.77378,0.348,0.05801 
different,0.00394,0.428,0.13356 
same,0,0,0.00006 
different,0.45385,0.336,0.09836 
different,0.77378,0.348,0.05807 
different,0.00394,0.428,0.13362 
same,0,0,0.00006 
different,0.45385,0.336,0.09842 
different,0.77378,0.348,0.05813 
different,0.10153,0.324,0.14023 
same,0.09759,0.158,0.00661 
different,0.55144,0.18,0.10504 
different,0.87137,0.371,0.06474 
different,0.10153,0.324,0.14029 
same,0,0,0.00006 
different,0.55144,0.18,0.10510 
different,0.87137,0.371,0.06481 
different,0.10153,0.324,0.14035 
same,0,0.001,0.00006 
different,0.55144,0.18,0.10515 
different,0.87137,0.372,0.06486 
different,0.10153,0.324,0.14042 
same,0,0.001,0.00007 
different,0.55144,0.179,0.10522 
different,0.87137,0.372,0.06493 
different,0.10153,0.324,0.14047 
same,0,0.001,0.00005 
different,0.55144,0.179,0.10528 
different,0.87137,0.373,0.06498 
different,0.10153,0.323,0.14053 
same,0,0.001,0.00006 
different,0.55144,0.18,0.10534 
different,0.87137,0.371,0.06504 
different,0.14038,0.33,0.14696 
