classification,orientation,distance,time
different,0.36094,0.44,0.15693 
same,0,0.002,0.00045 
different,0.36094,0.442,0.15738 
same,0,0.002,0.00045 
different,0.36094,0.442,0.15759 
same,0,0.001,0.00021 
different,0.36094,0.443,0.15803 
same,0,0.001,0.00044 
different,0.36094,0.443,0.15826 
same,0,0.001,0.00023 
different,0.36094,0.443,0.15849 
same,0,0.001,0.00023 
different,0.53773,0.444,0.15893 
same,0.17679,0.001,0.00044 
different,0.53773,0.443,0.15938 
same,0,0.003,0.00045 
different,0.53773,0.443,0.15959 
same,0,0.001,0.00021 
different,0.68977,0.442,0.15982 
same,0.15204,0.001,0.00023 
different,0.68977,0.441,0.16026 
same,0,0.003,0.00044 
different,0.68977,0.439,0.16086 
same,0,0.003,0.00060 
different,0.68977,0.439,0.16093 
same,0,0.002,0.00007 
different,0.68977,0.439,0.16098 
same,0,0,0.00005 
different,0.68977,0.437,0.16117 
same,0,0.002,0.00019 
different,0.68977,0.437,0.16121 
same,0,0,0.00004 
different,0.68977,0.436,0.16138 
same,0,0.002,0.00017 
different,0.68977,0.436,0.16142 
same,0,0,0.00004 
different,0.68977,0.435,0.16161 
same,0,0.002,0.00019 
different,0.68977,0.435,0.16165 
same,0,0,0.00004 
different,0.68977,0.433,0.16182 
same,0,0.002,0.00017 
different,0.68977,0.433,0.16194 
same,0,0,0.00012 
different,0.68977,0.432,0.16206 
same,0,0.002,0.00012 
different,0.68977,0.432,0.16211 
same,0,0,0.00005 
different,0.68977,0.43,0.16226 
same,0,0.003,0.00015 
different,0.68977,0.43,0.16231 
same,0,0,0.00005 
different,0.68977,0.428,0.16262 
same,0,0.003,0.00031 
different,0.68977,0.425,0.16274 
same,0,0.003,0.00012 
different,0.68977,0.425,0.16278 
same,0,0,0.00004 
different,0.68977,0.422,0.16294 
same,0,0.003,0.00016 
different,0.68977,0.422,0.16298 
same,0,0,0.00004 
different,0.68977,0.42,0.16318 
same,0,0.004,0.00020 
different,0.68977,0.42,0.16323 
same,0,0,0.00005 
different,0.53389,0.416,0.16338 
same,0.15588,0.004,0.00015 
different,0.53389,0.416,0.16346 
same,0,0,0.00008 
different,0.53389,0.413,0.16360 
same,0,0.004,0.00015 
different,0.53389,0.413,0.16364 
same,0,0,0.00004 
different,0.53389,0.41,0.16384 
same,0,0.004,0.00020 
different,0.53389,0.41,0.16390 
same,0,0,0.00005 
different,0.53389,0.407,0.16404 
same,0,0.004,0.00015 
different,0.53389,0.407,0.16408 
same,0,0,0.00004 
different,0.53389,0.403,0.16431 
same,0,0.004,0.00023 
different,0.53389,0.403,0.16434 
same,0,0,0.00003 
different,0.53389,0.4,0.16454 
same,0,0.004,0.00020 
different,0.53389,0.4,0.16458 
same,0,0,0.00004 
different,0.53389,0.396,0.16472 
same,0,0.004,0.00015 
different,0.53389,0.396,0.16476 
same,0,0,0.00004 
different,0.53389,0.393,0.16494 
same,0,0.004,0.00017 
different,0.53389,0.393,0.16503 
same,0,0,0.00009 
different,0.53389,0.389,0.16516 
same,0,0.004,0.00013 
different,0.53389,0.389,0.16519 
same,0,0,0.00003 
different,0.53389,0.386,0.16547 
same,0,0.004,0.00028 
different,0.53389,0.382,0.16559 
same,0,0.004,0.00012 
different,0.53389,0.382,0.16571 
same,0,0,0.00012 
different,0.53389,0.379,0.16586 
same,0,0.004,0.00015 
different,0.53389,0.379,0.16590 
same,0,0,0.00004 
different,0.53389,0.375,0.16606 
same,0,0.004,0.00016 
different,0.53389,0.375,0.16612 
same,0,0,0.00007 
different,0.53389,0.371,0.16627 
same,0,0.004,0.00015 
different,0.53389,0.371,0.16635 
same,0,0,0.00008 
different,0.53389,0.367,0.16648 
same,0,0.004,0.00013 
different,0.53389,0.367,0.16658 
same,0,0,0.00009 
different,0.36773,0.363,0.16672 
same,0.16616,0.005,0.00015 
different,0.36773,0.363,0.16678 
same,0,0,0.00005 
different,0.36773,0.358,0.16698 
same,0,0.005,0.00020 
different,0.36773,0.358,0.16703 
same,0,0,0.00005 
different,0.36773,0.354,0.16719 
same,0,0.005,0.00016 
different,0.36773,0.354,0.16723 
same,0,0,0.00004 
different,0.36773,0.349,0.16739 
same,0,0.005,0.00016 
different,0.36773,0.349,0.16746 
same,0,0,0.00007 
different,0.36773,0.345,0.16762 
same,0,0.005,0.00016 
different,0.36773,0.345,0.16767 
same,0,0,0.00005 
different,0.36773,0.34,0.16784 
same,0,0.005,0.00017 
different,0.36773,0.34,0.16790 
same,0,0,0.00005 
different,0.36773,0.335,0.16806 
same,0,0.005,0.00016 
different,0.36773,0.335,0.16816 
same,0,0,0.00011 
different,0.36773,0.33,0.16827 
same,0,0.005,0.00011 
different,0.36773,0.33,0.16832 
same,0,0,0.00005 
different,0.22102,0.325,0.16850 
same,0.14671,0.005,0.00017 
different,0.22102,0.325,0.16858 
same,0,0,0.00008 
different,0.22102,0.32,0.16875 
same,0,0.005,0.00017 
different,0.22102,0.32,0.16880 
same,0,0,0.00005 
different,0.22102,0.316,0.16896 
same,0,0.005,0.00016 
different,0.22102,0.316,0.16902 
same,0,0,0.00005 
different,0.22102,0.311,0.16916 
same,0,0.005,0.00015 
different,0.22102,0.311,0.16924 
same,0,0,0.00008 
different,0.22102,0.306,0.16938 
same,0,0.005,0.00013 
different,0.22102,0.306,0.16943 
same,0,0,0.00005 
different,0.22102,0.301,0.16963 
same,0,0.005,0.00020 
different,0.22102,0.301,0.16968 
same,0,0,0.00005 
different,0.22102,0.297,0.16990 
same,0,0.005,0.00021 
different,0.22102,0.297,0.16994 
same,0,0,0.00004 
different,0.22102,0.292,0.17006 
same,0,0.004,0.00012 
different,0.22102,0.292,0.17011 
same,0,0,0.00005 
different,0.22102,0.288,0.17031 
same,0,0.004,0.00020 
different,0.22102,0.288,0.17036 
same,0,0,0.00005 
different,0.22102,0.284,0.17054 
same,0,0.004,0.00017 
different,0.22102,0.284,0.17059 
same,0,0,0.00005 
different,0.22102,0.28,0.17075 
same,0,0.004,0.00016 
different,0.22102,0.28,0.17079 
same,0,0,0.00004 
different,0.22102,0.275,0.17095 
same,0,0.004,0.00016 
different,0.22102,0.275,0.17099 
same,0,0,0.00004 
different,0.03286,0.271,0.17119 
same,0.18816,0.004,0.00020 
different,0.03286,0.271,0.17124 
same,0,0,0.00005 
different,0.03286,0.268,0.17139 
same,0,0.004,0.00015 
different,0.03286,0.268,0.17146 
same,0,0,0.00007 
different,0.03286,0.264,0.17160 
same,0,0.004,0.00015 
different,0.03286,0.264,0.17167 
same,0,0,0.00007 
different,0.03286,0.26,0.17183 
same,0,0.004,0.00016 
different,0.03286,0.26,0.17187 
same,0,0,0.00004 
different,0.03286,0.256,0.17208 
same,0,0.004,0.00021 
different,0.03286,0.256,0.17215 
same,0,0,0.00007 
different,0.03286,0.253,0.17230 
same,0,0.004,0.00015 
different,0.03286,0.253,0.17235 
same,0,0,0.00005 
different,0.03286,0.249,0.17252 
same,0,0.004,0.00017 
different,0.03286,0.249,0.17256 
same,0,0,0.00004 
different,0.03286,0.245,0.17272 
same,0,0.004,0.00016 
different,0.03286,0.245,0.17280 
same,0,0,0.00008 
different,0.03286,0.241,0.17299 
same,0,0.004,0.00019 
different,0.03286,0.241,0.17302 
same,0,0,0.00003 
different,0.17656,0.237,0.17319 
same,0.1437,0.004,0.00017 
different,0.17656,0.237,0.17324 
same,0,0,0.00005 
different,0.17656,0.233,0.17339 
same,0,0.004,0.00015 
different,0.17656,0.233,0.17343 
same,0,0,0.00004 
different,0.17656,0.23,0.17364 
same,0,0.004,0.00021 
different,0.17656,0.23,0.17368 
same,0,0,0.00004 
different,0.17656,0.226,0.17386 
same,0,0.004,0.00017 
different,0.17656,0.226,0.17391 
same,0,0,0.00005 
different,0.17656,0.222,0.17410 
same,0,0.004,0.00019 
different,0.17656,0.222,0.17414 
same,0,0,0.00004 
different,0.17656,0.218,0.17430 
same,0,0.004,0.00016 
different,0.17656,0.218,0.17438 
same,0,0,0.00008 
different,0.17656,0.215,0.17451 
same,0,0.004,0.00013 
different,0.17656,0.215,0.17456 
same,0,0,0.00005 
different,0.17656,0.211,0.17472 
same,0,0.003,0.00016 
different,0.17656,0.211,0.17478 
same,0,0,0.00005 
different,0.17656,0.208,0.17495 
same,0,0.003,0.00017 
different,0.17656,0.208,0.17499 
same,0,0,0.00004 
different,0.17656,0.205,0.17518 
same,0,0.003,0.00019 
different,0.17656,0.205,0.17524 
same,0,0,0.00007 
different,0.17656,0.203,0.17543 
same,0,0.003,0.00019 
different,0.17656,0.203,0.17546 
same,0,0,0.00003 
different,0.17656,0.2,0.17566 
same,0,0.003,0.00020 
different,0.17656,0.2,0.17570 
same,0,0,0.00004 
different,0.01088,0.198,0.17583 
same,0.16568,0.002,0.00013 
different,0.01088,0.198,0.17591 
same,0,0,0.00008 
different,0.01088,0.196,0.17607 
same,0,0.002,0.00016 
different,0.01088,0.196,0.17611 
same,0,0,0.00004 
different,0.01088,0.194,0.17630 
same,0,0.002,0.00019 
different,0.01088,0.194,0.17634 
same,0,0,0.00004 
different,0.01088,0.193,0.17651 
same,0,0.002,0.00017 
different,0.01088,0.193,0.17655 
same,0,0,0.00004 
different,0.01088,0.192,0.17674 
same,0,0.001,0.00019 
different,0.01088,0.192,0.17679 
same,0,0,0.00005 
different,0.01088,0.191,0.17695 
same,0,0.001,0.00016 
different,0.01088,0.191,0.17700 
same,0,0,0.00005 
different,0.01088,0.191,0.17720 
same,0,0.001,0.00020 
different,0.01088,0.191,0.17723 
same,0,0,0.00003 
different,0.01088,0.19,0.17740 
same,0,0.001,0.00017 
different,0.01088,0.19,0.17747 
same,0,0,0.00007 
different,0.01088,0.19,0.17766 
same,0,0.001,0.00019 
different,0.01088,0.19,0.17771 
same,0,0,0.00005 
different,0.01088,0.19,0.17786 
same,0,0,0.00015 
different,0.01088,0.19,0.17788 
same,0,0,0.00003 
different,0.01088,0.19,0.17806 
same,0,0,0.00017 
different,0.01088,0.19,0.17811 
same,0,0,0.00005 
different,0.01088,0.191,0.17831 
same,0,0.001,0.00020 
different,0.01088,0.191,0.17835 
same,0,0,0.00004 
different,0.01088,0.192,0.17852 
same,0,0.001,0.00017 
different,0.01088,0.192,0.17856 
same,0,0,0.00004 
different,0.01088,0.194,0.17872 
same,0,0.002,0.00016 
different,0.01088,0.194,0.17878 
same,0,0,0.00005 
different,0.01088,0.196,0.17894 
same,0,0.002,0.00016 
different,0.01088,0.196,0.17903 
same,0,0,0.00009 
different,0.01088,0.199,0.17918 
same,0,0.003,0.00015 
different,0.01088,0.199,0.17922 
same,0,0,0.00004 
different,0.01088,0.202,0.17942 
same,0,0.003,0.00020 
different,0.01088,0.202,0.17946 
same,0,0,0.00004 
different,0.01088,0.205,0.17960 
same,0,0.003,0.00015 
different,0.01088,0.205,0.17964 
same,0,0,0.00004 
different,0.01088,0.209,0.17987 
same,0,0.004,0.00023 
different,0.01088,0.209,0.17990 
same,0,0,0.00003 
different,0.01088,0.213,0.18008 
same,0,0.004,0.00019 
different,0.01088,0.213,0.18012 
same,0,0,0.00004 
different,0.01088,0.216,0.18031 
same,0,0.004,0.00019 
different,0.01088,0.216,0.18035 
same,0,0,0.00004 
different,0.01088,0.22,0.18052 
same,0,0.004,0.00017 
different,0.01088,0.22,0.18058 
same,0,0,0.00005 
different,0.01088,0.224,0.18080 
same,0,0.004,0.00023 
different,0.01088,0.224,0.18084 
same,0,0,0.00004 
different,0.15163,0.228,0.18095 
same,0.14075,0.004,0.00011 
different,0.15163,0.228,0.18099 
same,0,0,0.00004 
different,0.15163,0.232,0.18118 
same,0,0.004,0.00019 
different,0.15163,0.232,0.18122 
same,0,0,0.00004 
different,0.15163,0.235,0.18139 
same,0,0.004,0.00017 
different,0.15163,0.235,0.18147 
same,0,0,0.00008 
different,0.30514,0.239,0.18162 
same,0.15351,0.004,0.00015 
different,0.30514,0.239,0.18166 
same,0,0,0.00004 
different,0.30514,0.242,0.18187 
same,0,0.004,0.00021 
different,0.30514,0.242,0.18190 
same,0,0,0.00003 
different,0.30514,0.244,0.18208 
same,0,0.003,0.00019 
different,0.30514,0.244,0.18212 
same,0,0,0.00004 
different,0.45868,0.247,0.18234 
same,0.15354,0.003,0.00021 
different,0.45868,0.247,0.18238 
same,0,0,0.00004 
different,0.45868,0.249,0.18251 
same,0,0.003,0.00013 
different,0.45868,0.249,0.18256 
same,0,0,0.00005 
different,0.45868,0.251,0.18275 
same,0,0.002,0.00019 
different,0.45868,0.251,0.18279 
same,0,0,0.00004 
different,0.45868,0.253,0.18296 
same,0,0.002,0.00017 
different,0.45868,0.253,0.18300 
same,0,0,0.00004 
different,0.45868,0.254,0.18318 
same,0,0.002,0.00017 
different,0.45868,0.254,0.18323 
same,0,0,0.00005 
different,0.45868,0.255,0.18344 
same,0,0.002,0.00021 
different,0.45868,0.255,0.18347 
same,0,0,0.00003 
different,0.45868,0.256,0.18364 
same,0,0.001,0.00017 
different,0.45868,0.256,0.18372 
same,0,0,0.00008 
different,0.45868,0.257,0.18384 
same,0,0.002,0.00012 
different,0.45868,0.257,0.18390 
same,0,0,0.00005 
different,0.30868,0.258,0.18408 
same,0.15,0.001,0.00019 
different,0.30868,0.258,0.18412 
same,0,0,0.00004 
different,0.30868,0.258,0.18428 
same,0,0.001,0.00016 
different,0.30868,0.258,0.18432 
same,0,0,0.00004 
different,0.30868,0.258,0.18454 
same,0,0,0.00021 
different,0.30868,0.258,0.18458 
same,0,0,0.00004 
different,0.30868,0.259,0.18472 
same,0,0.001,0.00015 
different,0.30868,0.259,0.18478 
same,0,0,0.00005 
different,0.30868,0.259,0.18495 
same,0,0,0.00017 
different,0.30868,0.259,0.18499 
same,0,0,0.00004 
different,0.30868,0.259,0.18519 
same,0,0.001,0.00020 
different,0.30868,0.259,0.18527 
same,0,0,0.00008 
different,0.30868,0.259,0.18566 
same,0,0,0.00039 
different,0.62662,0.495,0.19011 
same,0.68206,0.289,0.00445 
different,0.94138,0.499,0.19028 
same,0.31476,0.004,0.00017 
different,0.94138,0.499,0.19033 
same,0,0,0.00005 
different,0.94138,0.502,0.19052 
same,0,0.004,0.00019 
different,0.94138,0.502,0.19055 
same,0,0,0.00003 
different,0.94138,0.506,0.19075 
same,0,0.005,0.00020 
different,0.94138,0.506,0.19077 
same,0,0,0.00003 
different,0.11919,0.511,0.19095 
same,0.17781,0.005,0.00017 
different,0.11919,0.511,0.19100 
same,0,0,0.00005 
different,0.11919,0.515,0.19121 
same,0,0.005,0.00021 
different,0.11919,0.515,0.19128 
same,0,0,0.00007 
different,0.11919,0.519,0.19141 
same,0,0.005,0.00013 
different,0.11919,0.519,0.19147 
same,0,0,0.00005 
different,0.27275,0.524,0.19161 
same,0.15356,0.005,0.00015 
different,0.27275,0.524,0.19165 
same,0,0,0.00004 
different,0.27275,0.528,0.19193 
same,0,0.005,0.00028 
different,0.27275,0.536,0.19207 
same,0,0.009,0.00013 
different,0.27275,0.536,0.19211 
same,0,0,0.00004 
different,0.44166,0.544,0.19229 
same,0.16891,0.009,0.00019 
different,0.44166,0.544,0.19235 
same,0,0,0.00005 
different,0.44166,0.552,0.19252 
same,0,0.009,0.00017 
different,0.44166,0.552,0.19255 
same,0,0,0.00003 
different,0.44166,0.559,0.19284 
same,0,0.008,0.00029 
different,0.44166,0.566,0.19296 
same,0,0.007,0.00012 
different,0.44166,0.566,0.19300 
same,0,0,0.00004 
different,0.44166,0.572,0.19319 
same,0,0.006,0.00019 
different,0.44166,0.572,0.19321 
same,0,0,0.00003 
different,0.44166,0.577,0.19340 
same,0,0.005,0.00019 
different,0.44166,0.577,0.19348 
same,0,0,0.00008 
different,0.44166,0.581,0.19363 
same,0,0.005,0.00015 
different,0.44166,0.581,0.19367 
same,0,0,0.00004 
different,0.44166,0.585,0.19388 
same,0,0.004,0.00021 
different,0.44166,0.585,0.19392 
same,0,0,0.00004 
different,0.44166,0.588,0.19407 
same,0,0.003,0.00015 
different,0.44166,0.588,0.19412 
same,0,0,0.00005 
different,0.44166,0.59,0.19429 
same,0,0.002,0.00017 
different,0.44166,0.59,0.19437 
same,0,0,0.00008 
different,0.44166,0.592,0.19451 
same,0,0.001,0.00013 
different,0.44166,0.592,0.19456 
same,0,0,0.00005 
different,0.44166,0.593,0.19473 
same,0,0.001,0.00017 
different,0.44166,0.593,0.19479 
same,0,0,0.00005 
different,0.44166,0.594,0.19497 
same,0,0.001,0.00019 
different,0.44166,0.594,0.19501 
same,0,0,0.00004 
different,0.44166,0.594,0.19521 
same,0,0,0.00020 
different,0.44166,0.594,0.19525 
same,0,0,0.00004 
different,0.44166,0.594,0.19541 
same,0,0,0.00016 
different,0.44166,0.594,0.19545 
same,0,0,0.00004 
different,0.44166,0.594,0.19564 
same,0,0.001,0.00019 
different,0.44166,0.594,0.19571 
same,0,0,0.00007 
different,0.44166,0.594,0.19591 
same,0,0,0.00020 
different,0.44166,0.594,0.19595 
same,0,0,0.00004 
different,0.44166,0.594,0.19608 
same,0,0,0.00013 
different,0.44166,0.594,0.19612 
same,0,0,0.00004 
different,0.44166,0.594,0.19631 
same,0,0,0.00019 
different,0.44166,0.594,0.19636 
same,0,0,0.00005 
different,0.44166,0.594,0.19653 
same,0,0,0.00017 
different,0.44166,0.594,0.19660 
same,0,0,0.00007 
different,0.59199,0.164,0.19680 
same,0.15033,0.439,0.00020 
different,0.59199,0.163,0.19696 
same,0,0.001,0.00016 
different,0.02414,0.317,0.20212 
same,0.43215,0.161,0.00516 
different,0.02414,0.317,0.20215 
same,0,0,0.00003 
different,0.02414,0.316,0.20231 
same,0,0.001,0.00016 
different,0.02414,0.316,0.20239 
same,0,0,0.00008 
different,0.02414,0.314,0.20253 
same,0,0.002,0.00015 
different,0.02414,0.314,0.20257 
same,0,0,0.00004 
different,0.02414,0.312,0.20275 
same,0,0.002,0.00017 
different,0.02414,0.312,0.20280 
same,0,0,0.00005 
different,0.81585,0.31,0.20297 
same,0.20829,0.002,0.00017 
different,0.81585,0.31,0.20301 
same,0,0,0.00004 
different,0.81585,0.308,0.20320 
same,0,0.002,0.00019 
different,0.81585,0.308,0.20323 
same,0,0,0.00003 
different,0.81585,0.305,0.20341 
same,0,0.002,0.00019 
different,0.81585,0.305,0.20345 
same,0,0,0.00004 
different,0.81585,0.303,0.20364 
same,0,0.002,0.00019 
different,0.81585,0.303,0.20369 
same,0,0,0.00005 
different,0.81585,0.299,0.20385 
same,0,0.005,0.00016 
different,0.81585,0.299,0.20392 
same,0,0,0.00007 
different,0.81585,0.294,0.20409 
same,0,0.005,0.00017 
different,0.81585,0.294,0.20413 
same,0,0,0.00004 
different,0.81585,0.289,0.20435 
same,0,0.005,0.00021 
different,0.81585,0.289,0.20439 
same,0,0,0.00004 
different,0.81585,0.283,0.20453 
same,0,0.005,0.00015 
different,0.81585,0.283,0.20457 
same,0,0,0.00004 
different,0.81585,0.278,0.20476 
same,0,0.005,0.00019 
different,0.81585,0.278,0.20480 
same,0,0,0.00004 
different,0.81585,0.273,0.20497 
same,0,0.005,0.00017 
different,0.81585,0.273,0.20500 
same,0,0,0.00003 
different,0.81585,0.269,0.20520 
same,0,0.005,0.00020 
different,0.81585,0.269,0.20524 
same,0,0,0.00004 
different,0.81585,0.264,0.20541 
same,0,0.005,0.00017 
different,0.81585,0.264,0.20549 
same,0,0,0.00008 
different,0.81585,0.259,0.20565 
same,0,0.004,0.00016 
different,0.81585,0.259,0.20569 
same,0,0,0.00004 
different,0.81585,0.255,0.20588 
same,0,0.004,0.00019 
different,0.81585,0.255,0.20592 
same,0,0,0.00004 
different,0.81585,0.252,0.20609 
same,0,0.004,0.00017 
different,0.81585,0.252,0.20612 
same,0,0,0.00003 
different,0.81585,0.248,0.20632 
same,0,0.003,0.00020 
different,0.81585,0.248,0.20637 
same,0,0,0.00005 
different,0.81585,0.245,0.20653 
same,0,0.003,0.00016 
different,0.81585,0.245,0.20657 
same,0,0,0.00004 
different,0.81585,0.243,0.20676 
same,0,0.003,0.00019 
different,0.81585,0.243,0.20679 
same,0,0,0.00003 
different,0.81585,0.24,0.20699 
same,0,0.003,0.00020 
different,0.81585,0.24,0.20707 
same,0,0,0.00008 
different,0.81585,0.24,0.20711 
same,0,0,0.00004 
different,0.81585,0.237,0.20720 
same,0,0.002,0.00009 
different,0.81585,0.237,0.20729 
same,0,0,0.00009 
different,0.81585,0.237,0.20732 
same,0,0,0.00003 
different,0.81585,0.235,0.20745 
same,0,0.002,0.00013 
different,0.81585,0.235,0.20749 
same,0,0,0.00004 
different,0.81585,0.235,0.20753 
same,0,0,0.00004 
different,0.81585,0.233,0.20764 
same,0,0.002,0.00011 
different,0.81585,0.233,0.20769 
same,0,0,0.00005 
different,0.81585,0.233,0.20776 
same,0,0,0.00007 
different,0.81585,0.231,0.20787 
same,0,0.002,0.00011 
different,0.81585,0.231,0.20791 
same,0,0,0.00004 
different,0.81585,0.231,0.20795 
same,0,0,0.00004 
different,0.81585,0.23,0.20816 
same,0,0.001,0.00021 
different,0.81585,0.23,0.20820 
same,0,0,0.00004 
different,0.81585,0.23,0.20824 
same,0,0,0.00004 
different,0.81585,0.229,0.20835 
same,0,0.001,0.00011 
different,0.81585,0.229,0.20839 
same,0,0,0.00004 
different,0.81585,0.228,0.20853 
same,0,0.001,0.00015 
different,0.81585,0.228,0.20857 
same,0,0,0.00004 
different,0.81585,0.227,0.20876 
same,0,0.001,0.00019 
different,0.81585,0.227,0.20880 
same,0,0,0.00004 
different,0.81585,0.227,0.20897 
same,0,0,0.00017 
different,0.81585,0.227,0.20903 
same,0,0,0.00005 
different,0.81585,0.226,0.20921 
same,0,0.001,0.00019 
different,0.81585,0.226,0.20924 
same,0,0,0.00003 
different,0.81585,0.226,0.20944 
same,0,0,0.00020 
different,0.81585,0.226,0.20948 
same,0,0,0.00004 
different,0.81585,0.226,0.20968 
same,0,0,0.00020 
different,0.81585,0.226,0.20975 
same,0,0,0.00007 
different,0.81585,0.226,0.20987 
same,0,0.002,0.00012 
different,0.81585,0.226,0.20992 
same,0,0,0.00005 
different,0.03144,0.546,0.21365 
same,0.78441,0.321,0.00373 
different,0.2172,0.545,0.21393 
same,0.18576,0.001,0.00028 
different,0.2172,0.544,0.21409 
same,0,0.001,0.00016 
different,0.2172,0.544,0.21413 
same,0,0,0.00004 
different,0.38733,0.543,0.21432 
same,0.17013,0.001,0.00019 
different,0.38733,0.543,0.21436 
same,0,0,0.00004 
different,0.38733,0.541,0.21454 
same,0,0.002,0.00019 
different,0.38733,0.541,0.21461 
same,0,0,0.00007 
different,0.38733,0.54,0.21477 
same,0,0.002,0.00016 
different,0.38733,0.54,0.21480 
same,0,0,0.00003 
different,0.38733,0.539,0.21497 
same,0,0.001,0.00017 
different,0.38733,0.539,0.21502 
same,0,0,0.00005 
different,0.38733,0.538,0.21520 
same,0,0.001,0.00017 
different,0.38733,0.538,0.21524 
same,0,0,0.00004 
different,0.38733,0.536,0.21542 
same,0,0.002,0.00019 
different,0.38733,0.536,0.21546 
same,0,0,0.00004 
different,0.38733,0.534,0.21565 
same,0,0.002,0.00019 
different,0.38733,0.534,0.21569 
same,0,0,0.00004 
