classification,orientation,distance,time
different,0.96747,0.497,0.88889 
different,0.78736,0.224,0.33028 
same,0,0.004,0.00001 
different,0.96747,0.497,0.88890 
different,0.78736,0.224,0.33029 
same,0,0,0.00001 
different,0.96747,0.497,0.88891 
different,0.78736,0.224,0.33030 
same,0,0,0.00001 
different,0.96747,0.497,0.88892 
different,0.78736,0.224,0.33032 
same,0,0,0.00001 
different,0.96747,0.497,0.88898 
different,0.78736,0.224,0.33037 
same,0,0,0.00005 
different,0.96747,0.494,0.88899 
different,0.78736,0.227,0.33039 
same,0,0.004,0.00002 
different,0.96747,0.494,0.88900 
different,0.78736,0.227,0.33039 
same,0,0,0.00001 
different,0.96747,0.493,0.88906 
different,0.78736,0.229,0.33046 
same,0,0.002,0.00006 
different,0.74406,0.495,0.88924 
different,0.01077,0.229,0.33063 
same,0.22341,0.002,0.00017 
different,0.74406,0.497,0.88930 
different,0.01077,0.228,0.33069 
same,0,0.002,0.00006 
different,0.74406,0.504,0.88937 
different,0.01077,0.224,0.33076 
same,0,0.007,0.00007 
different,0.74406,0.513,0.88944 
different,0.01077,0.22,0.33083 
same,0,0.01,0.00007 
different,0.59543,0.525,0.88950 
different,0.1594,0.214,0.33089 
same,0.14863,0.012,0.00006 
different,0.17799,0.383,0.90750 
different,0.57684,0.249,0.34890 
same,0.58256,0.25,0.01800 
different,0.17799,0.392,0.90757 
different,0.57684,0.24,0.34897 
same,0,0.009,0.00007 
different,0.17799,0.401,0.90765 
different,0.57684,0.23,0.34904 
same,0,0.01,0.00008 
different,0.17799,0.411,0.90772 
different,0.57684,0.22,0.34911 
same,0,0.01,0.00007 
different,0.17799,0.421,0.90779 
different,0.57684,0.21,0.34919 
same,0,0.01,0.00007 
different,0.17799,0.431,0.90787 
different,0.57684,0.199,0.34926 
same,0,0.011,0.00007 
different,0.17799,0.442,0.90794 
different,0.57684,0.188,0.34934 
same,0,0.011,0.00007 
different,0.17799,0.453,0.90802 
different,0.57684,0.176,0.34941 
same,0,0.011,0.00007 
different,0.17799,0.464,0.90809 
different,0.57684,0.165,0.34948 
same,0,0.012,0.00007 
different,0.17799,0.476,0.90816 
different,0.57684,0.153,0.34955 
same,0,0.012,0.00007 
different,0.17799,0.501,0.90831 
different,0.57684,0.128,0.34970 
same,0,0.025,0.00015 
different,0.17799,0.513,0.90838 
different,0.57684,0.115,0.34977 
same,0,0.013,0.00007 
different,0.0215,0.526,0.90846 
different,0.73333,0.102,0.34985 
same,0.15649,0.013,0.00008 
different,0.0215,0.54,0.90853 
different,0.73333,0.088,0.34992 
same,0,0.014,0.00007 
different,0.0215,0.553,0.90860 
different,0.73333,0.074,0.34999 
same,0,0.014,0.00007 
different,0.0215,0.566,0.90867 
different,0.73333,0.061,0.35007 
same,0,0.014,0.00007 
different,0.0215,0.579,0.90875 
different,0.73333,0.048,0.35014 
same,0,0.013,0.00008 
different,0.0215,0.59,0.90882 
different,0.73333,0.036,0.35021 
same,0,0.012,0.00007 
different,0.0215,0.609,0.90902 
different,0.73333,0.017,0.35042 
same,0,0.019,0.00020 
different,0.0215,0.616,0.90909 
different,0.73333,0.011,0.35048 
same,0,0.007,0.00007 
different,0.0215,0.622,0.90916 
different,0.73333,0.007,0.35055 
same,0,0.005,0.00007 
different,0.0215,0.628,0.90934 
different,0.73333,0.007,0.35073 
same,0,0.006,0.00018 
different,0.0215,0.629,0.90941 
different,0.73333,0.007,0.35080 
same,0,0.001,0.00007 
different,0.0215,0.629,0.90954 
different,0.73333,0.007,0.35093 
same,0,0,0.00012 
different,0.0215,0.629,0.90959 
different,0.73333,0.007,0.35098 
same,0,0,0.00006 
different,0.0215,0.629,0.90968 
different,0.73333,0.007,0.35107 
same,0,0,0.00009 
different,0.20591,0.629,0.90977 
different,0.54892,0.007,0.35116 
same,0.18441,0,0.00009 
different,0.35285,0.629,0.90983 
different,0.40198,0.007,0.35122 
same,0.14694,0,0.00006 
different,0.35285,0.629,0.90989 
different,0.40198,0.007,0.35128 
same,0,0.001,0.00007 
different,0.50839,0.629,0.90994 
different,0.24644,0.007,0.35134 
same,0.15554,0,0.00005 
different,0.50839,0.629,0.91030 
different,0.24644,0.007,0.35169 
same,0,0,0.00036 
different,0.33987,0.629,0.91036 
different,0.41496,0.007,0.35175 
same,0.16852,0,0.00006 
different,0.33987,0.629,0.91044 
different,0.41496,0.007,0.35183 
same,0,0,0.00008 
different,0.33987,0.629,0.91051 
different,0.41496,0.007,0.35190 
same,0,0,0.00007 
different,0.33987,0.629,0.91058 
different,0.41496,0.007,0.35197 
same,0,0,0.00007 
different,0.33987,0.629,0.91082 
different,0.41496,0.007,0.35222 
same,0,0,0.00024 
different,0.33987,0.629,0.91088 
different,0.41496,0.007,0.35227 
same,0,0,0.00006 
different,0.33987,0.629,0.91095 
different,0.41496,0.007,0.35234 
same,0,0,0.00007 
different,0.33987,0.629,0.91102 
different,0.41496,0.007,0.35241 
same,0,0,0.00007 
different,0.33987,0.629,0.91117 
different,0.41496,0.007,0.35256 
same,0,0,0.00015 
different,0.33987,0.629,0.91126 
different,0.41496,0.007,0.35266 
same,0,0,0.00009 
different,0.33987,0.629,0.91133 
different,0.41496,0.007,0.35272 
same,0,0,0.00007 
different,0.33987,0.629,0.91147 
different,0.41496,0.007,0.35286 
same,0,0,0.00014 
different,0.33987,0.629,0.91154 
different,0.41496,0.007,0.35293 
same,0,0,0.00007 
different,0.18151,0.629,0.91162 
different,0.57332,0.007,0.35301 
same,0.15836,0,0.00008 
different,0.18151,0.629,0.91168 
different,0.57332,0.007,0.35307 
same,0,0,0.00007 
different,0.39074,0.567,0.91376 
different,0.36409,0.064,0.35515 
same,0.20923,0.067,0.00208 
different,0.39074,0.577,0.91382 
different,0.36409,0.055,0.35521 
same,0,0.01,0.00006 
different,0.23647,0.589,0.91388 
different,0.51836,0.044,0.35528 
same,0.15427,0.012,0.00007 
different,0.23647,0.602,0.91397 
different,0.51836,0.033,0.35536 
same,0,0.013,0.00008 
different,0.23647,0.616,0.91403 
different,0.51836,0.024,0.35543 
same,0,0.014,0.00007 
different,0.23647,0.63,0.91411 
different,0.51836,0.021,0.35550 
same,0,0.014,0.00007 
different,0.23647,0.644,0.91417 
different,0.51836,0.027,0.35557 
same,0,0.014,0.00007 
different,0.23647,0.657,0.91425 
different,0.51836,0.037,0.35564 
same,0,0.014,0.00007 
different,0.23647,0.683,0.91439 
different,0.51836,0.06,0.35579 
same,0,0.026,0.00015 
different,0.23647,0.695,0.91447 
different,0.51836,0.071,0.35586 
same,0,0.012,0.00007 
different,0.23647,0.706,0.91455 
different,0.51836,0.082,0.35594 
same,0,0.011,0.00008 
different,0.23647,0.716,0.91462 
different,0.51836,0.092,0.35601 
same,0,0.011,0.00007 
different,0.23647,0.725,0.91469 
different,0.51836,0.101,0.35608 
same,0,0.009,0.00007 
different,0.23647,0.733,0.91476 
different,0.51836,0.11,0.35616 
same,0,0.009,0.00007 
different,0.23647,0.741,0.91484 
different,0.51836,0.118,0.35623 
same,0,0.008,0.00007 
different,0.23647,0.749,0.91491 
different,0.51836,0.126,0.35630 
same,0,0.008,0.00007 
different,0.37889,0.756,0.91498 
different,0.37594,0.134,0.35638 
same,0.14242,0.008,0.00007 
different,0.37889,0.764,0.91506 
different,0.37594,0.142,0.35645 
same,0,0.008,0.00007 
different,0.37889,0.781,0.91521 
different,0.37594,0.159,0.35660 
same,0,0.018,0.00015 
different,0.37889,0.79,0.91528 
different,0.37594,0.168,0.35667 
same,0,0.009,0.00007 
different,0.37889,0.799,0.91537 
different,0.37594,0.177,0.35676 
same,0,0.009,0.00009 
different,0.37889,0.807,0.91544 
different,0.37594,0.186,0.35683 
same,0,0.008,0.00007 
different,0.37889,0.814,0.91552 
different,0.37594,0.193,0.35691 
same,0,0.008,0.00007 
different,0.37889,0.821,0.91557 
different,0.37594,0.2,0.35696 
same,0,0.006,0.00005 
different,0.37889,0.826,0.91565 
different,0.37594,0.205,0.35704 
same,0,0.005,0.00008 
different,0.37889,0.83,0.91572 
different,0.37594,0.209,0.35711 
same,0,0.004,0.00007 
different,0.37889,0.833,0.91579 
different,0.37594,0.212,0.35718 
same,0,0.003,0.00007 
different,0.37889,0.834,0.91586 
different,0.37594,0.213,0.35726 
same,0,0.001,0.00007 
different,0.22211,0.834,0.91594 
different,0.53272,0.213,0.35733 
same,0.15678,0,0.00007 
different,0.22211,0.835,0.91601 
different,0.53272,0.214,0.35740 
same,0,0.001,0.00007 
different,0.22211,0.834,0.91616 
different,0.53272,0.213,0.35755 
same,0,0.001,0.00015 
different,0.22211,0.834,0.91623 
different,0.53272,0.213,0.35762 
same,0,0,0.00007 
different,0.22211,0.833,0.91641 
different,0.53272,0.212,0.35781 
same,0,0.001,0.00018 
different,0.22211,0.833,0.91648 
different,0.53272,0.212,0.35788 
same,0,0,0.00007 
different,0.49482,0.819,0.98380 
different,0.26001,0.241,0.42519 
same,0.27271,0.124,0.06732 
different,0.33545,0.82,0.98387 
different,0.41937,0.242,0.42526 
same,0.15936,0.001,0.00007 
different,0.33545,0.82,0.98402 
different,0.41937,0.242,0.42542 
same,0,0.001,0.00015 
different,0.49865,0.821,0.98409 
different,0.25618,0.243,0.42549 
same,0.16319,0.001,0.00007 
same,0.7353,0.319,0.49181 
different,0.47912,0.456,0.06633 
same,0.96859,0,0.00021 
different,0.48948,0.456,0.06653 
same,0,0,0.00006 
different,0.48948,0.456,0.06659 
same,0,0,0.00007 
different,0.48948,0.456,0.06666 
same,0,0,0.00006 
different,0.48948,0.456,0.06672 
different,0.8,0.43,0.04391 
same,0.31053,0.381,0.11063 
different,0.8,0.43,0.04398 
same,0,0,0.00007 
different,0.8,0.43,0.04405 
same,0,0,0.00007 
different,0.8,0.428,0.04412 
same,0,0.002,0.00007 
different,0.77941,0.393,0.04582 
same,0.9794,0.156,0.00170 
different,0.77941,0.393,0.04589 
same,0,0.001,0.00007 
different,0.91661,0.276,0.08667 
same,0.86279,0.25,0.04078 
different,0.12123,0.291,0.08736 
same,0.20462,0.06,0.00069 
different,0.12123,0.291,0.08741 
same,0,0,0.00005 
different,0.12123,0.291,0.08748 
same,0,0,0.00007 
different,0.12123,0.291,0.08755 
same,0,0.001,0.00007 
different,0.12123,0.291,0.08762 
same,0,0.001,0.00007 
same,0.5459,0.011,0.09620 
different,0.42466,0.294,0.00858 
same,0.37295,0,0.00007 
different,0.05171,0.294,0.00865 
same,0.78724,0.387,0.03853 
different,0.73553,0.3,0.04718 
same,0,0.001,0.00007 
different,0.73553,0.301,0.04725 
same,0.1768,0.001,0.00007 
different,0.55873,0.3,0.04732 
same,0,0.001,0.00007 
different,0.55873,0.301,0.04740 
same,0.13096,0.014,0.00405 
different,0.68969,0.305,0.05144 
same,0,0,0.00006 
different,0.68969,0.305,0.05150 
same,0,0,0.00001 
different,0.68969,0.305,0.05151 
same,0,0,0.00007 
different,0.68969,0.305,0.05158 
same,0,0,0.00007 
different,0.68969,0.305,0.05165 
same,0,0,0.00003 
different,0.68969,0.305,0.05168 
same,0,0,0.00001 
different,0.68969,0.305,0.05169 
same,0,0,0.00001 
different,0.68969,0.305,0.05170 
same,0,0,0.00002 
different,0.68969,0.305,0.05172 
same,0,0,0.00003 
different,0.68969,0.305,0.05175 
same,0,0,0.00001 
different,0.68969,0.305,0.05176 
same,0,0,0.00001 
different,0.68969,0.305,0.05177 
same,0.13074,0.007,0.00406 
different,0.55896,0.312,0.05583 
different,0.10887,0.201,0.01167 
same,0.54991,0.121,0.06750 
different,0.10887,0.201,0.01173 
same,0,0,0.00006 
different,0.82318,0.157,0.01951 
same,0.28569,0.092,0.00778 
different,0.04005,0.157,0.01958 
same,0.21687,0,0.00007 
different,0.04005,0.157,0.01966 
same,0,0,0.00007 
different,0.04005,0.157,0.01973 
same,0,0.001,0.00007 
different,0.84653,0.189,0.05056 
same,0.19352,0.034,0.03082 
different,0.84653,0.189,0.05062 
same,0,0,0.00006 
different,0.01272,0.189,0.05069 
same,0.16619,0,0.00007 
different,0.01272,0.188,0.05076 
same,0,0.001,0.00007 
different,0.11096,0.203,0.09118 
same,0.90175,0.022,0.04041 
different,0.11096,0.203,0.09125 
same,0,0,0.00007 
different,0.11096,0.203,0.09133 
same,0,0,0.00007 
different,0.11096,0.202,0.09140 
same,0,0.001,0.00007 
different,0.11096,0.201,0.09147 
same,0,0.001,0.00007 
different,0.11096,0.199,0.09155 
same,0,0.002,0.00007 
different,0.11096,0.197,0.09162 
same,0,0.003,0.00007 
different,0.11096,0.194,0.09169 
same,0,0.003,0.00007 
different,0.11096,0.191,0.09177 
same,0,0.004,0.00007 
different,0.34462,0.179,0.09192 
same,0.23366,0.012,0.00015 
different,0.34462,0.171,0.09199 
same,0,0.01,0.00007 
different,0.60707,0.16,0.09207 
same,0.26245,0.012,0.00008 
different,0.77273,0.148,0.09213 
same,0.16566,0.014,0.00007 
different,0.95851,0.135,0.09221 
same,0.18578,0.015,0.00008 
different,0.10494,0.12,0.09229 
same,0.14643,0.017,0.00007 
different,0.26193,0.106,0.09236 
same,0.15699,0.018,0.00007 
different,0.40908,0.093,0.09243 
same,0.14715,0.019,0.00007 
different,0.40908,0.082,0.09251 
same,0,0.019,0.00007 
different,0.40908,0.075,0.09258 
same,0,0.018,0.00007 
different,0.40908,0.072,0.09265 
same,0,0.017,0.00007 
different,0.40908,0.076,0.09281 
same,0,0.029,0.00016 
different,0.25394,0.081,0.09288 
same,0.15514,0.011,0.00007 
different,0.25394,0.085,0.09295 
same,0,0.009,0.00007 
different,0.09473,0.089,0.09302 
same,0.15921,0.006,0.00007 
different,0.09473,0.091,0.09309 
same,0,0.004,0.00007 
different,0.09473,0.094,0.09317 
same,0,0.003,0.00007 
different,0.93782,0.095,0.09324 
same,0.15691,0.002,0.00008 
different,0.93782,0.095,0.09331 
same,0,0.001,0.00007 
different,0.93782,0.096,0.09338 
same,0,0.001,0.00007 
different,0.24911,0.394,0.11598 
same,0.31129,0.306,0.02260 
different,0.24911,0.394,0.11605 
same,0,0,0.00007 
different,0.09981,0.395,0.11613 
same,0.1493,0.001,0.00008 
different,0.13269,0.186,0.13710 
same,0.96712,0.418,0.02097 
different,0.13269,0.186,0.13718 
same,0,0,0.00008 
different,0.13269,0.186,0.13739 
same,0,0.001,0.00021 
different,0.13269,0.186,0.13745 
same,0,0,0.00006 
different,0.13269,0.186,0.13752 
same,0,0,0.00007 
different,0.13269,0.185,0.13758 
same,0,0.001,0.00006 
different,0.09852,0.184,0.14173 
same,0.03417,0.003,0.00416 
different,0.28921,0.186,0.14873 
same,0.19069,0.003,0.00699 
different,0.28921,0.186,0.14877 
same,0,0,0.00004 
different,0.28921,0.186,0.14878 
same,0,0,0.00001 
different,0.28921,0.186,0.14884 
same,0,0,0.00007 
different,0.28921,0.186,0.14885 
same,0,0,0.00001 
different,0.28921,0.186,0.14892 
same,0,0,0.00007 
different,0.28921,0.186,0.14893 
same,0,0,0.00001 
different,0.28921,0.186,0.14899 
same,0,0,0.00006 
different,0.28921,0.186,0.14900 
same,0,0,0.00001 
different,0.13583,0.186,0.14909 
same,0.15338,0,0.00009 
different,0.77918,0.184,0.16375 
same,0.64335,0.003,0.01466 
different,0.41241,0.184,0.16381 
same,0.36677,0.001,0.00007 
different,0.41241,0.184,0.16383 
same,0,0,0.00001 
different,0.41241,0.184,0.16388 
same,0,0,0.00006 
different,0.41241,0.184,0.16389 
same,0,0,0.00001 
different,0.41241,0.184,0.16395 
same,0,0,0.00006 
different,0.41241,0.184,0.16401 
same,0,0,0.00005 
different,0.41241,0.184,0.16403 
same,0,0,0.00002 
different,0.26254,0.184,0.16410 
same,0.14987,0.001,0.00007 
different,0.75362,0.184,0.16461 
same,0.49108,0.001,0.00051 
different,0.39784,0.184,0.16469 
same,0.35578,0,0.00007 
different,0.39784,0.184,0.16471 
same,0,0,0.00002 
different,0.39784,0.184,0.16476 
same,0,0,0.00005 
different,0.24401,0.184,0.16483 
same,0.15383,0,0.00007 
different,0.24401,0.184,0.16490 
same,0,0.002,0.00007 
different,0.98029,0.175,0.16872 
same,0.73628,0.01,0.00382 
different,0.82476,0.176,0.16880 
same,0.15553,0.001,0.00007 
different,0.65938,0.177,0.16895 
same,0.16538,0.001,0.00015 
different,0.65938,0.177,0.16902 
same,0,0,0.00007 
different,0.43669,0.177,0.16909 
same,0.22269,0.001,0.00007 
different,0.43669,0.177,0.16917 
same,0,0.001,0.00007 
different,0.74179,0.191,0.17590 
same,0.3051,0.015,0.00673 
different,0.06123,0.187,0.17907 
different,0.31944,0.006,0.00318 
different,0.06123,0.188,0.17914 
different,0.31944,0.005,0.00324 
same,0,0.001,0.00007 
different,0.06123,0.188,0.17915 
different,0.31944,0.005,0.00325 
same,0,0,0.00001 
different,0.06123,0.188,0.17921 
different,0.31944,0.004,0.00332 
same,0,0.001,0.00007 
different,0.06123,0.188,0.17922 
different,0.31944,0.004,0.00332 
same,0,0,0.00001 
different,0.06123,0.188,0.17929 
different,0.31944,0.004,0.00339 
same,0,0,0.00007 
different,0.06123,0.188,0.17930 
different,0.31944,0.004,0.00340 
same,0,0,0.00001 
different,0.06123,0.188,0.17930 
different,0.31944,0.004,0.00340 
same,0,0,0.00000 
different,0.06123,0.188,0.17936 
different,0.31944,0.004,0.00346 
